date,요일,배추_거래량(kg),배추_가격(원/kg),무_거래량(kg),무_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),건고추_거래량(kg),건고추_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),얼갈이배추_거래량(kg),얼갈이배추_가격(원/kg),양배추_거래량(kg),양배추_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),미나리_거래량(kg),미나리_가격(원/kg),당근_거래량(kg),당근_가격(원/kg),파프리카_거래량(kg),파프리카_가격(원/kg),새송이_거래량(kg),새송이_가격(원/kg),팽이버섯_거래량(kg),팽이버섯_가격(원/kg),토마토_거래량(kg),토마토_가격(원/kg),청상추_거래량(kg),청상추_가격(원/kg),백다다기_거래량(kg),백다다기_가격(원/kg),애호박_거래량(kg),애호박_가격(원/kg),캠벨얼리_거래량(kg),캠벨얼리_가격(원/kg),샤인마스캇_거래량(kg),샤인마스캇_가격(원/kg)
2021-03-10,수요일,810348.6,668.0,2012296.7,276.0,1463495.8,1615.0,220.6,11292.0,125682.4,5182.0,641833.9,4045.0,259857.5,1230.0,809960.1,370.0,80192.3,5916.0,262737.6,1446.0,126451.6,3881.0,396493.0,1012.0,138973.5,5690.0,165165.5,2587.0,128379.4,1699.0,335930.7,3958.0,43048.0,2673.0,328098.0,2749.0,292863.7,3146.0,525.6,9396.0,1567.6,11624.0
2021-03-11,목요일,728613.0,639.0,1765420.2,272.0,1398739.1,1610.0,174.0,12560.0,126580.5,10141.0,641977.2,3997.0,265883.5,1265.0,756130.5,366.0,75115.3,5817.0,244942.5,1387.0,32774.5,3773.0,335791.5,1060.0,77719.3,5673.0,155666.9,2508.0,125337.5,1701.0,351383.2,4396.0,40961.0,2563.0,313364.0,2791.0,201975.8,3154.0,0.0,0.0,5746.0,12551.0
2021-03-12,금요일,773908.2,766.0,1680986.8,270.0,1238347.2,1620.0,376.6,17872.0,97475.3,5005.0,642938.7,4011.0,250148.0,1310.0,731170.3,369.0,80743.4,6047.0,223614.0,1415.0,130954.9,3532.0,285615.9,1089.0,107655.8,5736.0,174369.3,2482.0,123822.8,1743.0,418595.3,3921.0,44872.8,2664.0,359766.5,2996.0,277588.6,3124.0,0.0,0.0,5208.1,13101.0
2021-03-13,토요일,204325.0,907.0,1375578.3,247.0,921955.4,1666.0,507.5,16458.0,126725.1,5227.0,584561.8,3910.0,202803.5,1443.0,824383.9,363.0,86548.3,5874.0,202242.8,1490.0,135567.7,3031.0,362803.4,1015.0,72876.9,5855.0,171259.1,2474.0,119591.0,1807.0,359018.9,3750.0,51672.8,2491.0,395110.5,2674.0,229558.4,2920.0,451.0,4576.0,3091.0,13578.0
2021-03-14,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,월요일,991229.7,757.0,1395537.2,284.0,1564584.0,1621.0,338.8,20844.0,113911.7,5239.0,648600.6,3924.0,266472.9,1666.0,816022.0,360.0,123546.1,5593.0,259774.8,1536.0,141283.3,3381.0,393558.6,1020.0,119814.9,5576.0,199230.1,2500.0,139496.8,2117.0,579016.7,3873.0,56776.6,2646.0,635483.4,2557.0,408665.5,2931.0,864.0,3200.0,2254.4,14044.0
2021-03-16,화요일,860904.5,756.0,1193128.3,319.0,1325556.1,1656.0,363.6,18905.0,120105.0,5057.0,589449.2,3936.0,252169.3,1631.0,783266.8,364.0,84282.7,5507.0,224721.4,1598.0,137449.2,3491.0,428890.2,978.0,99878.7,5828.0,193463.2,2368.0,131000.2,2075.0,356970.4,3747.0,50137.7,2630.0,333785.0,2543.0,227129.9,2912.0,410.0,4559.0,1568.4,14180.0
2021-03-17,수요일,804964.8,771.0,1246573.7,353.0,1318938.7,1719.0,103.2,19461.0,102409.8,5004.0,611167.5,3843.0,246805.1,1585.0,727019.6,382.0,87684.1,5283.0,208333.0,1667.0,147412.3,3603.0,426515.8,916.0,152123.4,5659.0,164775.3,2426.0,125641.3,1905.0,419708.2,3773.0,46960.0,2443.0,437930.8,2503.0,290622.7,2955.0,738.0,3523.0,1141.6,11607.0
2021-03-18,목요일,770273.8,703.0,1325527.4,365.0,1584770.2,1721.0,301.0,22093.0,107579.2,5044.0,565401.5,3796.0,242970.9,1718.0,642647.2,390.0,84627.0,5037.0,206520.3,1713.0,40799.7,3761.0,367691.0,943.0,123026.0,5215.0,160127.4,2364.0,129402.7,1791.0,405106.5,3593.0,46890.4,2332.0,372855.2,2509.0,213205.5,2920.0,366.6,2676.0,1878.0,13305.0
2021-03-19,금요일,421168.8,804.0,997002.0,322.0,1587149.7,1772.0,107.0,15753.0,266089.7,4119.0,406600.3,3857.0,255311.1,1637.0,401149.2,376.0,85764.6,5150.0,203978.0,1586.0,146227.1,3688.0,390550.6,931.0,118938.8,5294.0,169553.4,2382.0,143783.4,1708.0,497057.5,3467.0,47884.0,2403.0,485209.2,2407.0,316603.0,2755.0,590.4,4268.0,1145.6,14811.0
2021-03-20,토요일,220561.8,1001.0,1566868.4,331.0,1358038.5,1670.0,139.2,9576.0,87145.3,4734.0,508504.8,3953.0,224970.0,1798.0,719424.7,385.0,90537.0,5090.0,206271.4,1593.0,141878.6,3470.0,306260.0,889.0,92061.5,5407.0,171425.0,2320.0,132416.3,1640.0,548066.5,3213.0,50351.5,2426.0,505033.0,2249.0,264688.2,2467.0,295.2,3865.0,1146.0,11087.0
2021-03-21,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,월요일,1051739.4,758.0,1795774.0,321.0,1793033.9,1665.0,74.2,21846.0,194687.7,5397.0,594325.3,4176.0,343419.5,1668.0,643601.7,488.0,131822.3,4869.0,241888.0,1633.0,159800.4,3544.0,394755.8,902.0,136520.1,5389.0,185999.3,2436.0,148824.6,1607.0,716179.4,3153.0,64592.2,2411.0,896389.5,1835.0,524853.6,2345.0,0.0,0.0,1748.8,11824.0
2021-03-23,화요일,801745.9,719.0,1713467.8,288.0,1642574.1,1647.0,831.7,15414.0,111366.9,5157.0,526811.2,4136.0,298492.1,1458.0,541950.1,575.0,87696.6,4464.0,187013.2,1559.0,147815.3,3471.0,392410.0,881.0,77577.7,5585.0,172002.1,2359.0,131741.4,1581.0,423817.3,2978.0,54235.0,2150.0,430254.7,1742.0,303410.5,2110.0,1024.0,4570.0,526.0,11359.0
2021-03-24,수요일,715562.8,790.0,1670025.3,273.0,1940242.1,1562.0,307.0,19482.0,111368.9,5030.0,547752.3,4101.0,286594.1,1547.0,756196.3,530.0,84678.7,4307.0,201719.5,1536.0,155297.6,3460.0,371103.2,928.0,131738.6,5709.0,156055.5,2374.0,135997.3,1577.0,455000.7,2996.0,46550.8,1996.0,453634.7,1962.0,328864.5,2137.0,1369.4,2337.0,452.0,15807.0
2021-03-25,목요일,835082.3,736.0,1684142.5,257.0,1685726.9,1486.0,198.0,16621.0,114009.6,4948.0,550652.8,4035.0,257623.3,1478.0,721236.5,458.0,78131.7,4417.0,191553.5,1608.0,49419.3,3442.0,297153.0,927.0,87424.0,5482.0,162873.0,2302.0,128175.8,1579.0,389185.5,2921.0,41250.5,2087.0,441211.2,2158.0,232912.6,2170.0,720.0,3736.0,376.0,11866.0
2021-03-26,금요일,639985.8,790.0,1447793.9,252.0,2329322.3,1250.0,137.8,12763.0,120823.3,5104.0,556535.1,3925.0,259056.9,1571.0,706802.7,393.0,79597.3,4766.0,178408.4,1635.0,162607.7,2813.0,273133.6,948.0,100538.4,5762.0,159527.7,2364.0,138901.0,1519.0,506428.5,2918.0,41110.4,2371.0,518123.2,2119.0,377572.6,2134.0,80.0,5050.0,320.0,11541.0
2021-03-27,토요일,358929.3,916.0,1135663.5,249.0,1883131.2,1157.0,1116.0,15916.0,75920.3,5156.0,574638.7,3759.0,238807.0,1683.0,554570.6,389.0,83646.8,4872.0,171938.5,1690.0,156612.0,2583.0,190745.0,901.0,100860.0,5570.0,169784.5,2333.0,128651.1,1459.0,443140.5,2943.0,47562.5,2596.0,539198.0,2014.0,329430.0,1914.0,0.0,0.0,410.0,18568.0
2021-03-28,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,월요일,998175.6,808.0,1406453.0,293.0,2336130.0,1053.0,165.2,19740.0,91777.8,5313.0,553295.1,3945.0,307582.7,1755.0,697170.9,381.0,121285.7,4979.0,193754.4,1776.0,174174.4,2517.0,368056.5,1067.0,141291.9,5589.0,195894.5,2347.0,141478.6,1452.0,670696.8,2922.0,60576.0,2558.0,932681.0,1860.0,581400.0,1866.0,115.0,6739.0,734.0,14715.0
2021-03-30,화요일,801904.3,770.0,1188082.1,312.0,1963294.1,1087.0,884.8,14095.0,189685.5,5924.0,534009.6,3880.0,307468.5,1560.0,540881.9,372.0,82453.5,5026.0,173645.8,1803.0,161970.3,2511.0,281178.0,1084.0,95757.2,5643.0,179732.5,2294.0,128047.5,1460.0,440032.4,3126.0,50531.0,2448.0,444061.2,2020.0,362611.6,1790.0,0.0,0.0,0.0,0.0
2021-03-31,수요일,780660.6,844.0,1584587.6,291.0,2018756.0,1101.0,275.2,12153.0,141404.1,5287.0,485351.7,3804.0,268534.3,1557.0,604905.5,379.0,83599.4,4942.0,167143.3,1796.0,160288.7,2920.0,423067.0,1013.0,167953.4,5305.0,154214.5,2262.0,128477.0,1460.0,468878.2,2937.0,49323.0,2369.0,516020.0,2051.0,371759.0,1783.0,192.0,7156.0,0.0,0.0
2021-04-01,목요일,730019.2,789.0,1640140.8,285.0,2136962.1,1178.0,481.6,15238.0,151747.9,5481.0,503438.6,3721.0,301656.7,1443.0,659132.4,402.0,82598.2,4747.0,170251.2,1724.0,59481.9,2888.0,291871.0,1051.0,162108.8,4871.0,152357.1,2215.0,136924.5,1416.0,426616.7,3161.0,46795.0,2302.0,495133.0,2020.0,261442.2,1871.0,0.0,0.0,226.0,21965.0
2021-04-02,금요일,877183.0,760.0,1437748.4,285.0,2297235.5,1161.0,110.0,13409.0,128455.0,5267.0,534553.1,3734.0,253197.0,1456.0,747541.4,389.0,69167.8,5148.0,148258.6,1815.0,139450.5,2425.0,345453.0,1141.0,162604.2,4870.0,144239.5,2202.0,122102.0,1383.0,469812.5,2976.0,41623.0,2533.0,622443.0,1956.0,375095.0,1842.0,24.0,4875.0,76.0,7684.0
2021-04-03,토요일,362324.6,942.0,1235301.4,275.0,1989148.2,1219.0,81.4,18022.0,151135.5,5459.0,499288.2,3948.0,307412.3,1272.0,563914.4,376.0,88157.6,5201.0,161854.8,1787.0,160382.5,2133.0,164852.0,949.0,134355.1,4377.0,169365.5,2194.0,122760.5,1352.0,482499.5,3064.0,55954.5,2721.0,736456.0,1862.0,328033.0,1780.0,0.0,0.0,224.0,21094.0
2021-04-04,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05,월요일,1083041.5,761.0,1638493.8,288.0,2195670.2,1246.0,146.0,16584.0,94011.5,5602.0,596224.2,3878.0,329888.4,1403.0,658686.0,411.0,127981.1,5022.0,177584.9,1966.0,165156.0,2345.0,501513.0,1105.0,166260.1,4252.0,183167.5,2270.0,124148.0,1601.0,699246.0,3030.0,68469.0,2639.0,1177865.5,1697.0,599165.7,1753.0,0.0,0.0,380.0,15162.0
2021-04-06,화요일,865634.0,800.0,943912.1,306.0,2082645.3,1249.0,574.0,7503.0,114131.5,5433.0,520311.2,3961.0,327438.9,1328.0,544854.0,442.0,88097.3,4731.0,161547.9,1916.0,157199.5,2264.0,352603.0,1092.0,124974.8,4132.0,174492.5,2244.0,116385.6,1704.0,443990.9,2946.0,57651.0,2171.0,622555.0,1613.0,341560.4,1781.0,0.0,0.0,0.0,0.0
2021-04-07,수요일,819919.8,782.0,1060489.1,332.0,2375952.0,1193.0,69.0,21474.0,213528.1,5229.0,543060.3,3856.0,309427.6,1267.0,642803.2,397.0,90062.2,4620.0,163733.5,1966.0,149529.2,2317.0,418855.0,968.0,170386.2,4113.0,156405.1,2238.0,117431.0,1707.0,477375.4,3159.0,48221.0,2120.0,593384.4,1586.0,354927.6,1876.0,525.6,7808.0,0.0,0.0
2021-04-08,목요일,640249.2,772.0,1299883.6,342.0,2663052.9,1165.0,1389.0,7560.0,311127.4,3815.0,513823.1,3911.0,289832.2,1374.0,645454.7,386.0,80917.0,4501.0,158224.0,1936.0,101478.3,1957.0,457968.0,1012.0,172106.5,3929.0,166668.1,2219.0,124693.4,1620.0,392773.0,3199.0,47667.0,2231.0,598782.2,1673.0,251837.0,2002.0,1083.6,7833.0,0.0,0.0
2021-04-09,금요일,755628.5,774.0,1440229.6,330.0,3100895.7,1035.0,64.0,21781.0,118650.3,5317.0,538323.4,3866.0,299134.8,1252.0,684179.7,365.0,81873.6,4948.0,152672.2,1946.0,147311.3,2047.0,371799.0,961.0,205025.1,3547.0,165628.5,2261.0,126973.0,1603.0,531784.1,3290.0,53111.5,2405.0,672422.2,1807.0,385882.0,2039.0,912.0,3489.0,188.0,22713.0
2021-04-10,토요일,423351.0,932.0,1319963.4,296.0,2658327.3,962.0,211.0,15472.0,89499.6,4740.0,518800.7,3867.0,293218.3,1163.0,652304.9,351.0,83329.0,5043.0,138934.0,1940.0,138807.8,2370.0,174230.0,903.0,144727.3,3263.0,169815.0,2331.0,118972.6,1609.0,455337.2,3618.0,54723.0,2641.0,667809.0,1791.0,365875.6,1880.0,738.0,2913.0,0.0,0.0
2021-04-11,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12,월요일,1289148.4,708.0,1604293.6,307.0,3734676.5,888.0,128.0,13312.0,98364.0,5147.0,549309.0,4048.0,339106.5,1347.0,923281.6,446.0,116407.0,5234.0,162556.0,2031.0,146999.9,2628.0,489807.0,1049.0,208398.7,3326.0,186020.5,2387.0,128083.0,1996.0,880095.8,3468.0,58381.0,2848.0,1185682.0,1680.0,653146.5,1785.0,864.0,2613.0,188.0,20771.0
2021-04-13,화요일,820565.0,741.0,1341864.5,311.0,2422019.5,859.0,415.0,16185.0,88653.7,5401.0,528573.0,3961.0,290667.7,1505.0,651318.5,433.0,76211.0,5667.0,148139.2,2065.0,143766.7,2264.0,416740.0,961.0,117635.2,3567.0,169563.5,2346.0,118549.0,1821.0,489372.4,3551.0,52797.5,2751.0,680215.1,1575.0,378963.9,1619.0,147.6,2439.0,0.0,0.0
2021-04-14,수요일,926223.0,704.0,1013410.0,334.0,2342587.9,937.0,53.4,17599.0,84611.1,5436.0,462365.5,4044.0,323732.0,1372.0,504621.0,412.0,85837.7,5662.0,139194.6,2091.0,142776.0,2157.0,275386.0,887.0,160830.3,3563.0,169190.0,2300.0,128633.0,1738.0,454954.3,3368.0,60834.0,2516.0,745323.8,1659.0,445275.5,1618.0,147.6,2439.0,0.0,0.0
2021-04-15,목요일,864535.0,717.0,891420.5,378.0,2374409.2,843.0,121.4,18474.0,159375.3,6102.0,489036.2,3915.0,334604.4,1259.0,594759.0,391.0,82558.4,5263.0,143483.0,2043.0,124185.5,1964.0,304091.6,1027.0,130214.8,3636.0,155688.1,2227.0,129375.6,1663.0,446240.6,3373.0,56394.0,2298.0,611645.0,1752.0,292179.8,1685.0,120.0,3992.0,178.0,21270.0
2021-04-16,금요일,781910.4,730.0,1338648.4,386.0,2728943.1,810.0,374.0,16278.0,111625.3,5436.0,552643.1,3854.0,311688.6,1262.0,742832.7,345.0,83680.5,5310.0,138212.5,2108.0,133797.4,2063.0,379742.0,952.0,151350.7,3848.0,173336.1,2309.0,126373.0,1713.0,542365.3,3407.0,54430.0,2319.0,687742.1,1731.0,391360.5,1706.0,57.0,2979.0,0.0,0.0
2021-04-17,토요일,299307.8,993.0,1267811.2,333.0,2636052.2,735.0,184.6,12091.0,81843.8,5094.0,497686.0,3795.0,277492.3,1274.0,692926.0,288.0,83739.7,5458.0,127514.3,2383.0,130886.8,2171.0,183360.5,886.0,142710.9,3660.0,175529.5,2278.0,118352.5,1773.0,512732.4,3362.0,55252.5,2412.0,778207.0,1605.0,337199.3,1672.0,1032.0,3229.0,0.0,0.0
2021-04-18,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,월요일,981236.4,802.0,1595014.9,333.0,3848339.2,639.0,1380.6,8407.0,123125.1,4678.0,598477.7,3706.0,356394.9,1375.0,785438.5,286.0,115827.4,5513.0,153725.9,2349.0,134495.4,2500.0,450248.0,1275.0,162249.2,3618.0,186992.0,2351.0,133062.0,1896.0,735693.5,3371.0,60205.0,2566.0,1279108.1,1517.0,606306.5,1672.0,779.0,3109.0,0.0,0.0
2021-04-20,화요일,838601.8,760.0,1476121.0,320.0,2899582.6,693.0,132.0,17439.0,158232.4,5017.0,555911.4,3657.0,340600.4,1220.0,753174.0,287.0,77496.7,5628.0,129594.1,2409.0,132250.0,2433.0,453790.0,1085.0,163068.1,3531.0,173229.8,2344.0,121244.0,1936.0,459372.0,3258.0,47087.0,2708.0,740741.0,1507.0,389791.4,1675.0,0.0,0.0,0.0,0.0
2021-04-21,수요일,774730.6,772.0,1213305.9,317.0,2718384.4,615.0,508.0,17553.0,116080.2,5073.0,544413.8,3541.0,333887.8,1111.0,671055.0,248.0,80081.0,5618.0,132601.7,2504.0,132075.6,2121.0,299805.0,1115.0,183634.1,3129.0,155707.5,2302.0,126192.2,1931.0,490448.6,3260.0,46942.0,2938.0,880019.4,1421.0,488071.0,1625.0,1423.5,4163.0,0.0,0.0
2021-04-22,목요일,694067.4,779.0,1168837.6,319.0,2775445.6,601.0,677.4,13896.0,123023.4,5072.0,527778.2,3321.0,323378.3,1090.0,629214.9,244.0,72870.7,5652.0,118323.2,2504.0,122918.9,1768.0,370351.0,1116.0,174194.1,3132.0,147396.5,2258.0,123724.3,1819.0,393058.8,3253.0,49102.5,2835.0,889925.3,1250.0,376371.3,1537.0,0.0,0.0,0.0,0.0
2021-04-23,금요일,826395.6,789.0,1258487.3,328.0,2524226.7,625.0,162.0,12953.0,285411.0,3566.0,536476.5,3054.0,329564.5,1102.0,530710.2,242.0,78775.6,6063.0,122701.2,2560.0,127936.8,1897.0,324178.0,1073.0,115722.8,3689.0,154012.5,2298.0,126279.2,1782.0,627922.7,3222.0,55264.4,2842.0,1045772.0,1090.0,549544.7,1362.0,80.0,6945.0,280.0,22364.0
2021-04-24,토요일,466084.3,965.0,938210.8,322.0,1939965.5,654.0,325.8,17247.0,90730.1,4473.0,489381.4,3084.0,285106.7,1110.0,482550.9,328.0,89294.8,5923.0,112552.8,2485.0,120267.5,2027.0,178282.5,961.0,118236.2,3919.0,175223.5,2245.0,122080.5,1713.0,529552.0,3136.0,67449.0,2678.0,1100872.1,956.0,470747.5,1166.0,1297.2,3986.0,0.0,0.0
2021-04-25,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,월요일,761292.0,711.0,964113.5,371.0,2151030.3,651.0,174.0,14954.0,88025.8,4549.0,427207.0,3131.0,348257.0,1129.0,432638.5,426.0,100721.8,5631.0,107416.8,2657.0,100164.7,2017.0,327802.0,1049.0,104671.6,4314.0,139145.5,2293.0,103115.2,1656.0,539315.3,2992.0,57405.0,2373.0,1154053.6,969.0,465798.4,1137.0,864.0,5840.0,0.0,0.0
2021-04-27,화요일,874013.7,797.0,1272340.7,375.0,2896714.7,633.0,96.1,19775.0,175394.2,4726.0,570774.1,3024.0,357557.1,1070.0,659146.0,326.0,83436.7,5423.0,109432.9,2629.0,116221.1,1916.0,408402.0,1032.0,115402.3,4441.0,160752.5,2240.0,122225.8,1625.0,552679.1,2768.0,66464.0,1970.0,907298.0,1326.0,422774.7,1187.0,0.0,0.0,0.0,0.0
2021-04-28,수요일,866166.8,702.0,1063282.7,419.0,2985919.3,669.0,169.8,11461.0,152697.6,5138.0,578838.0,2893.0,360325.5,1060.0,695606.0,280.0,89082.3,5291.0,111108.1,2602.0,117080.1,2008.0,403211.0,1012.0,196727.6,3756.0,158913.0,2174.0,131592.0,1516.0,577836.6,2764.0,57388.5,1801.0,1033683.0,1202.0,470588.5,1180.0,10.0,6400.0,0.0,0.0
2021-04-29,목요일,726454.1,674.0,844422.0,426.0,1892725.8,602.0,532.0,17278.0,69127.2,4698.0,434071.3,2740.0,306480.0,997.0,479617.0,294.0,66225.9,5038.0,90464.8,2605.0,84742.9,1814.0,284899.0,934.0,115823.0,3788.0,116990.0,2112.0,96934.5,1418.0,348341.3,2694.0,41674.5,1717.0,664109.0,1160.0,277784.2,1193.0,571.0,6479.0,0.0,0.0
2021-04-30,금요일,822933.4,659.0,1281845.0,389.0,2321679.7,593.0,628.0,16736.0,255779.8,3361.0,549193.8,2699.0,355066.4,859.0,574373.0,320.0,87171.2,5081.0,101860.2,2611.0,112912.2,1705.0,390139.0,948.0,155907.9,3679.0,157492.5,2131.0,136453.4,1370.0,652085.8,2526.0,54063.3,1755.0,827174.9,1297.0,482224.0,1218.0,147.6,3659.0,0.0,0.0
2021-05-01,토요일,351227.5,629.0,428243.1,424.0,1804477.4,602.0,148.6,6254.0,69942.6,4513.0,378841.5,2658.0,248543.2,949.0,362119.6,349.0,68458.6,4995.0,78386.1,2667.0,78510.4,1965.0,107619.0,830.0,116742.8,3479.0,119532.5,2120.0,92023.0,1284.0,372849.4,2497.0,41166.0,1669.0,548237.5,1455.0,293325.0,1178.0,0.0,0.0,0.0,0.0
2021-05-02,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,월요일,804952.0,624.0,1271273.8,396.0,2266070.4,595.0,368.0,24582.0,100646.9,4882.0,455396.6,2961.0,354875.5,1012.0,566531.8,333.0,100382.8,4994.0,108590.6,2657.0,80317.0,2888.0,326720.0,1055.0,175555.6,3202.0,147767.5,2189.0,99687.0,1361.0,551133.8,2449.0,49804.0,1782.0,835962.6,1607.0,442492.6,1222.0,1921.6,2826.0,0.0,0.0
2021-05-04,화요일,952820.9,642.0,1667718.1,361.0,3013181.2,584.0,548.0,21618.0,196920.9,5408.0,589887.8,3023.0,376652.0,1011.0,825280.9,333.0,81577.5,4997.0,116071.2,2527.0,100427.3,3009.0,403460.5,1012.0,148140.8,3329.0,174147.5,2225.0,132406.7,1360.0,500487.0,2275.0,52598.4,1950.0,648694.4,1788.0,404155.9,1283.0,1048.2,4450.0,0.0,0.0
2021-05-05,수요일,931162.4,578.0,1255744.3,356.0,2258338.8,591.0,365.0,8485.0,135420.5,5404.0,563863.2,3009.0,321884.0,1016.0,693785.0,310.0,78612.3,5153.0,100726.8,2489.0,93607.8,2913.0,384619.5,999.0,183154.0,3203.0,167715.5,2227.0,138681.0,1358.0,512014.5,2294.0,47070.0,2112.0,775265.2,1614.0,454423.4,1235.0,820.0,2549.0,0.0,0.0
2021-05-06,목요일,809967.4,595.0,1331682.6,349.0,2173439.2,666.0,576.4,22897.0,151829.7,5195.0,477460.0,3127.0,339189.6,1041.0,685710.0,315.0,76190.3,5265.0,103345.4,2602.0,89147.6,2822.0,325571.0,982.0,189691.6,2901.0,143498.5,2280.0,122511.5,1368.0,421473.1,2263.0,50441.0,1945.0,824645.2,1514.0,368777.1,1282.0,0.0,0.0,0.0,0.0
2021-05-07,금요일,849227.2,594.0,1213623.6,354.0,2669457.0,612.0,519.2,19540.0,192218.7,4524.0,574580.0,2898.0,349586.5,981.0,715883.8,293.0,80596.6,5671.0,110351.9,2635.0,87328.1,2938.0,435407.0,981.0,172529.1,2918.0,150923.0,2377.0,131718.0,1380.0,521764.8,2303.0,49336.0,1996.0,811801.0,1663.0,429541.0,1242.0,1369.4,4117.0,0.0,0.0
2021-05-08,토요일,491871.8,661.0,677411.4,357.0,2666281.4,619.0,218.0,15326.0,148935.9,4851.0,555564.4,2891.0,337975.9,1021.0,533852.5,305.0,85038.0,6198.0,98535.3,2759.0,90714.5,3256.0,182143.0,937.0,164880.4,2748.0,165509.0,2556.0,128565.5,1422.0,491970.0,2339.0,51893.1,2246.0,984291.5,1476.0,396444.3,1226.0,864.0,8302.0,0.0,0.0
2021-05-09,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,월요일,1195283.8,562.0,1580279.8,378.0,3896843.1,560.0,607.6,19483.0,180823.7,4139.0,680941.8,2738.0,378835.5,1138.0,639133.6,326.0,111082.7,6894.0,125047.5,2792.0,97762.3,3706.0,501777.0,1006.0,208823.3,2792.0,188574.8,2685.0,149150.5,1534.0,745805.1,2309.0,56311.0,2663.0,1711758.0,1271.0,662289.0,1221.0,832.2,4143.0,0.0,0.0
2021-05-11,화요일,1128840.0,586.0,1373227.9,372.0,3217292.5,580.0,324.0,17272.0,209545.2,3933.0,636044.7,2514.0,332548.7,1104.0,540595.6,379.0,77432.8,7117.0,100595.8,2806.0,95343.7,3099.0,476598.0,968.0,185022.4,2775.0,174564.5,2639.0,132176.0,1553.0,490100.2,2167.0,53578.0,2506.0,911603.0,1215.0,412517.5,1246.0,2560.2,5539.0,0.0,0.0
2021-05-12,수요일,1079252.8,459.0,1392961.0,355.0,3339763.5,525.0,297.4,20679.0,205691.5,4640.0,582292.4,2204.0,324172.8,1107.0,661232.8,440.0,86215.4,6590.0,97606.4,2775.0,91706.7,2613.0,342081.5,965.0,201899.1,2597.0,158714.5,2512.0,129912.0,1500.0,520707.4,2212.0,48763.0,2254.0,970382.8,1080.0,421848.0,1255.0,0.0,0.0,0.0,0.0
