,date,요일,대파_거래량(kg),대파_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),팽이버섯_거래량(kg),팽이버섯_가격(원/kg),토마토_거래량(kg),토마토_가격(원/kg),캠벨얼리_거래량(kg),캠벨얼리_가격(원/kg),월,년,계절,대파_거래량의_1주전_평균,대파_가격의_1주전_평균,대파_거래량의_2주전_평균,대파_가격의_2주전_평균,팽이버섯_거래량의_1주전_평균,팽이버섯_가격의_1주전_평균,팽이버섯_거래량의_2주전_평균,팽이버섯_가격의_2주전_평균,깻잎_거래량의_1주전_평균,깻잎_가격의_1주전_평균,깻잎_거래량의_2주전_평균,깻잎_가격의_2주전_평균,캠벨얼리_거래량의_1주전_평균,캠벨얼리_가격의_1주전_평균,캠벨얼리_거래량의_2주전_평균,캠벨얼리_가격의_2주전_평균,토마토_거래량의_1주전_평균,토마토_가격의_1주전_평균,토마토_거래량의_2주전_평균,토마토_가격의_2주전_평균
898,2018-06-17,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2018,2,622181.65,1010.0,634078.6333333334,1007.1666666666666,134569.58333333334,899.6666666666666,134803.92500000002,1000.0,122193.84999999999,2974.3333333333335,121686.2,3567.75,5222.033333333334,6926.0,4184.016666666666,5943.083333333333,764172.0333333333,1126.0,744225.1416666667,1228.0833333333333
899,2018-06-18,월요일,650595.7,1025.0,154348.8,3014.0,134504.5,1071.0,748219.6,1096.0,13797.6,6389.0,6,2018,2,606852.4166666666,1023.0,614517.0333333334,1016.5,130286.83333333333,855.1666666666666,132428.20833333334,877.4166666666666,123446.65000000001,2759.8333333333335,122820.25,2867.0833333333335,7847.933333333333,6614.333333333333,6534.983333333333,6770.166666666667,697569.7333333333,1047.5,730870.8833333334,1086.75
900,2018-06-19,화요일,625966.9,953.0,111905.4,2774.0,123481.0,1031.0,400436.0,1183.0,10753.4,6419.0,6,2018,2,606852.4166666666,1023.0,614517.0333333334,1016.5,130286.83333333333,855.1666666666666,132428.20833333334,877.4166666666666,123446.65000000001,2759.8333333333335,122820.25,2867.0833333333335,7847.933333333333,6614.333333333333,6534.983333333333,6770.166666666667,697569.7333333333,1047.5,730870.8833333334,1086.75
901,2018-06-20,수요일,654797.1,912.0,115881.0,2792.0,128661.0,949.0,453541.0,1236.0,11242.8,5989.0,6,2018,2,606852.4166666666,1023.0,614517.0333333334,1016.5,130286.83333333333,855.1666666666666,132428.20833333334,877.4166666666666,123446.65000000001,2759.8333333333335,122820.25,2867.0833333333335,7847.933333333333,6614.333333333333,6534.983333333333,6770.166666666667,697569.7333333333,1047.5,730870.8833333334,1086.75
902,2018-06-21,목요일,565193.6,887.0,119541.9,2649.0,134927.0,896.0,407674.0,1319.0,12479.8,5815.0,6,2018,2,606852.4166666666,1023.0,614517.0333333334,1016.5,130286.83333333333,855.1666666666666,132428.20833333334,877.4166666666666,123446.65000000001,2759.8333333333335,122820.25,2867.0833333333335,7847.933333333333,6614.333333333333,6534.983333333333,6770.166666666667,697569.7333333333,1047.5,730870.8833333334,1086.75
903,2018-06-22,금요일,551687.4,887.0,121231.7,2679.0,123273.5,913.0,544229.0,1324.0,14787.0,5865.0,6,2018,2,606852.4166666666,1023.0,614517.0333333334,1016.5,130286.83333333333,855.1666666666666,132428.20833333334,877.4166666666666,123446.65000000001,2759.8333333333335,122820.25,2867.0833333333335,7847.933333333333,6614.333333333333,6534.983333333333,6770.166666666667,697569.7333333333,1047.5,730870.8833333334,1086.75
904,2018-06-23,토요일,545355.2,1069.0,125692.4,2537.0,127637.5,908.0,546557.0,1267.0,17513.4,5421.0,6,2018,2,606852.4166666666,1023.0,614517.0333333334,1016.5,130286.83333333333,855.1666666666666,132428.20833333334,877.4166666666666,123446.65000000001,2759.8333333333335,122820.25,2867.0833333333335,7847.933333333333,6614.333333333333,6534.983333333333,6770.166666666667,697569.7333333333,1047.5,730870.8833333334,1086.75
905,2018-06-24,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2018,2,606852.4166666666,1023.0,614517.0333333334,1016.5,130286.83333333333,855.1666666666666,132428.20833333334,877.4166666666666,123446.65000000001,2759.8333333333335,122820.25,2867.0833333333335,7847.933333333333,6614.333333333333,6534.983333333333,6770.166666666667,697569.7333333333,1047.5,730870.8833333334,1086.75
906,2018-06-25,월요일,632094.1,1121.0,155303.2,2726.0,132867.5,1006.0,822378.8,1171.0,22587.0,5571.0,6,2018,2,598932.65,955.5,602892.5333333333,989.25,128747.41666666667,961.3333333333334,129517.125,908.25,124766.86666666665,2740.8333333333335,124106.75833333332,2750.3333333333335,13429.0,5983.0,10638.466666666667,6298.666666666667,516776.10000000003,1237.5,607172.9166666666,1142.5
907,2018-06-26,화요일,677928.7,1017.0,111726.6,2785.0,119166.5,1019.0,502817.0,1102.0,19211.0,5292.0,6,2018,2,598932.65,955.5,602892.5333333333,989.25,128747.41666666667,961.3333333333334,129517.125,908.25,124766.86666666665,2740.8333333333335,124106.75833333332,2750.3333333333335,13429.0,5983.0,10638.466666666667,6298.666666666667,516776.10000000003,1237.5,607172.9166666666,1142.5
908,2018-06-27,수요일,535053.7,1383.0,109106.5,3001.0,124718.0,918.0,497384.6,1058.0,16721.0,4750.0,6,2018,2,598932.65,955.5,602892.5333333333,989.25,128747.41666666667,961.3333333333334,129517.125,908.25,124766.86666666665,2740.8333333333335,124106.75833333332,2750.3333333333335,13429.0,5983.0,10638.466666666667,6298.666666666667,516776.10000000003,1237.5,607172.9166666666,1142.5
909,2018-06-28,목요일,607835.2,1020.0,104922.2,2862.0,129492.2,840.0,496716.0,1047.0,18779.0,5019.0,6,2018,2,598932.65,955.5,602892.5333333333,989.25,128747.41666666667,961.3333333333334,129517.125,908.25,124766.86666666665,2740.8333333333335,124106.75833333332,2750.3333333333335,13429.0,5983.0,10638.466666666667,6298.666666666667,516776.10000000003,1237.5,607172.9166666666,1142.5
910,2018-06-29,금요일,594668.5,1083.0,112315.2,2768.0,121734.5,854.0,727853.8,1091.0,22938.0,4877.0,6,2018,2,598932.65,955.5,602892.5333333333,989.25,128747.41666666667,961.3333333333334,129517.125,908.25,124766.86666666665,2740.8333333333335,124106.75833333332,2750.3333333333335,13429.0,5983.0,10638.466666666667,6298.666666666667,516776.10000000003,1237.5,607172.9166666666,1142.5
911,2018-06-30,토요일,659301.3,994.0,134662.6,2399.0,128904.5,895.0,631822.0,915.0,30781.2,4737.0,6,2018,2,598932.65,955.5,602892.5333333333,989.25,128747.41666666667,961.3333333333334,129517.125,908.25,124766.86666666665,2740.8333333333335,124106.75833333332,2750.3333333333335,13429.0,5983.0,10638.466666666667,6298.666666666667,516776.10000000003,1237.5,607172.9166666666,1142.5
912,2018-07-01,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2018,2,598932.65,955.5,602892.5333333333,989.25,128747.41666666667,961.3333333333334,129517.125,908.25,124766.86666666665,2740.8333333333335,124106.75833333332,2750.3333333333335,13429.0,5983.0,10638.466666666667,6298.666666666667,516776.10000000003,1237.5,607172.9166666666,1142.5
913,2018-07-02,월요일,632951.9,1213.0,161579.7,2398.0,124481.0,959.0,718466.0,855.0,24726.8,4957.0,7,2018,2,617813.5833333334,1103.0,608373.1166666667,1029.25,126147.2,922.0,127447.30833333333,941.6666666666666,121339.38333333335,2756.8333333333335,123053.125,2748.8333333333335,21836.2,5041.0,17632.600000000002,5512.0,613162.0333333333,1064.0,564969.0666666667,1150.75
914,2018-07-03,화요일,554569.1,1228.0,107596.5,2305.0,120083.5,1054.0,530902.2,879.0,27527.6,5361.0,7,2018,2,617813.5833333334,1103.0,608373.1166666667,1029.25,126147.2,922.0,127447.30833333333,941.6666666666666,121339.38333333335,2756.8333333333335,123053.125,2748.8333333333335,21836.2,5041.0,17632.600000000002,5512.0,613162.0333333333,1064.0,564969.0666666667,1150.75
915,2018-07-04,수요일,553522.5,986.0,105369.6,2412.0,116804.0,981.0,565915.5,860.0,34479.6,5080.0,7,2018,2,617813.5833333334,1103.0,608373.1166666667,1029.25,126147.2,922.0,127447.30833333333,941.6666666666666,121339.38333333335,2756.8333333333335,123053.125,2748.8333333333335,21836.2,5041.0,17632.600000000002,5512.0,613162.0333333333,1064.0,564969.0666666667,1150.75
916,2018-07-05,목요일,625949.3,885.0,106861.9,2426.0,118851.0,945.0,510794.1,878.0,42582.0,4901.0,7,2018,2,617813.5833333334,1103.0,608373.1166666667,1029.25,126147.2,922.0,127447.30833333333,941.6666666666666,121339.38333333335,2756.8333333333335,123053.125,2748.8333333333335,21836.2,5041.0,17632.600000000002,5512.0,613162.0333333333,1064.0,564969.0666666667,1150.75
917,2018-07-06,금요일,563576.5,869.0,105542.3,2906.0,112134.0,952.0,503393.0,870.0,49905.0,4880.0,7,2018,2,617813.5833333334,1103.0,608373.1166666667,1029.25,126147.2,922.0,127447.30833333333,941.6666666666666,121339.38333333335,2756.8333333333335,123053.125,2748.8333333333335,21836.2,5041.0,17632.600000000002,5512.0,613162.0333333333,1064.0,564969.0666666667,1150.75
918,2018-07-07,토요일,518803.0,976.0,114071.4,3635.0,107607.5,1053.0,555467.0,865.0,59835.0,4792.0,7,2018,2,617813.5833333334,1103.0,608373.1166666667,1029.25,126147.2,922.0,127447.30833333333,941.6666666666666,121339.38333333335,2756.8333333333335,123053.125,2748.8333333333335,21836.2,5041.0,17632.600000000002,5512.0,613162.0333333333,1064.0,564969.0666666667,1150.75
919,2018-07-08,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2018,2,617813.5833333334,1103.0,608373.1166666667,1029.25,126147.2,922.0,127447.30833333333,941.6666666666666,121339.38333333335,2756.8333333333335,123053.125,2748.8333333333335,21836.2,5041.0,17632.600000000002,5512.0,613162.0333333333,1064.0,564969.0666666667,1150.75
920,2018-07-09,월요일,652588.1,1008.0,146280.0,3638.0,116317.2,1271.0,682077.6,909.0,67759.0,4903.0,7,2018,2,574895.3833333333,1026.1666666666667,596354.4833333333,1064.5833333333333,116660.16666666667,990.6666666666666,121403.68333333333,956.3333333333334,116836.90000000002,2680.3333333333335,119088.14166666666,2718.5833333333335,39842.666666666664,4995.166666666667,30839.433333333334,5018.083333333333,564156.2999999999,867.8333333333334,588659.1666666666,965.9166666666666
921,2018-07-10,화요일,596494.1,1153.0,99731.6,3851.0,118572.5,1428.0,410420.0,958.0,54799.0,4859.0,7,2018,2,574895.3833333333,1026.1666666666667,596354.4833333333,1064.5833333333333,116660.16666666667,990.6666666666666,121403.68333333333,956.3333333333334,116836.90000000002,2680.3333333333335,119088.14166666666,2718.5833333333335,39842.666666666664,4995.166666666667,30839.433333333334,5018.083333333333,564156.2999999999,867.8333333333334,588659.1666666666,965.9166666666666
922,2018-07-11,수요일,578384.4,1067.0,95606.6,4281.0,124144.0,1355.0,396890.0,1093.0,67697.0,4816.0,7,2018,2,574895.3833333333,1026.1666666666667,596354.4833333333,1064.5833333333333,116660.16666666667,990.6666666666666,121403.68333333333,956.3333333333334,116836.90000000002,2680.3333333333335,119088.14166666666,2718.5833333333335,39842.666666666664,4995.166666666667,30839.433333333334,5018.083333333333,564156.2999999999,867.8333333333334,588659.1666666666,965.9166666666666
923,2018-07-12,목요일,601942.2,993.0,94630.5,4349.0,126726.5,1320.0,294322.0,1185.0,69425.0,4546.0,7,2018,2,574895.3833333333,1026.1666666666667,596354.4833333333,1064.5833333333333,116660.16666666667,990.6666666666666,121403.68333333333,956.3333333333334,116836.90000000002,2680.3333333333335,119088.14166666666,2718.5833333333335,39842.666666666664,4995.166666666667,30839.433333333334,5018.083333333333,564156.2999999999,867.8333333333334,588659.1666666666,965.9166666666666
924,2018-07-13,금요일,612502.3,895.0,101237.3,4773.0,121971.5,1280.0,303103.0,1345.0,80562.0,4659.0,7,2018,2,574895.3833333333,1026.1666666666667,596354.4833333333,1064.5833333333333,116660.16666666667,990.6666666666666,121403.68333333333,956.3333333333334,116836.90000000002,2680.3333333333335,119088.14166666666,2718.5833333333335,39842.666666666664,4995.166666666667,30839.433333333334,5018.083333333333,564156.2999999999,867.8333333333334,588659.1666666666,965.9166666666666
925,2018-07-14,토요일,577775.4,907.0,108476.9,4567.0,116075.0,1329.0,297771.0,1465.0,92841.0,4703.0,7,2018,2,574895.3833333333,1026.1666666666667,596354.4833333333,1064.5833333333333,116660.16666666667,990.6666666666666,121403.68333333333,956.3333333333334,116836.90000000002,2680.3333333333335,119088.14166666666,2718.5833333333335,39842.666666666664,4995.166666666667,30839.433333333334,5018.083333333333,564156.2999999999,867.8333333333334,588659.1666666666,965.9166666666666
926,2018-07-15,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2018,2,574895.3833333333,1026.1666666666667,596354.4833333333,1064.5833333333333,116660.16666666667,990.6666666666666,121403.68333333333,956.3333333333334,116836.90000000002,2680.3333333333335,119088.14166666666,2718.5833333333335,39842.666666666664,4995.166666666667,30839.433333333334,5018.083333333333,564156.2999999999,867.8333333333334,588659.1666666666,965.9166666666666
927,2018-07-16,월요일,629270.7,931.0,147035.9,4442.0,120849.5,1503.0,378080.0,1648.0,126442.0,4662.0,7,2018,2,603281.0833333333,1003.8333333333334,589088.2333333334,1015.0,120634.45,1330.5,118647.30833333333,1160.5833333333333,107660.48333333334,4243.166666666667,112248.69166666667,3461.75,72180.5,4747.666666666667,56011.583333333336,4871.416666666667,397430.60000000003,1159.1666666666667,480793.45,1013.5
928,2018-07-17,화요일,657130.5,851.0,111433.8,3977.0,116371.0,1466.0,255180.0,1880.0,117333.0,4449.0,7,2018,2,603281.0833333333,1003.8333333333334,589088.2333333334,1015.0,120634.45,1330.5,118647.30833333333,1160.5833333333333,107660.48333333334,4243.166666666667,112248.69166666667,3461.75,72180.5,4747.666666666667,56011.583333333336,4871.416666666667,397430.60000000003,1159.1666666666667,480793.45,1013.5
929,2018-07-18,수요일,543596.0,912.0,102046.3,3705.0,115516.0,1284.0,332318.5,2060.0,106387.0,4257.0,7,2018,2,603281.0833333333,1003.8333333333334,589088.2333333334,1015.0,120634.45,1330.5,118647.30833333333,1160.5833333333333,107660.48333333334,4243.166666666667,112248.69166666667,3461.75,72180.5,4747.666666666667,56011.583333333336,4871.416666666667,397430.60000000003,1159.1666666666667,480793.45,1013.5
930,2018-07-19,목요일,531302.5,897.0,93153.6,3453.0,114506.3,1142.0,304020.2,2145.0,113386.0,4172.0,7,2018,2,603281.0833333333,1003.8333333333334,589088.2333333334,1015.0,120634.45,1330.5,118647.30833333333,1160.5833333333333,107660.48333333334,4243.166666666667,112248.69166666667,3461.75,72180.5,4747.666666666667,56011.583333333336,4871.416666666667,397430.60000000003,1159.1666666666667,480793.45,1013.5
931,2018-07-20,금요일,497349.6,994.0,97592.3,3431.0,104768.0,1173.0,372737.0,1891.0,112236.0,4084.0,7,2018,2,603281.0833333333,1003.8333333333334,589088.2333333334,1015.0,120634.45,1330.5,118647.30833333333,1160.5833333333333,107660.48333333334,4243.166666666667,112248.69166666667,3461.75,72180.5,4747.666666666667,56011.583333333336,4871.416666666667,397430.60000000003,1159.1666666666667,480793.45,1013.5
932,2018-07-21,토요일,484198.6,1048.0,109117.7,3398.0,100696.5,1226.0,417772.0,1523.0,147078.0,4072.0,7,2018,2,603281.0833333333,1003.8333333333334,589088.2333333334,1015.0,120634.45,1330.5,118647.30833333333,1160.5833333333333,107660.48333333334,4243.166666666667,112248.69166666667,3461.75,72180.5,4747.666666666667,56011.583333333336,4871.416666666667,397430.60000000003,1159.1666666666667,480793.45,1013.5
933,2018-07-22,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2018,2,603281.0833333333,1003.8333333333334,589088.2333333334,1015.0,120634.45,1330.5,118647.30833333333,1160.5833333333333,107660.48333333334,4243.166666666667,112248.69166666667,3461.75,72180.5,4747.666666666667,56011.583333333336,4871.416666666667,397430.60000000003,1159.1666666666667,480793.45,1013.5
934,2018-07-23,월요일,562444.9,1095.0,139433.8,3377.0,118545.5,1230.0,548905.2,1452.0,166165.0,4066.0,7,2018,2,557141.3166666668,938.8333333333334,580211.1999999998,971.3333333333334,112117.88333333335,1299.0,116376.16666666667,1314.75,110063.26666666666,3734.3333333333335,108861.87500000001,3988.75,120477.0,4282.666666666667,96328.75,4515.166666666667,343351.2833333333,1857.8333333333333,370390.9416666667,1508.5
935,2018-07-24,화요일,566383.4,1080.0,104339.0,3204.0,107949.0,1152.0,389682.0,1361.0,153772.0,4041.0,7,2018,2,557141.3166666668,938.8333333333334,580211.1999999998,971.3333333333334,112117.88333333335,1299.0,116376.16666666667,1314.75,110063.26666666666,3734.3333333333335,108861.87500000001,3988.75,120477.0,4282.666666666667,96328.75,4515.166666666667,343351.2833333333,1857.8333333333333,370390.9416666667,1508.5
936,2018-07-25,수요일,570053.8,965.0,102678.3,3156.0,115067.0,1020.0,449324.0,1302.0,165716.0,3993.0,7,2018,2,557141.3166666668,938.8333333333334,580211.1999999998,971.3333333333334,112117.88333333335,1299.0,116376.16666666667,1314.75,110063.26666666666,3734.3333333333335,108861.87500000001,3988.75,120477.0,4282.666666666667,96328.75,4515.166666666667,343351.2833333333,1857.8333333333333,370390.9416666667,1508.5
937,2018-07-26,목요일,483132.9,1108.0,97368.5,3295.0,110574.0,1033.0,425789.4,1243.0,181472.0,3885.0,7,2018,2,557141.3166666668,938.8333333333334,580211.1999999998,971.3333333333334,112117.88333333335,1299.0,116376.16666666667,1314.75,110063.26666666666,3734.3333333333335,108861.87500000001,3988.75,120477.0,4282.666666666667,96328.75,4515.166666666667,343351.2833333333,1857.8333333333333,370390.9416666667,1508.5
938,2018-07-27,금요일,523339.2,1145.0,102305.0,3788.0,109737.5,1007.0,462211.1,1115.0,206675.0,3982.0,7,2018,2,557141.3166666668,938.8333333333334,580211.1999999998,971.3333333333334,112117.88333333335,1299.0,116376.16666666667,1314.75,110063.26666666666,3734.3333333333335,108861.87500000001,3988.75,120477.0,4282.666666666667,96328.75,4515.166666666667,343351.2833333333,1857.8333333333333,370390.9416666667,1508.5
939,2018-07-28,토요일,475133.6,1284.0,101419.0,4388.0,99247.0,1013.0,568520.0,923.0,227316.0,3835.0,7,2018,2,557141.3166666668,938.8333333333334,580211.1999999998,971.3333333333334,112117.88333333335,1299.0,116376.16666666667,1314.75,110063.26666666666,3734.3333333333335,108861.87500000001,3988.75,120477.0,4282.666666666667,96328.75,4515.166666666667,343351.2833333333,1857.8333333333333,370390.9416666667,1508.5
940,2018-07-29,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2018,2,557141.3166666668,938.8333333333334,580211.1999999998,971.3333333333334,112117.88333333335,1299.0,116376.16666666667,1314.75,110063.26666666666,3734.3333333333335,108861.87500000001,3988.75,120477.0,4282.666666666667,96328.75,4515.166666666667,343351.2833333333,1857.8333333333333,370390.9416666667,1508.5
941,2018-07-30,월요일,532998.5,1514.0,135789.4,4324.0,118361.0,1158.0,699591.0,845.0,270887.0,3716.0,7,2018,2,530081.3,1112.8333333333333,543611.3083333333,1025.8333333333333,110186.66666666667,1075.8333333333333,111152.27500000001,1187.4166666666667,107923.93333333333,3534.6666666666665,108993.59999999999,3634.5,183519.33333333334,3967.0,151998.16666666666,4124.833333333333,474071.95,1232.6666666666667,408711.61666666664,1545.25
942,2018-07-31,화요일,598371.5,1250.0,104260.4,3906.0,113939.7,1164.0,560814.2,784.0,262773.0,3456.0,7,2018,2,530081.3,1112.8333333333333,543611.3083333333,1025.8333333333333,110186.66666666667,1075.8333333333333,111152.27500000001,1187.4166666666667,107923.93333333333,3534.6666666666665,108993.59999999999,3634.5,183519.33333333334,3967.0,151998.16666666666,4124.833333333333,474071.95,1232.6666666666667,408711.61666666664,1545.25
943,2018-08-01,수요일,533385.8,1243.0,101942.0,3992.0,113988.0,1233.0,555971.0,717.0,274129.0,3483.0,8,2018,2,530081.3,1112.8333333333333,543611.3083333333,1025.8333333333333,110186.66666666667,1075.8333333333333,111152.27500000001,1187.4166666666667,107923.93333333333,3534.6666666666665,108993.59999999999,3634.5,183519.33333333334,3967.0,151998.16666666666,4124.833333333333,474071.95,1232.6666666666667,408711.61666666664,1545.25
944,2018-08-02,목요일,589330.4,1326.0,95282.2,5394.0,117859.0,1236.0,447750.8,771.0,297469.5,3397.0,8,2018,2,530081.3,1112.8333333333333,543611.3083333333,1025.8333333333333,110186.66666666667,1075.8333333333333,111152.27500000001,1187.4166666666667,107923.93333333333,3534.6666666666665,108993.59999999999,3634.5,183519.33333333334,3967.0,151998.16666666666,4124.833333333333,474071.95,1232.6666666666667,408711.61666666664,1545.25
945,2018-08-03,금요일,549129.4,1573.0,110106.6,6698.0,132596.0,1588.0,456214.0,842.0,356144.0,3597.0,8,2018,2,530081.3,1112.8333333333333,543611.3083333333,1025.8333333333333,110186.66666666667,1075.8333333333333,111152.27500000001,1187.4166666666667,107923.93333333333,3534.6666666666665,108993.59999999999,3634.5,183519.33333333334,3967.0,151998.16666666666,4124.833333333333,474071.95,1232.6666666666667,408711.61666666664,1545.25
946,2018-08-04,토요일,111120.1,1376.0,17519.6,5917.0,16753.0,1034.0,122356.0,933.0,180614.0,3511.0,8,2018,2,530081.3,1112.8333333333333,543611.3083333333,1025.8333333333333,110186.66666666667,1075.8333333333333,111152.27500000001,1187.4166666666667,107923.93333333333,3534.6666666666665,108993.59999999999,3634.5,183519.33333333334,3967.0,151998.16666666666,4124.833333333333,474071.95,1232.6666666666667,408711.61666666664,1545.25
947,2018-08-05,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2018,2,530081.3,1112.8333333333333,543611.3083333333,1025.8333333333333,110186.66666666667,1075.8333333333333,111152.27500000001,1187.4166666666667,107923.93333333333,3534.6666666666665,108993.59999999999,3634.5,183519.33333333334,3967.0,151998.16666666666,4124.833333333333,474071.95,1232.6666666666667,408711.61666666664,1545.25
948,2018-08-06,월요일,628443.8,1504.0,134502.1,5277.0,134315.0,1576.0,600305.4,944.0,465972.5,3361.0,8,2018,2,485722.6166666667,1380.3333333333333,507901.95833333343,1246.5833333333333,102249.45,1235.5,106218.05833333333,1155.6666666666667,94150.03333333333,5038.5,101036.98333333335,4286.583333333333,273669.4166666667,3526.6666666666665,228594.375,3746.8333333333335,473782.8333333333,815.3333333333334,473927.39166666666,1024.0
949,2018-08-07,화요일,597770.1,1416.0,98864.7,4851.0,120291.0,1359.0,409060.0,1010.0,405518.0,3212.0,8,2018,2,485722.6166666667,1380.3333333333333,507901.95833333343,1246.5833333333333,102249.45,1235.5,106218.05833333333,1155.6666666666667,94150.03333333333,5038.5,101036.98333333335,4286.583333333333,273669.4166666667,3526.6666666666665,228594.375,3746.8333333333335,473782.8333333333,815.3333333333334,473927.39166666666,1024.0
950,2018-08-08,수요일,581284.2,1466.0,97626.4,5093.0,123336.5,1320.0,404639.0,1241.0,384814.0,3186.0,8,2018,2,485722.6166666667,1380.3333333333333,507901.95833333343,1246.5833333333333,102249.45,1235.5,106218.05833333333,1155.6666666666667,94150.03333333333,5038.5,101036.98333333335,4286.583333333333,273669.4166666667,3526.6666666666665,228594.375,3746.8333333333335,473782.8333333333,815.3333333333334,473927.39166666666,1024.0
951,2018-08-09,목요일,592084.6,1376.0,94242.0,5437.0,118793.5,1239.0,408567.4,1390.0,401835.0,3124.0,8,2018,2,485722.6166666667,1380.3333333333333,507901.95833333343,1246.5833333333333,102249.45,1235.5,106218.05833333333,1155.6666666666667,94150.03333333333,5038.5,101036.98333333335,4286.583333333333,273669.4166666667,3526.6666666666665,228594.375,3746.8333333333335,473782.8333333333,815.3333333333334,473927.39166666666,1024.0
952,2018-08-10,금요일,566721.9,1387.0,96698.4,6083.0,115723.0,1262.0,437693.8,1429.0,415856.0,3264.0,8,2018,2,485722.6166666667,1380.3333333333333,507901.95833333343,1246.5833333333333,102249.45,1235.5,106218.05833333333,1155.6666666666667,94150.03333333333,5038.5,101036.98333333335,4286.583333333333,273669.4166666667,3526.6666666666665,228594.375,3746.8333333333335,473782.8333333333,815.3333333333334,473927.39166666666,1024.0
953,2018-08-11,토요일,523658.4,1491.0,99135.7,6290.0,103766.5,1382.0,474397.6,1358.0,417906.5,3620.0,8,2018,2,485722.6166666667,1380.3333333333333,507901.95833333343,1246.5833333333333,102249.45,1235.5,106218.05833333333,1155.6666666666667,94150.03333333333,5038.5,101036.98333333335,4286.583333333333,273669.4166666667,3526.6666666666665,228594.375,3746.8333333333335,473782.8333333333,815.3333333333334,473927.39166666666,1024.0
954,2018-08-12,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2018,2,485722.6166666667,1380.3333333333333,507901.95833333343,1246.5833333333333,102249.45,1235.5,106218.05833333333,1155.6666666666667,94150.03333333333,5038.5,101036.98333333335,4286.583333333333,273669.4166666667,3526.6666666666665,228594.375,3746.8333333333335,473782.8333333333,815.3333333333334,473927.39166666666,1024.0
955,2018-08-13,월요일,622404.0,1678.0,143152.3,5261.0,114729.0,1511.0,846045.0,1221.0,561412.0,3536.0,8,2018,2,581660.4999999999,1440.0,533691.5583333333,1410.1666666666667,119370.91666666667,1356.3333333333333,110810.18333333333,1295.9166666666667,103511.54999999999,5505.166666666667,98830.79166666664,5271.833333333333,415317.0,3294.5,344493.2083333333,3410.5833333333335,455777.19999999995,1228.6666666666667,464780.01666666666,1022.0
956,2018-08-14,화요일,610999.5,1567.0,103792.0,4999.0,114329.0,1455.0,553163.2,1190.0,506824.4,3529.0,8,2018,2,581660.4999999999,1440.0,533691.5583333333,1410.1666666666667,119370.91666666667,1356.3333333333333,110810.18333333333,1295.9166666666667,103511.54999999999,5505.166666666667,98830.79166666664,5271.833333333333,415317.0,3294.5,344493.2083333333,3410.5833333333335,455777.19999999995,1228.6666666666667,464780.01666666666,1022.0
957,2018-08-15,수요일,613361.8,1541.0,101671.9,4934.0,109323.5,1599.0,518470.6,1141.0,503980.0,3458.0,8,2018,2,581660.4999999999,1440.0,533691.5583333333,1410.1666666666667,119370.91666666667,1356.3333333333333,110810.18333333333,1295.9166666666667,103511.54999999999,5505.166666666667,98830.79166666664,5271.833333333333,415317.0,3294.5,344493.2083333333,3410.5833333333335,455777.19999999995,1228.6666666666667,464780.01666666666,1022.0
958,2018-08-16,목요일,601712.3,1413.0,95510.1,4997.0,115033.5,1607.0,460013.4,1156.0,540505.4,3372.0,8,2018,2,581660.4999999999,1440.0,533691.5583333333,1410.1666666666667,119370.91666666667,1356.3333333333333,110810.18333333333,1295.9166666666667,103511.54999999999,5505.166666666667,98830.79166666664,5271.833333333333,415317.0,3294.5,344493.2083333333,3410.5833333333335,455777.19999999995,1228.6666666666667,464780.01666666666,1022.0
959,2018-08-17,금요일,520748.8,1486.0,89214.6,5926.0,112932.0,1641.0,478682.4,1173.0,482732.6,3616.0,8,2018,2,581660.4999999999,1440.0,533691.5583333333,1410.1666666666667,119370.91666666667,1356.3333333333333,110810.18333333333,1295.9166666666667,103511.54999999999,5505.166666666667,98830.79166666664,5271.833333333333,415317.0,3294.5,344493.2083333333,3410.5833333333335,455777.19999999995,1228.6666666666667,464780.01666666666,1022.0
960,2018-08-18,토요일,532534.4,1686.0,97040.2,6683.0,98979.0,2032.0,521469.0,1184.0,536889.0,3683.0,8,2018,2,581660.4999999999,1440.0,533691.5583333333,1410.1666666666667,119370.91666666667,1356.3333333333333,110810.18333333333,1295.9166666666667,103511.54999999999,5505.166666666667,98830.79166666664,5271.833333333333,415317.0,3294.5,344493.2083333333,3410.5833333333335,455777.19999999995,1228.6666666666667,464780.01666666666,1022.0
