date,요일,샤인마스캇_거래량(kg),샤인마스캇_가격(원/kg),샤인마스캇_거래량의_1주전_평균,샤인마스캇_가격의_1주전_평균,샤인마스캇_거래량의_2주전_평균,샤인마스캇_가격의_2주전_평균,계절
2017-10-03,화요일,2270.0,7742.0,3904.714285714286,7182.857142857143,3583.0,6794.0,3
2017-10-04,수요일,0.0,0.0,3904.714285714286,7182.857142857143,3583.0,6794.0,3
2017-10-05,목요일,0.0,0.0,3904.714285714286,7182.857142857143,3583.0,6794.0,3
2017-10-06,금요일,0.0,0.0,3904.714285714286,7182.857142857143,3583.0,6794.0,3
2017-10-07,토요일,1518.0,8802.0,3904.714285714286,7182.857142857143,3583.0,6794.0,3
2017-10-08,일요일,0.0,0.0,3904.714285714286,7182.857142857143,3583.0,6794.0,3
2017-10-09,월요일,3572.0,8472.0,3133.3333333333335,7948.666666666667,3673.3,7412.6,3
2017-10-10,화요일,3825.0,7814.0,3133.3333333333335,7948.666666666667,3673.3,7412.6,3
2017-10-11,수요일,5794.0,6867.0,3133.3333333333335,7948.666666666667,3673.3,7412.6,3
2017-10-12,목요일,6182.0,6580.0,3133.3333333333335,7948.666666666667,3673.3,7412.6,3
2017-10-13,금요일,6194.0,6033.0,3133.3333333333335,7948.666666666667,3673.3,7412.6,3
2017-10-14,토요일,5394.0,6218.0,3133.3333333333335,7948.666666666667,3673.3,7412.6,3
2017-10-15,일요일,0.0,0.0,3133.3333333333335,7948.666666666667,3673.3,7412.6,3
2017-10-16,월요일,5204.0,6127.0,5160.166666666667,6997.333333333333,4484.555555555556,7314.444444444444,3
2017-10-17,화요일,5974.0,5944.0,5160.166666666667,6997.333333333333,4484.555555555556,7314.444444444444,3
2017-10-18,수요일,4482.0,6869.0,5160.166666666667,6997.333333333333,4484.555555555556,7314.444444444444,3
2017-10-19,목요일,7770.0,5408.0,5160.166666666667,6997.333333333333,4484.555555555556,7314.444444444444,3
2017-10-20,금요일,6222.0,6636.0,5160.166666666667,6997.333333333333,4484.555555555556,7314.444444444444,3
2017-10-21,토요일,7518.0,6045.0,5160.166666666667,6997.333333333333,4484.555555555556,7314.444444444444,3
2017-10-22,일요일,0.0,0.0,5160.166666666667,6997.333333333333,4484.555555555556,7314.444444444444,3
2017-10-23,월요일,2478.0,7647.0,6195.0,6171.5,5677.583333333333,6584.416666666667,3
2017-10-24,화요일,7148.0,5853.0,6195.0,6171.5,5677.583333333333,6584.416666666667,3
2017-10-25,수요일,5384.0,6998.0,6195.0,6171.5,5677.583333333333,6584.416666666667,3
2017-10-26,목요일,6710.0,6059.0,6195.0,6171.5,5677.583333333333,6584.416666666667,3
2017-10-27,금요일,4934.0,6621.0,6195.0,6171.5,5677.583333333333,6584.416666666667,3
2017-10-28,토요일,6854.0,6272.0,6195.0,6171.5,5677.583333333333,6584.416666666667,3
2017-10-29,일요일,0.0,0.0,6195.0,6171.5,5677.583333333333,6584.416666666667,3
2017-10-30,월요일,4088.0,7385.0,5584.666666666667,6575.0,5889.833333333333,6373.25,3
2017-10-31,화요일,4758.0,6157.0,5584.666666666667,6575.0,5889.833333333333,6373.25,3
2017-11-01,수요일,3116.0,7577.0,5584.666666666667,6575.0,5889.833333333333,6373.25,3
2017-11-02,목요일,5932.0,7023.0,5584.666666666667,6575.0,5889.833333333333,6373.25,3
2017-11-03,금요일,2638.0,7416.0,5584.666666666667,6575.0,5889.833333333333,6373.25,3
2017-11-04,토요일,5458.0,7121.0,5584.666666666667,6575.0,5889.833333333333,6373.25,3
2017-11-05,일요일,0.0,0.0,5584.666666666667,6575.0,5889.833333333333,6373.25,3
2017-11-06,월요일,4332.0,8024.0,4331.666666666667,7113.166666666667,4958.166666666667,6844.083333333333,3
2017-11-07,화요일,4814.0,7903.0,4331.666666666667,7113.166666666667,4958.166666666667,6844.083333333333,3
2017-11-08,수요일,3472.0,9064.0,4331.666666666667,7113.166666666667,4958.166666666667,6844.083333333333,3
2017-11-09,목요일,4246.0,8761.0,4331.666666666667,7113.166666666667,4958.166666666667,6844.083333333333,3
2017-11-10,금요일,5594.0,8479.0,4331.666666666667,7113.166666666667,4958.166666666667,6844.083333333333,3
2017-11-11,토요일,4802.0,7821.0,4331.666666666667,7113.166666666667,4958.166666666667,6844.083333333333,3
2017-11-12,일요일,0.0,0.0,4331.666666666667,7113.166666666667,4958.166666666667,6844.083333333333,3
2017-11-13,월요일,4852.0,7736.0,4543.333333333333,8342.0,4437.5,7727.583333333333,3
2017-11-14,화요일,4994.0,7289.0,4543.333333333333,8342.0,4437.5,7727.583333333333,3
2017-11-15,수요일,2770.0,7828.0,4543.333333333333,8342.0,4437.5,7727.583333333333,3
2017-11-16,목요일,3778.0,7389.0,4543.333333333333,8342.0,4437.5,7727.583333333333,3
2017-11-17,금요일,2790.0,7687.0,4543.333333333333,8342.0,4437.5,7727.583333333333,3
2017-11-18,토요일,3010.0,7743.0,4543.333333333333,8342.0,4437.5,7727.583333333333,3
2017-11-19,일요일,0.0,0.0,4543.333333333333,8342.0,4437.5,7727.583333333333,3
2017-11-20,월요일,1336.0,8168.0,3699.0,7612.0,4121.166666666667,7977.0,3
2017-11-21,화요일,1830.0,7286.0,3699.0,7612.0,4121.166666666667,7977.0,3
2017-11-22,수요일,2050.0,8683.0,3699.0,7612.0,4121.166666666667,7977.0,3
2017-11-23,목요일,2150.0,8614.0,3699.0,7612.0,4121.166666666667,7977.0,3
2017-11-24,금요일,2008.0,8122.0,3699.0,7612.0,4121.166666666667,7977.0,3
2017-11-25,토요일,2826.0,8426.0,3699.0,7612.0,4121.166666666667,7977.0,3
2017-11-26,일요일,0.0,0.0,3699.0,7612.0,4121.166666666667,7977.0,3
2017-11-27,월요일,1836.0,9467.0,2033.3333333333333,8216.5,2866.1666666666665,7914.25,3
2017-11-28,화요일,2668.0,8710.0,2033.3333333333333,8216.5,2866.1666666666665,7914.25,3
2017-11-29,수요일,1420.0,8397.0,2033.3333333333333,8216.5,2866.1666666666665,7914.25,3
2017-11-30,목요일,2958.0,7958.0,2033.3333333333333,8216.5,2866.1666666666665,7914.25,3
2017-12-01,금요일,1332.0,8664.0,2033.3333333333333,8216.5,2866.1666666666665,7914.25,0
2017-12-02,토요일,3164.0,8012.0,2033.3333333333333,8216.5,2866.1666666666665,7914.25,0
2017-12-03,일요일,0.0,0.0,2033.3333333333333,8216.5,2866.1666666666665,7914.25,0
2017-12-04,월요일,1544.0,8415.0,2229.6666666666665,8534.666666666666,2131.5,8375.583333333334,0
2017-12-05,화요일,1630.0,8593.0,2229.6666666666665,8534.666666666666,2131.5,8375.583333333334,0
2017-12-06,수요일,2912.0,8948.0,2229.6666666666665,8534.666666666666,2131.5,8375.583333333334,0
2017-12-07,목요일,2302.0,8418.0,2229.6666666666665,8534.666666666666,2131.5,8375.583333333334,0
2017-12-08,금요일,950.0,9036.0,2229.6666666666665,8534.666666666666,2131.5,8375.583333333334,0
2017-12-09,토요일,2192.0,9006.0,2229.6666666666665,8534.666666666666,2131.5,8375.583333333334,0
2017-12-10,일요일,0.0,0.0,2229.6666666666665,8534.666666666666,2131.5,8375.583333333334,0
2017-12-11,월요일,1722.0,9339.0,1921.6666666666667,8736.0,2075.6666666666665,8635.333333333334,0
2017-12-12,화요일,1988.0,9668.0,1921.6666666666667,8736.0,2075.6666666666665,8635.333333333334,0
2017-12-13,수요일,1260.0,9937.0,1921.6666666666667,8736.0,2075.6666666666665,8635.333333333334,0
2017-12-14,목요일,2228.0,9074.0,1921.6666666666667,8736.0,2075.6666666666665,8635.333333333334,0
2017-12-15,금요일,940.0,8653.0,1921.6666666666667,8736.0,2075.6666666666665,8635.333333333334,0
2017-12-16,토요일,1840.0,8992.0,1921.6666666666667,8736.0,2075.6666666666665,8635.333333333334,0
2017-12-17,일요일,0.0,0.0,1921.6666666666667,8736.0,2075.6666666666665,8635.333333333334,0
2017-12-18,월요일,1356.0,8953.0,1663.0,9277.166666666666,1792.3333333333333,9006.583333333334,0
2017-12-19,화요일,2110.0,9063.0,1663.0,9277.166666666666,1792.3333333333333,9006.583333333334,0
2017-12-20,수요일,718.0,10100.0,1663.0,9277.166666666666,1792.3333333333333,9006.583333333334,0
2017-12-21,목요일,1360.0,10680.0,1663.0,9277.166666666666,1792.3333333333333,9006.583333333334,0
2017-12-22,금요일,1402.0,9912.0,1663.0,9277.166666666666,1792.3333333333333,9006.583333333334,0
2017-12-23,토요일,1798.0,11157.0,1663.0,9277.166666666666,1792.3333333333333,9006.583333333334,0
2017-12-24,일요일,0.0,0.0,1663.0,9277.166666666666,1792.3333333333333,9006.583333333334,0
2017-12-25,월요일,1416.0,11727.0,1457.3333333333333,9977.5,1560.1666666666667,9627.333333333334,0
2017-12-26,화요일,1534.0,10688.0,1457.3333333333333,9977.5,1560.1666666666667,9627.333333333334,0
2017-12-27,수요일,1366.0,11283.0,1457.3333333333333,9977.5,1560.1666666666667,9627.333333333334,0
2017-12-28,목요일,2244.0,11240.0,1457.3333333333333,9977.5,1560.1666666666667,9627.333333333334,0
2017-12-29,금요일,1832.0,9874.0,1457.3333333333333,9977.5,1560.1666666666667,9627.333333333334,0
2017-12-30,토요일,1850.0,10550.0,1457.3333333333333,9977.5,1560.1666666666667,9627.333333333334,0
2017-12-31,일요일,0.0,0.0,1457.3333333333333,9977.5,1560.1666666666667,9627.333333333334,0
2018-01-01,월요일,0.0,0.0,1707.0,10893.666666666666,1582.1666666666667,10435.583333333334,0
2018-01-02,화요일,0.0,0.0,1707.0,10893.666666666666,1582.1666666666667,10435.583333333334,0
2018-01-03,수요일,1224.0,11837.0,1707.0,10893.666666666666,1582.1666666666667,10435.583333333334,0
2018-01-04,목요일,1530.0,11298.0,1707.0,10893.666666666666,1582.1666666666667,10435.583333333334,0
2018-01-05,금요일,1252.0,11162.0,1707.0,10893.666666666666,1582.1666666666667,10435.583333333334,0
2018-01-06,토요일,1786.0,12460.0,1707.0,10893.666666666666,1582.1666666666667,10435.583333333334,0
2018-01-07,일요일,0.0,0.0,1707.0,10893.666666666666,1582.1666666666667,10435.583333333334,0
2018-01-08,월요일,448.0,13875.0,1448.0,11689.25,1603.4,11211.9,0
2018-01-09,화요일,1214.0,13696.0,1448.0,11689.25,1603.4,11211.9,0
2018-01-10,수요일,724.0,14152.0,1448.0,11689.25,1603.4,11211.9,0
2018-01-11,목요일,1196.0,12189.0,1448.0,11689.25,1603.4,11211.9,0
2018-01-12,금요일,890.0,10458.0,1448.0,11689.25,1603.4,11211.9,0
2018-01-13,토요일,1440.0,8473.0,1448.0,11689.25,1603.4,11211.9,0
2018-01-14,일요일,0.0,0.0,1448.0,11689.25,1603.4,11211.9,0
2018-01-15,월요일,938.0,9661.0,985.3333333333334,12140.5,1170.4,11960.0,0
2018-01-16,화요일,130.0,13962.0,985.3333333333334,12140.5,1170.4,11960.0,0
2018-01-17,수요일,598.0,9142.0,985.3333333333334,12140.5,1170.4,11960.0,0
2018-01-18,목요일,0.0,0.0,985.3333333333334,12140.5,1170.4,11960.0,0
2018-01-19,금요일,718.0,9877.0,985.3333333333334,12140.5,1170.4,11960.0,0
2018-01-20,토요일,292.0,8164.0,985.3333333333334,12140.5,1170.4,11960.0,0
2018-01-21,일요일,0.0,0.0,985.3333333333334,12140.5,1170.4,11960.0,0
2018-01-22,월요일,0.0,0.0,535.2,10161.2,780.7272727272727,11240.818181818182,0
2018-01-23,화요일,92.0,5500.0,535.2,10161.2,780.7272727272727,11240.818181818182,0
2018-01-24,수요일,0.0,0.0,535.2,10161.2,780.7272727272727,11240.818181818182,0
2018-01-25,목요일,0.0,0.0,535.2,10161.2,780.7272727272727,11240.818181818182,0
2018-01-26,금요일,0.0,0.0,535.2,10161.2,780.7272727272727,11240.818181818182,0
2018-01-27,토요일,0.0,0.0,535.2,10161.2,780.7272727272727,11240.818181818182,0
2018-01-28,일요일,0.0,0.0,535.2,10161.2,780.7272727272727,11240.818181818182,0
2018-01-29,월요일,0.0,0.0,92.0,5500.0,461.3333333333333,9384.333333333334,0
2018-01-30,화요일,48.0,5500.0,92.0,5500.0,461.3333333333333,9384.333333333334,0
2018-01-31,수요일,0.0,0.0,92.0,5500.0,461.3333333333333,9384.333333333334,0
2018-02-01,목요일,0.0,0.0,92.0,5500.0,461.3333333333333,9384.333333333334,0
2018-02-02,금요일,44.0,6500.0,92.0,5500.0,461.3333333333333,9384.333333333334,0
2018-02-03,토요일,0.0,0.0,92.0,5500.0,461.3333333333333,9384.333333333334,0
2018-02-04,일요일,0.0,0.0,92.0,5500.0,461.3333333333333,9384.333333333334,0
2018-02-05,월요일,0.0,0.0,46.0,6000.0,61.333333333333336,5833.333333333333,0
2018-02-06,화요일,66.0,5500.0,46.0,6000.0,61.333333333333336,5833.333333333333,0
2018-02-07,수요일,0.0,0.0,46.0,6000.0,61.333333333333336,5833.333333333333,0
2018-02-08,목요일,40.0,5000.0,46.0,6000.0,61.333333333333336,5833.333333333333,0
2018-02-09,금요일,0.0,0.0,46.0,6000.0,61.333333333333336,5833.333333333333,0
2018-02-10,토요일,260.0,5923.0,46.0,6000.0,61.333333333333336,5833.333333333333,0
2018-02-11,일요일,0.0,0.0,46.0,6000.0,61.333333333333336,5833.333333333333,0
2018-02-12,월요일,120.0,5500.0,122.0,5474.333333333333,91.6,5684.6,0
2018-02-13,화요일,138.0,6232.0,122.0,5474.333333333333,91.6,5684.6,0
2018-02-14,수요일,0.0,0.0,122.0,5474.333333333333,91.6,5684.6,0
2018-02-15,목요일,0.0,0.0,122.0,5474.333333333333,91.6,5684.6,0
2018-02-16,금요일,0.0,0.0,122.0,5474.333333333333,91.6,5684.6,0
2018-02-17,토요일,0.0,0.0,122.0,5474.333333333333,91.6,5684.6,0
2018-02-18,일요일,0.0,0.0,122.0,5474.333333333333,91.6,5684.6,0
2018-02-19,월요일,0.0,0.0,129.0,5866.0,124.8,5631.0,0
2018-02-20,화요일,0.0,0.0,129.0,5866.0,124.8,5631.0,0
2018-02-21,수요일,0.0,0.0,129.0,5866.0,124.8,5631.0,0
2018-02-22,목요일,0.0,0.0,129.0,5866.0,124.8,5631.0,0
2018-02-23,금요일,0.0,0.0,129.0,5866.0,124.8,5631.0,0
2018-02-24,토요일,0.0,0.0,129.0,5866.0,124.8,5631.0,0
2018-02-25,일요일,0.0,0.0,129.0,5866.0,124.8,5631.0,0
2018-02-26,월요일,0.0,0.0,0.0,0.0,129.0,5866.0,0
2018-02-27,화요일,0.0,0.0,0.0,0.0,129.0,5866.0,0
2018-02-28,수요일,0.0,0.0,0.0,0.0,129.0,5866.0,0
2018-03-01,목요일,0.0,0.0,0.0,0.0,129.0,5866.0,1
2018-03-02,금요일,0.0,0.0,0.0,0.0,129.0,5866.0,1
2018-03-03,토요일,0.0,0.0,0.0,0.0,129.0,5866.0,1
2018-03-04,일요일,0.0,0.0,0.0,0.0,129.0,5866.0,1
2018-03-05,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-06,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-07,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-08,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-09,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-10,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-11,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-12,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-13,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-14,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-15,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-16,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-17,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-18,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-19,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-20,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-21,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-22,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-23,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-24,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-25,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-26,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-27,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-28,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-29,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-30,금요일,64.0,3000.0,0.0,0.0,0.0,0.0,1
2018-03-31,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-04-01,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-04-02,월요일,0.0,0.0,64.0,3000.0,64.0,3000.0,1
2018-04-03,화요일,34.0,5500.0,64.0,3000.0,64.0,3000.0,1
2018-04-04,수요일,0.0,0.0,64.0,3000.0,64.0,3000.0,1
2018-04-05,목요일,0.0,0.0,64.0,3000.0,64.0,3000.0,1
2018-04-06,금요일,118.0,4500.0,64.0,3000.0,64.0,3000.0,1
2018-04-07,토요일,0.0,0.0,64.0,3000.0,64.0,3000.0,1
2018-04-08,일요일,0.0,0.0,64.0,3000.0,64.0,3000.0,1
2018-04-09,월요일,0.0,0.0,76.0,5000.0,72.0,4333.333333333333,1
2018-04-10,화요일,88.0,4500.0,76.0,5000.0,72.0,4333.333333333333,1
2018-04-11,수요일,0.0,0.0,76.0,5000.0,72.0,4333.333333333333,1
2018-04-12,목요일,0.0,0.0,76.0,5000.0,72.0,4333.333333333333,1
2018-04-13,금요일,66.0,2000.0,76.0,5000.0,72.0,4333.333333333333,1
2018-04-14,토요일,0.0,0.0,76.0,5000.0,72.0,4333.333333333333,1
2018-04-15,일요일,0.0,0.0,76.0,5000.0,72.0,4333.333333333333,1
2018-04-16,월요일,0.0,0.0,77.0,3250.0,76.5,4125.0,1
2018-04-17,화요일,38.0,2000.0,77.0,3250.0,76.5,4125.0,1
2018-04-18,수요일,0.0,0.0,77.0,3250.0,76.5,4125.0,1
2018-04-19,목요일,0.0,0.0,77.0,3250.0,76.5,4125.0,1
2018-04-20,금요일,0.0,0.0,77.0,3250.0,76.5,4125.0,1
2018-04-21,토요일,0.0,0.0,77.0,3250.0,76.5,4125.0,1
2018-04-22,일요일,0.0,0.0,77.0,3250.0,76.5,4125.0,1
2018-04-23,월요일,0.0,0.0,38.0,2000.0,64.0,2833.3333333333335,1
2018-04-24,화요일,0.0,0.0,38.0,2000.0,64.0,2833.3333333333335,1
2018-04-25,수요일,0.0,0.0,38.0,2000.0,64.0,2833.3333333333335,1
2018-04-26,목요일,0.0,0.0,38.0,2000.0,64.0,2833.3333333333335,1
2018-04-27,금요일,0.0,0.0,38.0,2000.0,64.0,2833.3333333333335,1
2018-04-28,토요일,0.0,0.0,38.0,2000.0,64.0,2833.3333333333335,1
2018-04-29,일요일,0.0,0.0,38.0,2000.0,64.0,2833.3333333333335,1
2018-04-30,월요일,0.0,0.0,0.0,0.0,38.0,2000.0,1
2018-05-01,화요일,0.0,0.0,0.0,0.0,38.0,2000.0,1
2018-05-02,수요일,0.0,0.0,0.0,0.0,38.0,2000.0,1
2018-05-03,목요일,0.0,0.0,0.0,0.0,38.0,2000.0,1
2018-05-04,금요일,0.0,0.0,0.0,0.0,38.0,2000.0,1
2018-05-05,토요일,0.0,0.0,0.0,0.0,38.0,2000.0,1
2018-05-06,일요일,0.0,0.0,0.0,0.0,38.0,2000.0,1
2018-05-07,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-08,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-09,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-10,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-11,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-12,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-13,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-14,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-15,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-16,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-17,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-18,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-19,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-20,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-21,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-22,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-23,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-24,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-25,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-26,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-27,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-28,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-29,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-30,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-31,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-06-01,금요일,0.0,0.0,0.0,0.0,0.0,0.0,2
2018-06-02,토요일,44.0,20000.0,0.0,0.0,0.0,0.0,2
2018-06-03,일요일,0.0,0.0,0.0,0.0,0.0,0.0,2
2018-06-04,월요일,140.0,20000.0,44.0,20000.0,44.0,20000.0,2
2018-06-05,화요일,72.0,20000.0,44.0,20000.0,44.0,20000.0,2
2018-06-06,수요일,100.0,20000.0,44.0,20000.0,44.0,20000.0,2
2018-06-07,목요일,110.0,20000.0,44.0,20000.0,44.0,20000.0,2
2018-06-08,금요일,0.0,0.0,44.0,20000.0,44.0,20000.0,2
2018-06-09,토요일,426.0,19437.0,44.0,20000.0,44.0,20000.0,2
2018-06-10,일요일,0.0,0.0,44.0,20000.0,44.0,20000.0,2
2018-06-11,월요일,342.0,19000.0,169.6,19887.4,148.66666666666666,19906.166666666668,2
2018-06-12,화요일,244.0,14492.0,169.6,19887.4,148.66666666666666,19906.166666666668,2
2018-06-13,수요일,0.0,0.0,169.6,19887.4,148.66666666666666,19906.166666666668,2
2018-06-14,목요일,0.0,0.0,169.6,19887.4,148.66666666666666,19906.166666666668,2
2018-06-15,금요일,200.0,17500.0,169.6,19887.4,148.66666666666666,19906.166666666668,2
2018-06-16,토요일,332.0,18114.0,169.6,19887.4,148.66666666666666,19906.166666666668,2
2018-06-17,일요일,0.0,0.0,169.6,19887.4,148.66666666666666,19906.166666666668,2
2018-06-18,월요일,202.0,17975.0,279.5,17276.5,218.44444444444446,18727.0,2
2018-06-19,화요일,140.0,17500.0,279.5,17276.5,218.44444444444446,18727.0,2
2018-06-20,수요일,180.0,18322.0,279.5,17276.5,218.44444444444446,18727.0,2
2018-06-21,목요일,140.0,19000.0,279.5,17276.5,218.44444444444446,18727.0,2
2018-06-22,금요일,404.0,18119.0,279.5,17276.5,218.44444444444446,18727.0,2
2018-06-23,토요일,556.0,17049.0,279.5,17276.5,218.44444444444446,18727.0,2
2018-06-24,일요일,0.0,0.0,279.5,17276.5,218.44444444444446,18727.0,2
2018-06-25,월요일,558.0,14507.0,270.3333333333333,17994.166666666668,274.0,17707.1,2
2018-06-26,화요일,496.0,15151.0,270.3333333333333,17994.166666666668,274.0,17707.1,2
2018-06-27,수요일,354.0,13175.0,270.3333333333333,17994.166666666668,274.0,17707.1,2
2018-06-28,목요일,282.0,18553.0,270.3333333333333,17994.166666666668,274.0,17707.1,2
2018-06-29,금요일,462.0,15933.0,270.3333333333333,17994.166666666668,274.0,17707.1,2
2018-06-30,토요일,842.0,16565.0,270.3333333333333,17994.166666666668,274.0,17707.1,2
2018-07-01,일요일,0.0,0.0,270.3333333333333,17994.166666666668,274.0,17707.1,2
2018-07-02,월요일,570.0,16818.0,499.0,15647.333333333334,384.6666666666667,16820.75,2
2018-07-03,화요일,452.0,15299.0,499.0,15647.333333333334,384.6666666666667,16820.75,2
2018-07-04,수요일,208.0,15889.0,499.0,15647.333333333334,384.6666666666667,16820.75,2
2018-07-05,목요일,544.0,16892.0,499.0,15647.333333333334,384.6666666666667,16820.75,2
2018-07-06,금요일,984.0,16363.0,499.0,15647.333333333334,384.6666666666667,16820.75,2
2018-07-07,토요일,418.0,16340.0,499.0,15647.333333333334,384.6666666666667,16820.75,2
2018-07-08,일요일,0.0,0.0,499.0,15647.333333333334,384.6666666666667,16820.75,2
2018-07-09,월요일,1048.0,17590.0,529.3333333333334,16266.833333333334,514.1666666666666,15957.083333333334,2
2018-07-10,화요일,1014.0,14471.0,529.3333333333334,16266.833333333334,514.1666666666666,15957.083333333334,2
2018-07-11,수요일,1962.0,16085.0,529.3333333333334,16266.833333333334,514.1666666666666,15957.083333333334,2
2018-07-12,목요일,528.0,14561.0,529.3333333333334,16266.833333333334,514.1666666666666,15957.083333333334,2
2018-07-13,금요일,1682.0,14295.0,529.3333333333334,16266.833333333334,514.1666666666666,15957.083333333334,2
2018-07-14,토요일,1434.0,13057.0,529.3333333333334,16266.833333333334,514.1666666666666,15957.083333333334,2
2018-07-15,일요일,0.0,0.0,529.3333333333334,16266.833333333334,514.1666666666666,15957.083333333334,2
2018-07-16,월요일,734.0,14929.0,1278.0,15009.833333333334,903.6666666666666,15638.333333333334,2
2018-07-17,화요일,1700.0,14212.0,1278.0,15009.833333333334,903.6666666666666,15638.333333333334,2
2018-07-18,수요일,1414.0,12825.0,1278.0,15009.833333333334,903.6666666666666,15638.333333333334,2
2018-07-19,목요일,1518.0,11635.0,1278.0,15009.833333333334,903.6666666666666,15638.333333333334,2
2018-07-20,금요일,1810.0,12999.0,1278.0,15009.833333333334,903.6666666666666,15638.333333333334,2
2018-07-21,토요일,2326.0,12378.0,1278.0,15009.833333333334,903.6666666666666,15638.333333333334,2
2018-07-22,일요일,0.0,0.0,1278.0,15009.833333333334,903.6666666666666,15638.333333333334,2
2018-07-23,월요일,2400.0,11926.0,1583.6666666666667,13163.0,1430.8333333333333,14086.416666666666,2
2018-07-24,화요일,3052.0,12444.0,1583.6666666666667,13163.0,1430.8333333333333,14086.416666666666,2
2018-07-25,수요일,1770.0,10634.0,1583.6666666666667,13163.0,1430.8333333333333,14086.416666666666,2
2018-07-26,목요일,2978.0,9962.0,1583.6666666666667,13163.0,1430.8333333333333,14086.416666666666,2
2018-07-27,금요일,1618.0,10307.0,1583.6666666666667,13163.0,1430.8333333333333,14086.416666666666,2
2018-07-28,토요일,2892.0,10523.0,1583.6666666666667,13163.0,1430.8333333333333,14086.416666666666,2
2018-07-29,일요일,0.0,0.0,1583.6666666666667,13163.0,1430.8333333333333,14086.416666666666,2
2018-07-30,월요일,4032.0,9569.0,2451.6666666666665,10966.0,2017.6666666666667,12064.5,2
2018-07-31,화요일,2794.0,9199.0,2451.6666666666665,10966.0,2017.6666666666667,12064.5,2
2018-08-01,수요일,2846.0,9065.0,2451.6666666666665,10966.0,2017.6666666666667,12064.5,2
2018-08-02,목요일,3352.0,9139.0,2451.6666666666665,10966.0,2017.6666666666667,12064.5,2
2018-08-03,금요일,3134.0,8092.0,2451.6666666666665,10966.0,2017.6666666666667,12064.5,2
2018-08-04,토요일,334.0,7909.0,2451.6666666666665,10966.0,2017.6666666666667,12064.5,2
