,date,요일,깻잎_거래량(kg),깻잎_가격(원/kg),깻잎_거래량의_1주전_평균,깻잎_가격의_1주전_평균,깻잎_거래량의_2주전_평균,깻잎_가격의_2주전_평균,계절_가을,계절_겨울,계절_봄,계절_여름
891,2018-06-10,일요일,0.0,0.0,121178.54999999999,4161.166666666667,111756.68333333335,4483.916666666667,0,0,0,1
892,2018-06-11,월요일,159748.0,2923.0,122193.84999999999,2974.3333333333335,121686.2,3567.75,0,0,0,1
893,2018-06-12,화요일,117906.4,2745.0,122193.84999999999,2974.3333333333335,121686.2,3567.75,0,0,0,1
894,2018-06-13,수요일,121446.9,2563.0,122193.84999999999,2974.3333333333335,121686.2,3567.75,0,0,0,1
895,2018-06-14,목요일,111490.1,2540.0,122193.84999999999,2974.3333333333335,121686.2,3567.75,0,0,0,1
896,2018-06-15,금요일,112915.8,2798.0,122193.84999999999,2974.3333333333335,121686.2,3567.75,0,0,0,1
897,2018-06-16,토요일,117172.7,2990.0,122193.84999999999,2974.3333333333335,121686.2,3567.75,0,0,0,1
898,2018-06-17,일요일,0.0,0.0,122193.84999999999,2974.3333333333335,121686.2,3567.75,0,0,0,1
899,2018-06-18,월요일,154348.8,3014.0,123446.65000000001,2759.8333333333335,122820.25,2867.0833333333335,0,0,0,1
900,2018-06-19,화요일,111905.4,2774.0,123446.65000000001,2759.8333333333335,122820.25,2867.0833333333335,0,0,0,1
901,2018-06-20,수요일,115881.0,2792.0,123446.65000000001,2759.8333333333335,122820.25,2867.0833333333335,0,0,0,1
902,2018-06-21,목요일,119541.9,2649.0,123446.65000000001,2759.8333333333335,122820.25,2867.0833333333335,0,0,0,1
903,2018-06-22,금요일,121231.7,2679.0,123446.65000000001,2759.8333333333335,122820.25,2867.0833333333335,0,0,0,1
904,2018-06-23,토요일,125692.4,2537.0,123446.65000000001,2759.8333333333335,122820.25,2867.0833333333335,0,0,0,1
905,2018-06-24,일요일,0.0,0.0,123446.65000000001,2759.8333333333335,122820.25,2867.0833333333335,0,0,0,1
906,2018-06-25,월요일,155303.2,2726.0,124766.86666666665,2740.8333333333335,124106.75833333332,2750.3333333333335,0,0,0,1
907,2018-06-26,화요일,111726.6,2785.0,124766.86666666665,2740.8333333333335,124106.75833333332,2750.3333333333335,0,0,0,1
908,2018-06-27,수요일,109106.5,3001.0,124766.86666666665,2740.8333333333335,124106.75833333332,2750.3333333333335,0,0,0,1
909,2018-06-28,목요일,104922.2,2862.0,124766.86666666665,2740.8333333333335,124106.75833333332,2750.3333333333335,0,0,0,1
910,2018-06-29,금요일,112315.2,2768.0,124766.86666666665,2740.8333333333335,124106.75833333332,2750.3333333333335,0,0,0,1
911,2018-06-30,토요일,134662.6,2399.0,124766.86666666665,2740.8333333333335,124106.75833333332,2750.3333333333335,0,0,0,1
912,2018-07-01,일요일,0.0,0.0,124766.86666666665,2740.8333333333335,124106.75833333332,2750.3333333333335,0,0,0,1
913,2018-07-02,월요일,161579.7,2398.0,121339.38333333335,2756.8333333333335,123053.125,2748.8333333333335,0,0,0,1
914,2018-07-03,화요일,107596.5,2305.0,121339.38333333335,2756.8333333333335,123053.125,2748.8333333333335,0,0,0,1
915,2018-07-04,수요일,105369.6,2412.0,121339.38333333335,2756.8333333333335,123053.125,2748.8333333333335,0,0,0,1
916,2018-07-05,목요일,106861.9,2426.0,121339.38333333335,2756.8333333333335,123053.125,2748.8333333333335,0,0,0,1
917,2018-07-06,금요일,105542.3,2906.0,121339.38333333335,2756.8333333333335,123053.125,2748.8333333333335,0,0,0,1
918,2018-07-07,토요일,114071.4,3635.0,121339.38333333335,2756.8333333333335,123053.125,2748.8333333333335,0,0,0,1
919,2018-07-08,일요일,0.0,0.0,121339.38333333335,2756.8333333333335,123053.125,2748.8333333333335,0,0,0,1
920,2018-07-09,월요일,146280.0,3638.0,116836.90000000002,2680.3333333333335,119088.14166666666,2718.5833333333335,0,0,0,1
921,2018-07-10,화요일,99731.6,3851.0,116836.90000000002,2680.3333333333335,119088.14166666666,2718.5833333333335,0,0,0,1
922,2018-07-11,수요일,95606.6,4281.0,116836.90000000002,2680.3333333333335,119088.14166666666,2718.5833333333335,0,0,0,1
923,2018-07-12,목요일,94630.5,4349.0,116836.90000000002,2680.3333333333335,119088.14166666666,2718.5833333333335,0,0,0,1
924,2018-07-13,금요일,101237.3,4773.0,116836.90000000002,2680.3333333333335,119088.14166666666,2718.5833333333335,0,0,0,1
925,2018-07-14,토요일,108476.9,4567.0,116836.90000000002,2680.3333333333335,119088.14166666666,2718.5833333333335,0,0,0,1
926,2018-07-15,일요일,0.0,0.0,116836.90000000002,2680.3333333333335,119088.14166666666,2718.5833333333335,0,0,0,1
927,2018-07-16,월요일,147035.9,4442.0,107660.48333333334,4243.166666666667,112248.69166666667,3461.75,0,0,0,1
928,2018-07-17,화요일,111433.8,3977.0,107660.48333333334,4243.166666666667,112248.69166666667,3461.75,0,0,0,1
929,2018-07-18,수요일,102046.3,3705.0,107660.48333333334,4243.166666666667,112248.69166666667,3461.75,0,0,0,1
930,2018-07-19,목요일,93153.6,3453.0,107660.48333333334,4243.166666666667,112248.69166666667,3461.75,0,0,0,1
931,2018-07-20,금요일,97592.3,3431.0,107660.48333333334,4243.166666666667,112248.69166666667,3461.75,0,0,0,1
932,2018-07-21,토요일,109117.7,3398.0,107660.48333333334,4243.166666666667,112248.69166666667,3461.75,0,0,0,1
933,2018-07-22,일요일,0.0,0.0,107660.48333333334,4243.166666666667,112248.69166666667,3461.75,0,0,0,1
934,2018-07-23,월요일,139433.8,3377.0,110063.26666666666,3734.3333333333335,108861.87500000001,3988.75,0,0,0,1
935,2018-07-24,화요일,104339.0,3204.0,110063.26666666666,3734.3333333333335,108861.87500000001,3988.75,0,0,0,1
936,2018-07-25,수요일,102678.3,3156.0,110063.26666666666,3734.3333333333335,108861.87500000001,3988.75,0,0,0,1
937,2018-07-26,목요일,97368.5,3295.0,110063.26666666666,3734.3333333333335,108861.87500000001,3988.75,0,0,0,1
938,2018-07-27,금요일,102305.0,3788.0,110063.26666666666,3734.3333333333335,108861.87500000001,3988.75,0,0,0,1
939,2018-07-28,토요일,101419.0,4388.0,110063.26666666666,3734.3333333333335,108861.87500000001,3988.75,0,0,0,1
940,2018-07-29,일요일,0.0,0.0,110063.26666666666,3734.3333333333335,108861.87500000001,3988.75,0,0,0,1
941,2018-07-30,월요일,135789.4,4324.0,107923.93333333333,3534.6666666666665,108993.59999999999,3634.5,0,0,0,1
942,2018-07-31,화요일,104260.4,3906.0,107923.93333333333,3534.6666666666665,108993.59999999999,3634.5,0,0,0,1
943,2018-08-01,수요일,101942.0,3992.0,107923.93333333333,3534.6666666666665,108993.59999999999,3634.5,0,0,0,1
944,2018-08-02,목요일,95282.2,5394.0,107923.93333333333,3534.6666666666665,108993.59999999999,3634.5,0,0,0,1
945,2018-08-03,금요일,110106.6,6698.0,107923.93333333333,3534.6666666666665,108993.59999999999,3634.5,0,0,0,1
946,2018-08-04,토요일,17519.6,5917.0,107923.93333333333,3534.6666666666665,108993.59999999999,3634.5,0,0,0,1
947,2018-08-05,일요일,0.0,0.0,107923.93333333333,3534.6666666666665,108993.59999999999,3634.5,0,0,0,1
948,2018-08-06,월요일,134502.1,5277.0,94150.03333333333,5038.5,101036.98333333335,4286.583333333333,0,0,0,1
949,2018-08-07,화요일,98864.7,4851.0,94150.03333333333,5038.5,101036.98333333335,4286.583333333333,0,0,0,1
950,2018-08-08,수요일,97626.4,5093.0,94150.03333333333,5038.5,101036.98333333335,4286.583333333333,0,0,0,1
951,2018-08-09,목요일,94242.0,5437.0,94150.03333333333,5038.5,101036.98333333335,4286.583333333333,0,0,0,1
952,2018-08-10,금요일,96698.4,6083.0,94150.03333333333,5038.5,101036.98333333335,4286.583333333333,0,0,0,1
953,2018-08-11,토요일,99135.7,6290.0,94150.03333333333,5038.5,101036.98333333335,4286.583333333333,0,0,0,1
954,2018-08-12,일요일,0.0,0.0,94150.03333333333,5038.5,101036.98333333335,4286.583333333333,0,0,0,1
955,2018-08-13,월요일,143152.3,5261.0,103511.54999999999,5505.166666666667,98830.79166666664,5271.833333333333,0,0,0,1
956,2018-08-14,화요일,103792.0,4999.0,103511.54999999999,5505.166666666667,98830.79166666664,5271.833333333333,0,0,0,1
957,2018-08-15,수요일,101671.9,4934.0,103511.54999999999,5505.166666666667,98830.79166666664,5271.833333333333,0,0,0,1
958,2018-08-16,목요일,95510.1,4997.0,103511.54999999999,5505.166666666667,98830.79166666664,5271.833333333333,0,0,0,1
959,2018-08-17,금요일,89214.6,5926.0,103511.54999999999,5505.166666666667,98830.79166666664,5271.833333333333,0,0,0,1
960,2018-08-18,토요일,97040.2,6683.0,103511.54999999999,5505.166666666667,98830.79166666664,5271.833333333333,0,0,0,1
961,2018-08-19,일요일,0.0,0.0,103511.54999999999,5505.166666666667,98830.79166666664,5271.833333333333,0,0,0,1
962,2018-08-20,월요일,123909.7,6395.0,105063.51666666665,5466.666666666667,104287.53333333333,5485.916666666667,0,0,0,1
963,2018-08-21,화요일,90566.3,6619.0,105063.51666666665,5466.666666666667,104287.53333333333,5485.916666666667,0,0,0,1
964,2018-08-22,수요일,92083.8,7341.0,105063.51666666665,5466.666666666667,104287.53333333333,5485.916666666667,0,0,0,1
965,2018-08-23,목요일,89243.0,8751.0,105063.51666666665,5466.666666666667,104287.53333333333,5485.916666666667,0,0,0,1
966,2018-08-24,금요일,81987.1,9370.0,105063.51666666665,5466.666666666667,104287.53333333333,5485.916666666667,0,0,0,1
967,2018-08-25,토요일,89374.0,7658.0,105063.51666666665,5466.666666666667,104287.53333333333,5485.916666666667,0,0,0,1
968,2018-08-26,일요일,0.0,0.0,105063.51666666665,5466.666666666667,104287.53333333333,5485.916666666667,0,0,0,1
969,2018-08-27,월요일,126882.1,6349.0,94527.31666666667,7689.0,99795.41666666667,6577.833333333333,0,0,0,1
970,2018-08-28,화요일,78991.0,6907.0,94527.31666666667,7689.0,99795.41666666667,6577.833333333333,0,0,0,1
971,2018-08-29,수요일,91298.9,6807.0,94527.31666666667,7689.0,99795.41666666667,6577.833333333333,0,0,0,1
972,2018-08-30,목요일,96170.6,6820.0,94527.31666666667,7689.0,99795.41666666667,6577.833333333333,0,0,0,1
973,2018-08-31,금요일,90585.3,6839.0,94527.31666666667,7689.0,99795.41666666667,6577.833333333333,0,0,0,1
974,2018-09-01,토요일,94058.0,6869.0,94527.31666666667,7689.0,99795.41666666667,6577.833333333333,1,0,0,0
975,2018-09-02,일요일,0.0,0.0,94527.31666666667,7689.0,99795.41666666667,6577.833333333333,1,0,0,0
976,2018-09-03,월요일,117205.2,7202.0,96330.98333333332,6765.166666666667,95429.15000000001,7227.083333333333,1,0,0,0
977,2018-09-04,화요일,87191.2,7831.0,96330.98333333332,6765.166666666667,95429.15000000001,7227.083333333333,1,0,0,0
978,2018-09-05,수요일,83390.3,8013.0,96330.98333333332,6765.166666666667,95429.15000000001,7227.083333333333,1,0,0,0
979,2018-09-06,목요일,85255.4,8359.0,96330.98333333332,6765.166666666667,95429.15000000001,7227.083333333333,1,0,0,0
980,2018-09-07,금요일,92860.2,8808.0,96330.98333333332,6765.166666666667,95429.15000000001,7227.083333333333,1,0,0,0
981,2018-09-08,토요일,96035.6,8573.0,96330.98333333332,6765.166666666667,95429.15000000001,7227.083333333333,1,0,0,0
982,2018-09-09,일요일,0.0,0.0,96330.98333333332,6765.166666666667,95429.15000000001,7227.083333333333,1,0,0,0
983,2018-09-10,월요일,113508.5,8787.0,93656.31666666667,8131.0,94993.64999999998,7448.083333333333,1,0,0,0
984,2018-09-11,화요일,83829.6,9960.0,93656.31666666667,8131.0,94993.64999999998,7448.083333333333,1,0,0,0
985,2018-09-12,수요일,87405.3,9367.0,93656.31666666667,8131.0,94993.64999999998,7448.083333333333,1,0,0,0
986,2018-09-13,목요일,84595.6,9268.0,93656.31666666667,8131.0,94993.64999999998,7448.083333333333,1,0,0,0
987,2018-09-14,금요일,88903.5,9862.0,93656.31666666667,8131.0,94993.64999999998,7448.083333333333,1,0,0,0
988,2018-09-15,토요일,101691.8,8786.0,93656.31666666667,8131.0,94993.64999999998,7448.083333333333,1,0,0,0
989,2018-09-16,일요일,12.0,9500.0,93656.31666666667,8131.0,94993.64999999998,7448.083333333333,1,0,0,0
990,2018-09-17,월요일,135377.4,8274.0,79992.32857142857,9361.42857142857,86298.78461538462,8793.538461538461,1,0,0,0
991,2018-09-18,화요일,106099.8,7808.0,79992.32857142857,9361.42857142857,86298.78461538462,8793.538461538461,1,0,0,0
992,2018-09-19,수요일,106794.0,7466.0,79992.32857142857,9361.42857142857,86298.78461538462,8793.538461538461,1,0,0,0
993,2018-09-20,목요일,115594.7,7589.0,79992.32857142857,9361.42857142857,86298.78461538462,8793.538461538461,1,0,0,0
994,2018-09-21,금요일,144064.6,6615.0,79992.32857142857,9361.42857142857,86298.78461538462,8793.538461538461,1,0,0,0
995,2018-09-22,토요일,63489.1,6944.0,79992.32857142857,9361.42857142857,86298.78461538462,8793.538461538461,1,0,0,0
996,2018-09-23,일요일,2072.3,6083.0,79992.32857142857,9361.42857142857,86298.78461538462,8793.538461538461,1,0,0,0
997,2018-09-24,월요일,0.0,0.0,96213.12857142858,7254.142857142857,88102.72857142858,8307.785714285714,1,0,0,0
998,2018-09-25,화요일,0.0,0.0,96213.12857142858,7254.142857142857,88102.72857142858,8307.785714285714,1,0,0,0
999,2018-09-26,수요일,0.0,0.0,96213.12857142858,7254.142857142857,88102.72857142858,8307.785714285714,1,0,0,0
1000,2018-09-27,목요일,131832.2,7200.0,96213.12857142858,7254.142857142857,88102.72857142858,8307.785714285714,1,0,0,0
1001,2018-09-28,금요일,143050.9,5880.0,96213.12857142858,7254.142857142857,88102.72857142858,8307.785714285714,1,0,0,0
1002,2018-09-29,토요일,128066.3,4487.0,96213.12857142858,7254.142857142857,88102.72857142858,8307.785714285714,1,0,0,0
1003,2018-09-30,일요일,0.0,0.0,96213.12857142858,7254.142857142857,88102.72857142858,8307.785714285714,1,0,0,0
1004,2018-10-01,월요일,149982.6,3876.0,134316.46666666665,5855.666666666667,107644.13,6834.6,1,0,0,0
1005,2018-10-02,화요일,96438.8,3973.0,134316.46666666665,5855.666666666667,107644.13,6834.6,1,0,0,0
1006,2018-10-03,수요일,90566.6,4030.0,134316.46666666665,5855.666666666667,107644.13,6834.6,1,0,0,0
1007,2018-10-04,목요일,86749.9,4097.0,134316.46666666665,5855.666666666667,107644.13,6834.6,1,0,0,0
1008,2018-10-05,금요일,86343.4,4525.0,134316.46666666665,5855.666666666667,107644.13,6834.6,1,0,0,0
1009,2018-10-06,토요일,88228.0,4538.0,134316.46666666665,5855.666666666667,107644.13,6834.6,1,0,0,0
1010,2018-10-07,일요일,0.0,0.0,134316.46666666665,5855.666666666667,107644.13,6834.6,1,0,0,0
1011,2018-10-08,월요일,122909.5,4233.0,99718.21666666667,4173.166666666667,111250.96666666667,4734.0,1,0,0,0
1012,2018-10-09,화요일,93709.7,4475.0,99718.21666666667,4173.166666666667,111250.96666666667,4734.0,1,0,0,0
1013,2018-10-10,수요일,84723.6,4332.0,99718.21666666667,4173.166666666667,111250.96666666667,4734.0,1,0,0,0
1014,2018-10-11,목요일,83051.3,4630.0,99718.21666666667,4173.166666666667,111250.96666666667,4734.0,1,0,0,0
1015,2018-10-12,금요일,85336.7,5270.0,99718.21666666667,4173.166666666667,111250.96666666667,4734.0,1,0,0,0
1016,2018-10-13,토요일,83019.8,5485.0,99718.21666666667,4173.166666666667,111250.96666666667,4734.0,1,0,0,0
1017,2018-10-14,일요일,0.0,0.0,99718.21666666667,4173.166666666667,111250.96666666667,4734.0,1,0,0,0
1018,2018-10-15,월요일,106985.1,5857.0,92125.10000000002,4737.5,95921.65833333334,4455.333333333333,1,0,0,0
1019,2018-10-16,화요일,79434.9,6556.0,92125.10000000002,4737.5,95921.65833333334,4455.333333333333,1,0,0,0
1020,2018-10-17,수요일,83534.3,6612.0,92125.10000000002,4737.5,95921.65833333334,4455.333333333333,1,0,0,0
1021,2018-10-18,목요일,88299.4,5965.0,92125.10000000002,4737.5,95921.65833333334,4455.333333333333,1,0,0,0
1022,2018-10-19,금요일,90434.5,5591.0,92125.10000000002,4737.5,95921.65833333334,4455.333333333333,1,0,0,0
1023,2018-10-20,토요일,97123.2,5098.0,92125.10000000002,4737.5,95921.65833333334,4455.333333333333,1,0,0,0
1024,2018-10-21,일요일,0.0,0.0,92125.10000000002,4737.5,95921.65833333334,4455.333333333333,1,0,0,0
1025,2018-10-22,월요일,124311.2,5190.0,90968.56666666665,5946.5,91546.83333333336,5342.0,1,0,0,0
1026,2018-10-23,화요일,87625.0,5401.0,90968.56666666665,5946.5,91546.83333333336,5342.0,1,0,0,0
1027,2018-10-24,수요일,89823.8,5195.0,90968.56666666665,5946.5,91546.83333333336,5342.0,1,0,0,0
1028,2018-10-25,목요일,96001.5,4524.0,90968.56666666665,5946.5,91546.83333333336,5342.0,1,0,0,0
1029,2018-10-26,금요일,97233.9,4201.0,90968.56666666665,5946.5,91546.83333333336,5342.0,1,0,0,0
1030,2018-10-27,토요일,104659.3,3943.0,90968.56666666665,5946.5,91546.83333333336,5342.0,1,0,0,0
1031,2018-10-28,일요일,0.0,0.0,90968.56666666665,5946.5,91546.83333333336,5342.0,1,0,0,0
1032,2018-10-29,월요일,135795.7,4047.0,99942.45000000001,4742.333333333333,95455.50833333332,5344.416666666667,1,0,0,0
1033,2018-10-30,화요일,90006.6,4041.0,99942.45000000001,4742.333333333333,95455.50833333332,5344.416666666667,1,0,0,0
1034,2018-10-31,수요일,88521.6,4043.0,99942.45000000001,4742.333333333333,95455.50833333332,5344.416666666667,1,0,0,0
1035,2018-11-01,목요일,79247.4,3980.0,99942.45000000001,4742.333333333333,95455.50833333332,5344.416666666667,1,0,0,0
1036,2018-11-02,금요일,78988.5,4297.0,99942.45000000001,4742.333333333333,95455.50833333332,5344.416666666667,1,0,0,0
1037,2018-11-03,토요일,80363.8,4508.0,99942.45000000001,4742.333333333333,95455.50833333332,5344.416666666667,1,0,0,0
1038,2018-11-04,일요일,0.0,0.0,99942.45000000001,4742.333333333333,95455.50833333332,5344.416666666667,1,0,0,0
1039,2018-11-05,월요일,108165.0,4755.0,92153.93333333335,4152.666666666667,96048.19166666667,4447.5,1,0,0,0
1040,2018-11-06,화요일,81371.4,4947.0,92153.93333333335,4152.666666666667,96048.19166666667,4447.5,1,0,0,0
1041,2018-11-07,수요일,85948.0,4598.0,92153.93333333335,4152.666666666667,96048.19166666667,4447.5,1,0,0,0
1042,2018-11-08,목요일,84923.8,4200.0,92153.93333333335,4152.666666666667,96048.19166666667,4447.5,1,0,0,0
1043,2018-11-09,금요일,95491.3,3873.0,92153.93333333335,4152.666666666667,96048.19166666667,4447.5,1,0,0,0
1044,2018-11-10,토요일,106105.9,3439.0,92153.93333333335,4152.666666666667,96048.19166666667,4447.5,1,0,0,0
1045,2018-11-11,일요일,0.0,0.0,92153.93333333335,4152.666666666667,96048.19166666667,4447.5,1,0,0,0
1046,2018-11-12,월요일,121224.7,3470.0,93667.56666666667,4302.0,92910.75000000001,4227.333333333333,1,0,0,0
1047,2018-11-13,화요일,80840.1,3430.0,93667.56666666667,4302.0,92910.75000000001,4227.333333333333,1,0,0,0
1048,2018-11-14,수요일,81242.4,3469.0,93667.56666666667,4302.0,92910.75000000001,4227.333333333333,1,0,0,0
1049,2018-11-15,목요일,79724.2,3360.0,93667.56666666667,4302.0,92910.75000000001,4227.333333333333,1,0,0,0
1050,2018-11-16,금요일,81370.3,3768.0,93667.56666666667,4302.0,92910.75000000001,4227.333333333333,1,0,0,0
1051,2018-11-17,토요일,84354.9,3792.0,93667.56666666667,4302.0,92910.75000000001,4227.333333333333,1,0,0,0
1052,2018-11-18,일요일,0.0,0.0,93667.56666666667,4302.0,92910.75000000001,4227.333333333333,1,0,0,0
1053,2018-11-19,월요일,101690.5,3946.0,88126.09999999999,3548.1666666666665,90896.83333333333,3925.0833333333335,1,0,0,0
1054,2018-11-20,화요일,71174.9,4013.0,88126.09999999999,3548.1666666666665,90896.83333333333,3925.0833333333335,1,0,0,0
1055,2018-11-21,수요일,79878.6,3862.0,88126.09999999999,3548.1666666666665,90896.83333333333,3925.0833333333335,1,0,0,0
1056,2018-11-22,목요일,75236.0,3686.0,88126.09999999999,3548.1666666666665,90896.83333333333,3925.0833333333335,1,0,0,0
1057,2018-11-23,금요일,78950.9,3769.0,88126.09999999999,3548.1666666666665,90896.83333333333,3925.0833333333335,1,0,0,0
1058,2018-11-24,토요일,76823.6,3636.0,88126.09999999999,3548.1666666666665,90896.83333333333,3925.0833333333335,1,0,0,0
1059,2018-11-25,일요일,0.0,0.0,88126.09999999999,3548.1666666666665,90896.83333333333,3925.0833333333335,1,0,0,0
1060,2018-11-26,월요일,91541.2,4001.0,80625.75,3818.6666666666665,84375.925,3683.4166666666665,1,0,0,0
1061,2018-11-27,화요일,65870.6,4270.0,80625.75,3818.6666666666665,84375.925,3683.4166666666665,1,0,0,0
1062,2018-11-28,수요일,74293.0,4289.0,80625.75,3818.6666666666665,84375.925,3683.4166666666665,1,0,0,0
1063,2018-11-29,목요일,68912.2,4193.0,80625.75,3818.6666666666665,84375.925,3683.4166666666665,1,0,0,0
1064,2018-11-30,금요일,73547.0,4232.0,80625.75,3818.6666666666665,84375.925,3683.4166666666665,1,0,0,0
1065,2018-12-01,토요일,72611.6,4244.0,80625.75,3818.6666666666665,84375.925,3683.4166666666665,0,1,0,0
1066,2018-12-02,일요일,0.0,0.0,80625.75,3818.6666666666665,84375.925,3683.4166666666665,0,1,0,0
1067,2018-12-03,월요일,89487.0,4553.0,74462.59999999999,4204.833333333333,77544.17499999999,4011.75,0,1,0,0
1068,2018-12-04,화요일,67418.8,5055.0,74462.59999999999,4204.833333333333,77544.17499999999,4011.75,0,1,0,0
1069,2018-12-05,수요일,81259.4,4768.0,74462.59999999999,4204.833333333333,77544.17499999999,4011.75,0,1,0,0
1070,2018-12-06,목요일,78585.0,4479.0,74462.59999999999,4204.833333333333,77544.17499999999,4011.75,0,1,0,0
1071,2018-12-07,금요일,82625.3,4194.0,74462.59999999999,4204.833333333333,77544.17499999999,4011.75,0,1,0,0
1072,2018-12-08,토요일,77209.8,3794.0,74462.59999999999,4204.833333333333,77544.17499999999,4011.75,0,1,0,0
1073,2018-12-09,일요일,0.0,0.0,74462.59999999999,4204.833333333333,77544.17499999999,4011.75,0,1,0,0
1074,2018-12-10,월요일,86870.8,4206.0,79430.88333333332,4473.833333333333,76946.74166666668,4339.333333333333,0,1,0,0
1075,2018-12-11,화요일,62243.0,4533.0,79430.88333333332,4473.833333333333,76946.74166666668,4339.333333333333,0,1,0,0
1076,2018-12-12,수요일,64296.2,4753.0,79430.88333333332,4473.833333333333,76946.74166666668,4339.333333333333,0,1,0,0
1077,2018-12-13,목요일,61455.4,5045.0,79430.88333333332,4473.833333333333,76946.74166666668,4339.333333333333,0,1,0,0
1078,2018-12-14,금요일,64146.6,5487.0,79430.88333333332,4473.833333333333,76946.74166666668,4339.333333333333,0,1,0,0
1079,2018-12-15,토요일,63832.3,6056.0,79430.88333333332,4473.833333333333,76946.74166666668,4339.333333333333,0,1,0,0
1080,2018-12-16,일요일,0.0,0.0,79430.88333333332,4473.833333333333,76946.74166666668,4339.333333333333,0,1,0,0
1081,2018-12-17,월요일,73737.0,7562.0,67140.71666666666,5013.333333333333,73285.8,4743.583333333333,0,1,0,0
1082,2018-12-18,화요일,55792.2,8997.0,67140.71666666666,5013.333333333333,73285.8,4743.583333333333,0,1,0,0
1083,2018-12-19,수요일,65197.1,8476.0,67140.71666666666,5013.333333333333,73285.8,4743.583333333333,0,1,0,0
1084,2018-12-20,목요일,65513.3,8378.0,67140.71666666666,5013.333333333333,73285.8,4743.583333333333,0,1,0,0
1085,2018-12-21,금요일,72089.4,8099.0,67140.71666666666,5013.333333333333,73285.8,4743.583333333333,0,1,0,0
1086,2018-12-22,토요일,72521.7,7874.0,67140.71666666666,5013.333333333333,73285.8,4743.583333333333,0,1,0,0
1087,2018-12-23,일요일,0.0,0.0,67140.71666666666,5013.333333333333,73285.8,4743.583333333333,0,1,0,0
1088,2018-12-24,월요일,90937.0,8079.0,67475.11666666667,8231.0,67307.91666666667,6622.166666666667,0,1,0,0
1089,2018-12-25,화요일,68965.2,8460.0,67475.11666666667,8231.0,67307.91666666667,6622.166666666667,0,1,0,0
1090,2018-12-26,수요일,71738.6,8189.0,67475.11666666667,8231.0,67307.91666666667,6622.166666666667,0,1,0,0
1091,2018-12-27,목요일,71445.5,8002.0,67475.11666666667,8231.0,67307.91666666667,6622.166666666667,0,1,0,0
1092,2018-12-28,금요일,77453.3,7192.0,67475.11666666667,8231.0,67307.91666666667,6622.166666666667,0,1,0,0
1093,2018-12-29,토요일,83156.6,6376.0,67475.11666666667,8231.0,67307.91666666667,6622.166666666667,0,1,0,0
1094,2018-12-30,일요일,0.0,0.0,67475.11666666667,8231.0,67307.91666666667,6622.166666666667,0,1,0,0
1095,2018-12-31,월요일,116215.5,6860.0,77282.70000000001,7716.333333333333,72378.90833333334,7973.666666666667,0,1,0,0
1096,2019-01-01,화요일,0.0,0.0,77282.70000000001,7716.333333333333,72378.90833333334,7973.666666666667,0,1,0,0
1097,2019-01-02,수요일,8030.0,9266.0,77282.70000000001,7716.333333333333,72378.90833333334,7973.666666666667,0,1,0,0
1098,2019-01-03,목요일,95933.8,7581.0,77282.70000000001,7716.333333333333,72378.90833333334,7973.666666666667,0,1,0,0
1099,2019-01-04,금요일,73104.1,8199.0,77282.70000000001,7716.333333333333,72378.90833333334,7973.666666666667,0,1,0,0
1100,2019-01-05,토요일,76903.0,8338.0,77282.70000000001,7716.333333333333,72378.90833333334,7973.666666666667,0,1,0,0
1101,2019-01-06,일요일,0.0,0.0,77282.70000000001,7716.333333333333,72378.90833333334,7973.666666666667,0,1,0,0
1102,2019-01-07,월요일,102747.0,7530.0,74037.28,8048.8,75807.5090909091,7867.454545454545,0,1,0,0
1103,2019-01-08,화요일,69841.0,6750.0,74037.28,8048.8,75807.5090909091,7867.454545454545,0,1,0,0
1104,2019-01-09,수요일,74020.1,5956.0,74037.28,8048.8,75807.5090909091,7867.454545454545,0,1,0,0
1105,2019-01-10,목요일,67646.6,5238.0,74037.28,8048.8,75807.5090909091,7867.454545454545,0,1,0,0
1106,2019-01-11,금요일,68658.0,5068.0,74037.28,8048.8,75807.5090909091,7867.454545454545,0,1,0,0
1107,2019-01-12,토요일,69176.1,4986.0,74037.28,8048.8,75807.5090909091,7867.454545454545,0,1,0,0
1108,2019-01-13,일요일,0.0,0.0,74037.28,8048.8,75807.5090909091,7867.454545454545,0,1,0,0
1109,2019-01-14,월요일,88784.0,5710.0,75348.13333333335,5921.333333333333,74752.29090909091,6888.363636363636,0,1,0,0
1110,2019-01-15,화요일,67191.2,6307.0,75348.13333333335,5921.333333333333,74752.29090909091,6888.363636363636,0,1,0,0
1111,2019-01-16,수요일,71323.4,6035.0,75348.13333333335,5921.333333333333,74752.29090909091,6888.363636363636,0,1,0,0
1112,2019-01-17,목요일,70666.2,5531.0,75348.13333333335,5921.333333333333,74752.29090909091,6888.363636363636,0,1,0,0
1113,2019-01-18,금요일,73059.9,5419.0,75348.13333333335,5921.333333333333,74752.29090909091,6888.363636363636,0,1,0,0
1114,2019-01-19,토요일,72441.3,5242.0,75348.13333333335,5921.333333333333,74752.29090909091,6888.363636363636,0,1,0,0
1115,2019-01-20,일요일,0.0,0.0,75348.13333333335,5921.333333333333,74752.29090909091,6888.363636363636,0,1,0,0
1116,2019-01-21,월요일,95327.6,5493.0,73910.99999999999,5707.333333333333,74629.56666666667,5814.333333333333,0,1,0,0
