,date,요일,토마토_거래량(kg),토마토_가격(원/kg),토마토_거래량의_1주전_평균,토마토_가격의_1주전_평균,토마토_거래량의_2주전_평균,토마토_가격의_2주전_평균,계절_가을,계절_겨울,계절_봄,계절_여름
872,2018-05-22,화요일,542637.5,1426.0,634703.3833333333,1563.3333333333333,619599.8583333333,1669.0,0,0,1,0
873,2018-05-23,수요일,756471.5,1366.0,634703.3833333333,1563.3333333333333,619599.8583333333,1669.0,0,0,1,0
874,2018-05-24,목요일,603265.8,1368.0,634703.3833333333,1563.3333333333333,619599.8583333333,1669.0,0,0,1,0
875,2018-05-25,금요일,645368.0,1357.0,634703.3833333333,1563.3333333333333,619599.8583333333,1669.0,0,0,1,0
876,2018-05-26,토요일,656046.0,1351.0,634703.3833333333,1563.3333333333333,619599.8583333333,1669.0,0,0,1,0
877,2018-05-27,일요일,0.0,0.0,634703.3833333333,1563.3333333333333,619599.8583333333,1669.0,0,0,1,0
878,2018-05-28,월요일,867067.5,1372.0,712112.3166666668,1381.6666666666667,673407.85,1472.5,0,0,1,0
879,2018-05-29,화요일,542275.5,1401.0,712112.3166666668,1381.6666666666667,673407.85,1472.5,0,0,1,0
880,2018-05-30,수요일,784234.0,1348.0,712112.3166666668,1381.6666666666667,673407.85,1472.5,0,0,1,0
881,2018-05-31,목요일,591223.0,1370.0,712112.3166666668,1381.6666666666667,673407.85,1472.5,0,0,1,0
882,2018-06-01,금요일,771552.5,1273.0,712112.3166666668,1381.6666666666667,673407.85,1472.5,0,0,0,1
883,2018-06-02,토요일,789317.0,1217.0,712112.3166666668,1381.6666666666667,673407.85,1472.5,0,0,0,1
884,2018-06-03,일요일,0.0,0.0,712112.3166666668,1381.6666666666667,673407.85,1472.5,0,0,0,1
885,2018-06-04,월요일,975635.0,1183.0,724278.25,1330.1666666666667,718195.2833333333,1355.9166666666667,0,0,0,1
886,2018-06-05,화요일,672280.2,1143.0,724278.25,1330.1666666666667,718195.2833333333,1355.9166666666667,0,0,0,1
887,2018-06-06,수요일,753216.0,1134.0,724278.25,1330.1666666666667,718195.2833333333,1355.9166666666667,0,0,0,1
888,2018-06-07,목요일,639709.4,1128.0,724278.25,1330.1666666666667,718195.2833333333,1355.9166666666667,0,0,0,1
889,2018-06-08,금요일,798490.4,1109.0,724278.25,1330.1666666666667,718195.2833333333,1355.9166666666667,0,0,0,1
890,2018-06-09,토요일,745701.2,1059.0,724278.25,1330.1666666666667,718195.2833333333,1355.9166666666667,0,0,0,1
891,2018-06-10,일요일,0.0,0.0,724278.25,1330.1666666666667,718195.2833333333,1355.9166666666667,0,0,0,1
892,2018-06-11,월요일,1024884.0,1027.0,764172.0333333333,1126.0,744225.1416666667,1228.0833333333333,0,0,0,1
893,2018-06-12,화요일,651463.4,1045.0,764172.0333333333,1126.0,744225.1416666667,1228.0833333333333,0,0,0,1
894,2018-06-13,수요일,744821.0,1018.0,764172.0333333333,1126.0,744225.1416666667,1228.0833333333333,0,0,0,1
895,2018-06-14,목요일,566640.0,1049.0,764172.0333333333,1126.0,744225.1416666667,1228.0833333333333,0,0,0,1
896,2018-06-15,금요일,623925.0,1057.0,764172.0333333333,1126.0,744225.1416666667,1228.0833333333333,0,0,0,1
897,2018-06-16,토요일,573685.0,1089.0,764172.0333333333,1126.0,744225.1416666667,1228.0833333333333,0,0,0,1
898,2018-06-17,일요일,0.0,0.0,764172.0333333333,1126.0,744225.1416666667,1228.0833333333333,0,0,0,1
899,2018-06-18,월요일,748219.6,1096.0,697569.7333333333,1047.5,730870.8833333334,1086.75,0,0,0,1
900,2018-06-19,화요일,400436.0,1183.0,697569.7333333333,1047.5,730870.8833333334,1086.75,0,0,0,1
901,2018-06-20,수요일,453541.0,1236.0,697569.7333333333,1047.5,730870.8833333334,1086.75,0,0,0,1
902,2018-06-21,목요일,407674.0,1319.0,697569.7333333333,1047.5,730870.8833333334,1086.75,0,0,0,1
903,2018-06-22,금요일,544229.0,1324.0,697569.7333333333,1047.5,730870.8833333334,1086.75,0,0,0,1
904,2018-06-23,토요일,546557.0,1267.0,697569.7333333333,1047.5,730870.8833333334,1086.75,0,0,0,1
905,2018-06-24,일요일,0.0,0.0,697569.7333333333,1047.5,730870.8833333334,1086.75,0,0,0,1
906,2018-06-25,월요일,822378.8,1171.0,516776.10000000003,1237.5,607172.9166666666,1142.5,0,0,0,1
907,2018-06-26,화요일,502817.0,1102.0,516776.10000000003,1237.5,607172.9166666666,1142.5,0,0,0,1
908,2018-06-27,수요일,497384.6,1058.0,516776.10000000003,1237.5,607172.9166666666,1142.5,0,0,0,1
909,2018-06-28,목요일,496716.0,1047.0,516776.10000000003,1237.5,607172.9166666666,1142.5,0,0,0,1
910,2018-06-29,금요일,727853.8,1091.0,516776.10000000003,1237.5,607172.9166666666,1142.5,0,0,0,1
911,2018-06-30,토요일,631822.0,915.0,516776.10000000003,1237.5,607172.9166666666,1142.5,0,0,0,1
912,2018-07-01,일요일,0.0,0.0,516776.10000000003,1237.5,607172.9166666666,1142.5,0,0,0,1
913,2018-07-02,월요일,718466.0,855.0,613162.0333333333,1064.0,564969.0666666667,1150.75,0,0,0,1
914,2018-07-03,화요일,530902.2,879.0,613162.0333333333,1064.0,564969.0666666667,1150.75,0,0,0,1
915,2018-07-04,수요일,565915.5,860.0,613162.0333333333,1064.0,564969.0666666667,1150.75,0,0,0,1
916,2018-07-05,목요일,510794.1,878.0,613162.0333333333,1064.0,564969.0666666667,1150.75,0,0,0,1
917,2018-07-06,금요일,503393.0,870.0,613162.0333333333,1064.0,564969.0666666667,1150.75,0,0,0,1
918,2018-07-07,토요일,555467.0,865.0,613162.0333333333,1064.0,564969.0666666667,1150.75,0,0,0,1
919,2018-07-08,일요일,0.0,0.0,613162.0333333333,1064.0,564969.0666666667,1150.75,0,0,0,1
920,2018-07-09,월요일,682077.6,909.0,564156.2999999999,867.8333333333334,588659.1666666666,965.9166666666666,0,0,0,1
921,2018-07-10,화요일,410420.0,958.0,564156.2999999999,867.8333333333334,588659.1666666666,965.9166666666666,0,0,0,1
922,2018-07-11,수요일,396890.0,1093.0,564156.2999999999,867.8333333333334,588659.1666666666,965.9166666666666,0,0,0,1
923,2018-07-12,목요일,294322.0,1185.0,564156.2999999999,867.8333333333334,588659.1666666666,965.9166666666666,0,0,0,1
924,2018-07-13,금요일,303103.0,1345.0,564156.2999999999,867.8333333333334,588659.1666666666,965.9166666666666,0,0,0,1
925,2018-07-14,토요일,297771.0,1465.0,564156.2999999999,867.8333333333334,588659.1666666666,965.9166666666666,0,0,0,1
926,2018-07-15,일요일,0.0,0.0,564156.2999999999,867.8333333333334,588659.1666666666,965.9166666666666,0,0,0,1
927,2018-07-16,월요일,378080.0,1648.0,397430.60000000003,1159.1666666666667,480793.45,1013.5,0,0,0,1
928,2018-07-17,화요일,255180.0,1880.0,397430.60000000003,1159.1666666666667,480793.45,1013.5,0,0,0,1
929,2018-07-18,수요일,332318.5,2060.0,397430.60000000003,1159.1666666666667,480793.45,1013.5,0,0,0,1
930,2018-07-19,목요일,304020.2,2145.0,397430.60000000003,1159.1666666666667,480793.45,1013.5,0,0,0,1
931,2018-07-20,금요일,372737.0,1891.0,397430.60000000003,1159.1666666666667,480793.45,1013.5,0,0,0,1
932,2018-07-21,토요일,417772.0,1523.0,397430.60000000003,1159.1666666666667,480793.45,1013.5,0,0,0,1
933,2018-07-22,일요일,0.0,0.0,397430.60000000003,1159.1666666666667,480793.45,1013.5,0,0,0,1
934,2018-07-23,월요일,548905.2,1452.0,343351.2833333333,1857.8333333333333,370390.9416666667,1508.5,0,0,0,1
935,2018-07-24,화요일,389682.0,1361.0,343351.2833333333,1857.8333333333333,370390.9416666667,1508.5,0,0,0,1
936,2018-07-25,수요일,449324.0,1302.0,343351.2833333333,1857.8333333333333,370390.9416666667,1508.5,0,0,0,1
937,2018-07-26,목요일,425789.4,1243.0,343351.2833333333,1857.8333333333333,370390.9416666667,1508.5,0,0,0,1
938,2018-07-27,금요일,462211.1,1115.0,343351.2833333333,1857.8333333333333,370390.9416666667,1508.5,0,0,0,1
939,2018-07-28,토요일,568520.0,923.0,343351.2833333333,1857.8333333333333,370390.9416666667,1508.5,0,0,0,1
940,2018-07-29,일요일,0.0,0.0,343351.2833333333,1857.8333333333333,370390.9416666667,1508.5,0,0,0,1
941,2018-07-30,월요일,699591.0,845.0,474071.95,1232.6666666666667,408711.61666666664,1545.25,0,0,0,1
942,2018-07-31,화요일,560814.2,784.0,474071.95,1232.6666666666667,408711.61666666664,1545.25,0,0,0,1
943,2018-08-01,수요일,555971.0,717.0,474071.95,1232.6666666666667,408711.61666666664,1545.25,0,0,0,1
944,2018-08-02,목요일,447750.8,771.0,474071.95,1232.6666666666667,408711.61666666664,1545.25,0,0,0,1
945,2018-08-03,금요일,456214.0,842.0,474071.95,1232.6666666666667,408711.61666666664,1545.25,0,0,0,1
946,2018-08-04,토요일,122356.0,933.0,474071.95,1232.6666666666667,408711.61666666664,1545.25,0,0,0,1
947,2018-08-05,일요일,0.0,0.0,474071.95,1232.6666666666667,408711.61666666664,1545.25,0,0,0,1
948,2018-08-06,월요일,600305.4,944.0,473782.8333333333,815.3333333333334,473927.39166666666,1024.0,0,0,0,1
949,2018-08-07,화요일,409060.0,1010.0,473782.8333333333,815.3333333333334,473927.39166666666,1024.0,0,0,0,1
950,2018-08-08,수요일,404639.0,1241.0,473782.8333333333,815.3333333333334,473927.39166666666,1024.0,0,0,0,1
951,2018-08-09,목요일,408567.4,1390.0,473782.8333333333,815.3333333333334,473927.39166666666,1024.0,0,0,0,1
952,2018-08-10,금요일,437693.8,1429.0,473782.8333333333,815.3333333333334,473927.39166666666,1024.0,0,0,0,1
953,2018-08-11,토요일,474397.6,1358.0,473782.8333333333,815.3333333333334,473927.39166666666,1024.0,0,0,0,1
954,2018-08-12,일요일,0.0,0.0,473782.8333333333,815.3333333333334,473927.39166666666,1024.0,0,0,0,1
955,2018-08-13,월요일,846045.0,1221.0,455777.19999999995,1228.6666666666667,464780.01666666666,1022.0,0,0,0,1
956,2018-08-14,화요일,553163.2,1190.0,455777.19999999995,1228.6666666666667,464780.01666666666,1022.0,0,0,0,1
957,2018-08-15,수요일,518470.6,1141.0,455777.19999999995,1228.6666666666667,464780.01666666666,1022.0,0,0,0,1
958,2018-08-16,목요일,460013.4,1156.0,455777.19999999995,1228.6666666666667,464780.01666666666,1022.0,0,0,0,1
959,2018-08-17,금요일,478682.4,1173.0,455777.19999999995,1228.6666666666667,464780.01666666666,1022.0,0,0,0,1
960,2018-08-18,토요일,521469.0,1184.0,455777.19999999995,1228.6666666666667,464780.01666666666,1022.0,0,0,0,1
961,2018-08-19,일요일,0.0,0.0,455777.19999999995,1228.6666666666667,464780.01666666666,1022.0,0,0,0,1
962,2018-08-20,월요일,712058.6,1171.0,562973.9333333332,1177.5,509375.56666666665,1203.0833333333333,0,0,0,1
963,2018-08-21,화요일,498228.6,1138.0,562973.9333333332,1177.5,509375.56666666665,1203.0833333333333,0,0,0,1
964,2018-08-22,수요일,417884.8,1213.0,562973.9333333332,1177.5,509375.56666666665,1203.0833333333333,0,0,0,1
965,2018-08-23,목요일,361508.0,1332.0,562973.9333333332,1177.5,509375.56666666665,1203.0833333333333,0,0,0,1
966,2018-08-24,금요일,304700.2,1549.0,562973.9333333332,1177.5,509375.56666666665,1203.0833333333333,0,0,0,1
967,2018-08-25,토요일,331848.6,1673.0,562973.9333333332,1177.5,509375.56666666665,1203.0833333333333,0,0,0,1
968,2018-08-26,일요일,0.0,0.0,562973.9333333332,1177.5,509375.56666666665,1203.0833333333333,0,0,0,1
969,2018-08-27,월요일,534181.4,1683.0,437704.80000000005,1346.0,500339.36666666664,1261.75,0,0,0,1
970,2018-08-28,화요일,351467.6,1821.0,437704.80000000005,1346.0,500339.36666666664,1261.75,0,0,0,1
971,2018-08-29,수요일,338208.6,1815.0,437704.80000000005,1346.0,500339.36666666664,1261.75,0,0,0,1
972,2018-08-30,목요일,261441.0,1985.0,437704.80000000005,1346.0,500339.36666666664,1261.75,0,0,0,1
973,2018-08-31,금요일,309916.6,2094.0,437704.80000000005,1346.0,500339.36666666664,1261.75,0,0,0,1
974,2018-09-01,토요일,296305.5,2153.0,437704.80000000005,1346.0,500339.36666666664,1261.75,1,0,0,0
975,2018-09-02,일요일,0.0,0.0,437704.80000000005,1346.0,500339.36666666664,1261.75,1,0,0,0
976,2018-09-03,월요일,360680.2,2299.0,348586.7833333334,1925.1666666666667,393145.7916666667,1635.5833333333333,1,0,0,0
977,2018-09-04,화요일,230637.0,2531.0,348586.7833333334,1925.1666666666667,393145.7916666667,1635.5833333333333,1,0,0,0
978,2018-09-05,수요일,234581.8,3245.0,348586.7833333334,1925.1666666666667,393145.7916666667,1635.5833333333333,1,0,0,0
979,2018-09-06,목요일,174632.5,3587.0,348586.7833333334,1925.1666666666667,393145.7916666667,1635.5833333333333,1,0,0,0
980,2018-09-07,금요일,201930.6,4751.0,348586.7833333334,1925.1666666666667,393145.7916666667,1635.5833333333333,1,0,0,0
981,2018-09-08,토요일,245091.6,3759.0,348586.7833333334,1925.1666666666667,393145.7916666667,1635.5833333333333,1,0,0,0
982,2018-09-09,일요일,0.0,0.0,348586.7833333334,1925.1666666666667,393145.7916666667,1635.5833333333333,1,0,0,0
983,2018-09-10,월요일,275978.4,3740.0,241258.95000000004,3362.0,294922.8666666667,2643.5833333333335,1,0,0,0
984,2018-09-11,화요일,195990.1,3825.0,241258.95000000004,3362.0,294922.8666666667,2643.5833333333335,1,0,0,0
985,2018-09-12,수요일,172275.6,4219.0,241258.95000000004,3362.0,294922.8666666667,2643.5833333333335,1,0,0,0
986,2018-09-13,목요일,140280.4,4339.0,241258.95000000004,3362.0,294922.8666666667,2643.5833333333335,1,0,0,0
987,2018-09-14,금요일,171615.0,4911.0,241258.95000000004,3362.0,294922.8666666667,2643.5833333333335,1,0,0,0
988,2018-09-15,토요일,210912.5,4176.0,241258.95000000004,3362.0,294922.8666666667,2643.5833333333335,1,0,0,0
989,2018-09-16,일요일,0.0,0.0,241258.95000000004,3362.0,294922.8666666667,2643.5833333333335,1,0,0,0
990,2018-09-17,월요일,252072.7,4518.0,194508.66666666666,4201.666666666667,217883.80833333335,3781.8333333333335,1,0,0,0
991,2018-09-18,화요일,206896.2,3898.0,194508.66666666666,4201.666666666667,217883.80833333335,3781.8333333333335,1,0,0,0
992,2018-09-19,수요일,186768.6,4031.0,194508.66666666666,4201.666666666667,217883.80833333335,3781.8333333333335,1,0,0,0
993,2018-09-20,목요일,184274.2,3826.0,194508.66666666666,4201.666666666667,217883.80833333335,3781.8333333333335,1,0,0,0
994,2018-09-21,금요일,247516.5,3643.0,194508.66666666666,4201.666666666667,217883.80833333335,3781.8333333333335,1,0,0,0
995,2018-09-22,토요일,255163.4,2633.0,194508.66666666666,4201.666666666667,217883.80833333335,3781.8333333333335,1,0,0,0
996,2018-09-23,일요일,1680.0,1946.0,194508.66666666666,4201.666666666667,217883.80833333335,3781.8333333333335,1,0,0,0
997,2018-09-24,월요일,0.0,0.0,190624.51428571428,3499.285714285714,192417.2,3823.4615384615386,1,0,0,0
998,2018-09-25,화요일,0.0,0.0,190624.51428571428,3499.285714285714,192417.2,3823.4615384615386,1,0,0,0
999,2018-09-26,수요일,0.0,0.0,190624.51428571428,3499.285714285714,192417.2,3823.4615384615386,1,0,0,0
1000,2018-09-27,목요일,279154.6,2955.0,190624.51428571428,3499.285714285714,192417.2,3823.4615384615386,1,0,0,0
1001,2018-09-28,금요일,335733.2,2820.0,190624.51428571428,3499.285714285714,192417.2,3823.4615384615386,1,0,0,0
1002,2018-09-29,토요일,263811.0,2889.0,190624.51428571428,3499.285714285714,192417.2,3823.4615384615386,1,0,0,0
1003,2018-09-30,일요일,0.0,0.0,190624.51428571428,3499.285714285714,192417.2,3823.4615384615386,1,0,0,0
1004,2018-10-01,월요일,281388.0,3098.0,292899.60000000003,2888.0,221307.03999999995,3315.9,1,0,0,0
1005,2018-10-02,화요일,180321.4,3103.0,292899.60000000003,2888.0,221307.03999999995,3315.9,1,0,0,0
1006,2018-10-03,수요일,160135.4,3482.0,292899.60000000003,2888.0,221307.03999999995,3315.9,1,0,0,0
1007,2018-10-04,목요일,151358.2,3626.0,292899.60000000003,2888.0,221307.03999999995,3315.9,1,0,0,0
1008,2018-10-05,금요일,180798.2,3842.0,292899.60000000003,2888.0,221307.03999999995,3315.9,1,0,0,0
1009,2018-10-06,토요일,158624.6,3677.0,292899.60000000003,2888.0,221307.03999999995,3315.9,1,0,0,0
1010,2018-10-07,일요일,0.0,0.0,292899.60000000003,2888.0,221307.03999999995,3315.9,1,0,0,0
1011,2018-10-08,월요일,236262.4,3778.0,185437.63333333333,3471.3333333333335,221258.28888888887,3276.8888888888887,1,0,0,0
1012,2018-10-09,화요일,222480.8,3736.0,185437.63333333333,3471.3333333333335,221258.28888888887,3276.8888888888887,1,0,0,0
1013,2018-10-10,수요일,217145.0,3661.0,185437.63333333333,3471.3333333333335,221258.28888888887,3276.8888888888887,1,0,0,0
1014,2018-10-11,목요일,192109.0,3647.0,185437.63333333333,3471.3333333333335,221258.28888888887,3276.8888888888887,1,0,0,0
1015,2018-10-12,금요일,237685.2,3683.0,185437.63333333333,3471.3333333333335,221258.28888888887,3276.8888888888887,1,0,0,0
1016,2018-10-13,토요일,211480.0,3283.0,185437.63333333333,3471.3333333333335,221258.28888888887,3276.8888888888887,1,0,0,0
1017,2018-10-14,일요일,0.0,0.0,185437.63333333333,3471.3333333333335,221258.28888888887,3276.8888888888887,1,0,0,0
1018,2018-10-15,월요일,236101.1,3495.0,219527.06666666665,3631.3333333333335,202482.35,3551.3333333333335,1,0,0,0
1019,2018-10-16,화요일,179899.8,3448.0,219527.06666666665,3631.3333333333335,202482.35,3551.3333333333335,1,0,0,0
1020,2018-10-17,수요일,183407.8,3528.0,219527.06666666665,3631.3333333333335,202482.35,3551.3333333333335,1,0,0,0
1021,2018-10-18,목요일,135352.8,3506.0,219527.06666666665,3631.3333333333335,202482.35,3551.3333333333335,1,0,0,0
1022,2018-10-19,금요일,215658.2,3748.0,219527.06666666665,3631.3333333333335,202482.35,3551.3333333333335,1,0,0,0
1023,2018-10-20,토요일,177769.6,3456.0,219527.06666666665,3631.3333333333335,202482.35,3551.3333333333335,1,0,0,0
1024,2018-10-21,일요일,0.0,0.0,219527.06666666665,3631.3333333333335,202482.35,3551.3333333333335,1,0,0,0
1025,2018-10-22,월요일,260988.6,3551.0,188031.55000000002,3530.1666666666665,203779.30833333335,3580.75,1,0,0,0
1026,2018-10-23,화요일,197343.6,3168.0,188031.55000000002,3530.1666666666665,203779.30833333335,3580.75,1,0,0,0
1027,2018-10-24,수요일,203797.2,3333.0,188031.55000000002,3530.1666666666665,203779.30833333335,3580.75,1,0,0,0
1028,2018-10-25,목요일,189297.4,2960.0,188031.55000000002,3530.1666666666665,203779.30833333335,3580.75,1,0,0,0
1029,2018-10-26,금요일,227874.8,3163.0,188031.55000000002,3530.1666666666665,203779.30833333335,3580.75,1,0,0,0
1030,2018-10-27,토요일,246273.0,2750.0,188031.55000000002,3530.1666666666665,203779.30833333335,3580.75,1,0,0,0
1031,2018-10-28,일요일,0.0,0.0,188031.55000000002,3530.1666666666665,203779.30833333335,3580.75,1,0,0,0
1032,2018-10-29,월요일,282778.8,2497.0,220929.1,3154.1666666666665,204480.32499999998,3342.1666666666665,1,0,0,0
1033,2018-10-30,화요일,200025.8,2317.0,220929.1,3154.1666666666665,204480.32499999998,3342.1666666666665,1,0,0,0
1034,2018-10-31,수요일,204381.8,2480.0,220929.1,3154.1666666666665,204480.32499999998,3342.1666666666665,1,0,0,0
1035,2018-11-01,목요일,191075.8,2272.0,220929.1,3154.1666666666665,204480.32499999998,3342.1666666666665,1,0,0,0
1036,2018-11-02,금요일,210455.6,2368.0,220929.1,3154.1666666666665,204480.32499999998,3342.1666666666665,1,0,0,0
1037,2018-11-03,토요일,224945.6,2091.0,220929.1,3154.1666666666665,204480.32499999998,3342.1666666666665,1,0,0,0
1038,2018-11-04,일요일,0.0,0.0,220929.1,3154.1666666666665,204480.32499999998,3342.1666666666665,1,0,0,0
1039,2018-11-05,월요일,217149.2,2383.0,218943.90000000002,2337.5,219936.50000000003,2745.8333333333335,1,0,0,0
1040,2018-11-06,화요일,234317.6,2040.0,218943.90000000002,2337.5,219936.50000000003,2745.8333333333335,1,0,0,0
1041,2018-11-07,수요일,169901.6,2187.0,218943.90000000002,2337.5,219936.50000000003,2745.8333333333335,1,0,0,0
1042,2018-11-08,목요일,152628.8,2170.0,218943.90000000002,2337.5,219936.50000000003,2745.8333333333335,1,0,0,0
1043,2018-11-09,금요일,173270.6,2392.0,218943.90000000002,2337.5,219936.50000000003,2745.8333333333335,1,0,0,0
1044,2018-11-10,토요일,164587.0,2169.0,218943.90000000002,2337.5,219936.50000000003,2745.8333333333335,1,0,0,0
1045,2018-11-11,일요일,0.0,0.0,218943.90000000002,2337.5,219936.50000000003,2745.8333333333335,1,0,0,0
1046,2018-11-12,월요일,208618.8,2475.0,185309.1333333333,2223.5,202126.5166666667,2280.5,1,0,0,0
1047,2018-11-13,화요일,208111.2,2451.0,185309.1333333333,2223.5,202126.5166666667,2280.5,1,0,0,0
1048,2018-11-14,수요일,175235.2,2569.0,185309.1333333333,2223.5,202126.5166666667,2280.5,1,0,0,0
1049,2018-11-15,목요일,170888.4,2564.0,185309.1333333333,2223.5,202126.5166666667,2280.5,1,0,0,0
1050,2018-11-16,금요일,198461.6,2770.0,185309.1333333333,2223.5,202126.5166666667,2280.5,1,0,0,0
1051,2018-11-17,토요일,207343.0,2368.0,185309.1333333333,2223.5,202126.5166666667,2280.5,1,0,0,0
1052,2018-11-18,일요일,0.0,0.0,185309.1333333333,2223.5,202126.5166666667,2280.5,1,0,0,0
1053,2018-11-19,월요일,214002.6,2489.0,194776.36666666667,2532.8333333333335,190042.75,2378.1666666666665,1,0,0,0
1054,2018-11-20,화요일,162253.4,2383.0,194776.36666666667,2532.8333333333335,190042.75,2378.1666666666665,1,0,0,0
1055,2018-11-21,수요일,175800.0,2303.0,194776.36666666667,2532.8333333333335,190042.75,2378.1666666666665,1,0,0,0
1056,2018-11-22,목요일,127752.0,2324.0,194776.36666666667,2532.8333333333335,190042.75,2378.1666666666665,1,0,0,0
1057,2018-11-23,금요일,213299.6,2273.0,194776.36666666667,2532.8333333333335,190042.75,2378.1666666666665,1,0,0,0
1058,2018-11-24,토요일,146640.0,2115.0,194776.36666666667,2532.8333333333335,190042.75,2378.1666666666665,1,0,0,0
1059,2018-11-25,일요일,0.0,0.0,194776.36666666667,2532.8333333333335,190042.75,2378.1666666666665,1,0,0,0
1060,2018-11-26,월요일,225941.1,2284.0,173291.26666666666,2314.5,184033.81666666665,2423.6666666666665,1,0,0,0
1061,2018-11-27,화요일,157194.8,2194.0,173291.26666666666,2314.5,184033.81666666665,2423.6666666666665,1,0,0,0
1062,2018-11-28,수요일,175077.2,2294.0,173291.26666666666,2314.5,184033.81666666665,2423.6666666666665,1,0,0,0
1063,2018-11-29,목요일,144941.8,2138.0,173291.26666666666,2314.5,184033.81666666665,2423.6666666666665,1,0,0,0
1064,2018-11-30,금요일,215790.6,2227.0,173291.26666666666,2314.5,184033.81666666665,2423.6666666666665,1,0,0,0
1065,2018-12-01,토요일,137715.0,2122.0,173291.26666666666,2314.5,184033.81666666665,2423.6666666666665,0,1,0,0
1066,2018-12-02,일요일,0.0,0.0,173291.26666666666,2314.5,184033.81666666665,2423.6666666666665,0,1,0,0
1067,2018-12-03,월요일,221805.4,2177.0,176110.08333333334,2209.8333333333335,174700.67500000002,2262.1666666666665,0,1,0,0
1068,2018-12-04,화요일,163362.6,2102.0,176110.08333333334,2209.8333333333335,174700.67500000002,2262.1666666666665,0,1,0,0
1069,2018-12-05,수요일,172606.0,2210.0,176110.08333333334,2209.8333333333335,174700.67500000002,2262.1666666666665,0,1,0,0
1070,2018-12-06,목요일,137983.6,2193.0,176110.08333333334,2209.8333333333335,174700.67500000002,2262.1666666666665,0,1,0,0
1071,2018-12-07,금요일,195994.0,2178.0,176110.08333333334,2209.8333333333335,174700.67500000002,2262.1666666666665,0,1,0,0
1072,2018-12-08,토요일,149113.6,2006.0,176110.08333333334,2209.8333333333335,174700.67500000002,2262.1666666666665,0,1,0,0
1073,2018-12-09,일요일,0.0,0.0,176110.08333333334,2209.8333333333335,174700.67500000002,2262.1666666666665,0,1,0,0
1074,2018-12-10,월요일,228744.8,2124.0,173477.53333333333,2144.3333333333335,174793.80833333335,2177.0833333333335,0,1,0,0
1075,2018-12-11,화요일,167798.2,2119.0,173477.53333333333,2144.3333333333335,174793.80833333335,2177.0833333333335,0,1,0,0
1076,2018-12-12,수요일,145281.2,2148.0,173477.53333333333,2144.3333333333335,174793.80833333335,2177.0833333333335,0,1,0,0
1077,2018-12-13,목요일,137874.8,2181.0,173477.53333333333,2144.3333333333335,174793.80833333335,2177.0833333333335,0,1,0,0
1078,2018-12-14,금요일,188149.8,2181.0,173477.53333333333,2144.3333333333335,174793.80833333335,2177.0833333333335,0,1,0,0
1079,2018-12-15,토요일,145718.5,2153.0,173477.53333333333,2144.3333333333335,174793.80833333335,2177.0833333333335,0,1,0,0
1080,2018-12-16,일요일,0.0,0.0,173477.53333333333,2144.3333333333335,174793.80833333335,2177.0833333333335,0,1,0,0
1081,2018-12-17,월요일,185456.6,2333.0,168927.88333333333,2151.0,171202.70833333334,2147.6666666666665,0,1,0,0
1082,2018-12-18,화요일,197730.6,2274.0,168927.88333333333,2151.0,171202.70833333334,2147.6666666666665,0,1,0,0
1083,2018-12-19,수요일,148023.1,2233.0,168927.88333333333,2151.0,171202.70833333334,2147.6666666666665,0,1,0,0
1084,2018-12-20,목요일,117982.0,2357.0,168927.88333333333,2151.0,171202.70833333334,2147.6666666666665,0,1,0,0
1085,2018-12-21,금요일,213912.6,2362.0,168927.88333333333,2151.0,171202.70833333334,2147.6666666666665,0,1,0,0
1086,2018-12-22,토요일,128427.0,2293.0,168927.88333333333,2151.0,171202.70833333334,2147.6666666666665,0,1,0,0
1087,2018-12-23,일요일,0.0,0.0,168927.88333333333,2151.0,171202.70833333334,2147.6666666666665,0,1,0,0
1088,2018-12-24,월요일,234811.4,2338.0,165255.31666666668,2308.6666666666665,167091.60000000003,2229.8333333333335,0,1,0,0
1089,2018-12-25,화요일,181339.2,2279.0,165255.31666666668,2308.6666666666665,167091.60000000003,2229.8333333333335,0,1,0,0
1090,2018-12-26,수요일,137357.0,2234.0,165255.31666666668,2308.6666666666665,167091.60000000003,2229.8333333333335,0,1,0,0
1091,2018-12-27,목요일,155114.6,2181.0,165255.31666666668,2308.6666666666665,167091.60000000003,2229.8333333333335,0,1,0,0
1092,2018-12-28,금요일,245451.2,1888.0,165255.31666666668,2308.6666666666665,167091.60000000003,2229.8333333333335,0,1,0,0
1093,2018-12-29,토요일,153977.6,1880.0,165255.31666666668,2308.6666666666665,167091.60000000003,2229.8333333333335,0,1,0,0
1094,2018-12-30,일요일,0.0,0.0,165255.31666666668,2308.6666666666665,167091.60000000003,2229.8333333333335,0,1,0,0
1095,2018-12-31,월요일,240068.6,1929.0,184675.16666666666,2133.3333333333335,174965.24166666667,2221.0,0,1,0,0
1096,2019-01-01,화요일,0.0,0.0,184675.16666666666,2133.3333333333335,174965.24166666667,2221.0,0,1,0,0
1097,2019-01-02,수요일,21914.0,2081.0,184675.16666666666,2133.3333333333335,174965.24166666667,2221.0,0,1,0,0
1098,2019-01-03,목요일,274158.7,2116.0,184675.16666666666,2133.3333333333335,174965.24166666667,2221.0,0,1,0,0
