date,요일,샤인마스캇_거래량(kg),샤인마스캇_가격(원/kg),소비자물가지수,자동차용경유,재배지역_평균기온,재배지역_평균운량,재배지역_일강수량,재배지역_일교차,수출(중량),수출(금액),수입(중량),수입(금액),재배면적(ha),블루베리_거래물량(kg),최저시급,경제활동인구,실업률 (%)
2018-07-02,월요일,570.0,16818.0,98.59,1408.72,22.76,0.0,83.39,4.01,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-03,화요일,452.0,15299.0,98.59,1409.08,24.0,0.0,7.13,4.12,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-04,수요일,208.0,15889.0,98.59,1409.42,26.38,0.0,52.27,10.92,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-05,목요일,544.0,16892.0,98.59,1409.56,23.62,0.0,7.41,4.29,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-06,금요일,984.0,16363.0,98.59,1409.83,21.84,0.0,0.41,3.57,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-07,토요일,418.0,16340.0,98.59,1410.0,20.74,0.0,0.0,9.07,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-08,일요일,0.0,0.0,98.59,1409.91,19.91,0.0,0.0,6.92,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-09,월요일,1048.0,17590.0,98.59,1410.25,19.33,0.0,4.05,1.94,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-10,화요일,1014.0,14471.0,98.59,1410.79,23.9,0.0,0.14,10.9,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-11,수요일,1962.0,16085.0,98.59,1411.21,27.07,0.0,0.93,10.18,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-12,목요일,528.0,14561.0,98.59,1411.57,28.32,0.0,0.0,10.06,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-13,금요일,1682.0,14295.0,98.59,1411.84,28.81,0.0,0.0,9.97,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-14,토요일,1434.0,13057.0,98.59,1412.03,29.1,0.0,0.0,10.45,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-15,일요일,0.0,0.0,98.59,1411.97,29.56,0.0,0.0,11.55,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-16,월요일,734.0,14929.0,98.59,1412.52,29.87,0.0,0.0,11.62,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-17,화요일,1700.0,14212.0,98.59,1412.7,29.59,0.0,0.0,10.6,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-18,수요일,1414.0,12825.0,98.59,1412.79,29.27,0.0,0.0,11.11,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-19,목요일,1518.0,11635.0,98.59,1412.85,29.78,0.0,0.0,11.38,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-20,금요일,1810.0,12999.0,98.59,1412.88,29.9,0.0,0.0,12.68,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-21,토요일,2326.0,12378.0,98.59,1412.79,30.43,0.0,0.0,12.4,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-22,일요일,0.0,0.0,98.59,1412.69,30.18,0.0,0.0,10.36,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-23,월요일,2400.0,11926.0,98.59,1413.23,30.54,0.0,0.0,11.75,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-24,화요일,3052.0,12444.0,98.59,1413.32,30.81,0.0,0.0,12.01,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-25,수요일,1770.0,10634.0,98.59,1413.36,31.19,0.0,0.0,11.15,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-26,목요일,2978.0,9962.0,98.59,1413.48,31.66,0.0,0.0,10.69,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-27,금요일,1618.0,10307.0,98.59,1413.62,32.03,0.0,0.0,10.91,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-28,토요일,2892.0,10523.0,98.59,1413.71,30.26,0.0,0.0,9.16,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-29,일요일,0.0,0.0,98.59,1413.7,29.86,0.0,0.0,12.51,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-30,월요일,4032.0,9569.0,98.59,1414.24,29.32,0.0,0.1,7.59,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-07-31,화요일,2794.0,9199.0,98.59,1414.76,29.1,2.36,0.0,12.67,4001.777419354839,45570.0,52249.600000000006,148984.4193548387,12795.0,232.3,7540,969758,0.13
2018-08-01,수요일,2846.0,9065.0,99.462,1415.68,30.36,1.26,0.0,15.04,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-02,목요일,3352.0,9139.0,99.462,1415.93,30.86,2.43,0.0,14.13,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-03,금요일,3134.0,8092.0,99.462,1416.14,30.93,2.88,0.0,12.73,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-04,토요일,334.0,7909.0,99.462,1416.38,31.24,3.3,0.0,12.77,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-05,일요일,0.0,0.0,99.462,1416.37,31.32,4.35,0.0,9.18,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-06,월요일,4558.0,8427.0,99.462,1416.92,30.0,7.07,2.44,8.98,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-07,화요일,2782.0,9354.0,99.462,1417.51,28.91,6.12,1.66,7.8,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-08,수요일,4276.0,9739.0,99.462,1417.84,29.74,4.1,0.0,12.8,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-09,목요일,5526.0,8946.0,99.462,1418.0,29.83,6.41,0.05,11.92,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-10,금요일,5048.0,9169.0,99.462,1418.28,27.11,7.82,8.87,5.96,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-11,토요일,4898.0,9995.0,99.462,1418.4,26.93,6.45,0.02,6.46,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-12,일요일,0.0,0.0,99.462,1418.42,27.57,7.37,0.3,9.55,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-13,월요일,7632.0,9508.0,99.462,1419.0,30.34,5.86,0.0,12.31,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-14,화요일,5158.0,8957.0,99.462,1419.33,30.81,4.47,0.0,12.77,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-15,수요일,8596.0,8197.0,99.462,1419.48,29.38,5.29,1.19,13.42,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-16,목요일,6542.0,7988.0,99.462,1419.78,27.16,8.13,20.99,9.6,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-17,금요일,6088.0,8313.0,99.462,1420.04,24.04,5.06,0.0,9.34,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-18,토요일,5332.0,8020.0,99.462,1419.85,23.34,5.5,0.0,12.28,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-19,일요일,0.0,0.0,99.462,1419.81,25.15,4.92,0.0,14.21,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-20,월요일,8098.0,8200.0,99.462,1420.23,26.98,4.05,0.0,12.36,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-21,화요일,5450.0,8082.0,99.462,1420.25,28.08,4.68,0.0,14.01,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-22,수요일,5932.0,8697.0,99.462,1420.43,29.26,5.76,0.0,12.01,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-23,목요일,5746.0,9141.0,99.462,1420.42,27.6,9.73,5.88,4.19,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-24,금요일,2382.0,9664.0,99.462,1420.54,27.15,6.74,23.67,8.87,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-25,토요일,5082.0,10426.0,99.462,1420.57,24.76,8.35,0.73,9.67,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-26,일요일,0.0,0.0,99.462,1420.47,20.07,9.82,96.08,4.52,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-27,월요일,8245.0,9731.0,99.462,1420.91,22.83,9.3,45.2,5.91,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-28,화요일,7212.0,9628.0,99.462,1421.24,25.62,9.12,13.69,7.72,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-29,수요일,7026.0,9325.0,99.462,1421.42,27.45,6.23,0.0,9.23,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-30,목요일,5398.0,9236.0,99.462,1421.6,26.21,7.43,7.41,5.93,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-08-31,금요일,4024.0,8123.0,99.462,1421.8,22.31,9.04,39.01,5.0,5873.200000000001,54540.903225806454,72235.66451612904,212217.61290322582,12795.0,232.3,7540,966862,0.14
2018-09-01,토요일,5052.0,9187.0,100.221,1422.57,23.47,6.82,0.0,9.37,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-02,일요일,0.0,0.0,100.221,1422.73,21.71,5.13,0.58,8.47,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-03,월요일,18584.0,8304.0,100.221,1423.48,23.8,9.48,9.15,7.42,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-04,화요일,7516.0,9320.0,100.221,1424.3,24.17,4.15,52.0,9.27,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-05,수요일,7020.0,9096.0,100.221,1425.34,23.51,2.47,0.0,11.2,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-06,목요일,8153.0,9078.0,100.221,1426.48,22.0,7.55,0.02,11.18,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-07,금요일,10533.0,9204.0,100.221,1427.59,22.21,9.18,1.12,7.48,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-08,토요일,12485.0,9252.0,100.221,1428.41,19.31,5.84,0.0,9.06,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-09,일요일,0.0,0.0,100.221,1428.68,20.54,2.65,0.0,13.52,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-10,월요일,13139.0,9031.0,100.221,1429.71,20.46,4.16,0.41,10.69,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-11,화요일,15335.0,8944.0,100.221,1431.43,18.89,6.6,0.0,10.58,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-12,수요일,16577.0,8307.0,100.221,1432.96,20.68,7.86,0.0,11.02,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-13,목요일,16796.0,8216.0,100.221,1434.86,20.05,9.2,0.11,5.58,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-14,금요일,15293.0,8003.0,100.221,1436.87,21.02,9.1,12.01,3.81,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-15,토요일,12821.0,8309.0,100.221,1438.44,21.59,8.5,5.42,3.69,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-16,일요일,216.0,6500.0,100.221,1439.13,23.17,8.21,0.33,7.06,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-17,월요일,20644.0,8523.0,100.221,1440.96,22.15,5.37,0.0,10.46,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-18,화요일,19494.0,8791.0,100.221,1442.51,21.11,4.25,0.0,12.91,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-19,수요일,23981.0,8081.0,100.221,1444.07,20.9,8.78,0.2,9.52,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-20,목요일,21285.0,7781.0,100.221,1445.58,19.76,8.13,10.07,2.29,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-21,금요일,23036.0,7770.0,100.221,1447.27,19.14,8.87,33.56,1.46,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-22,토요일,19734.0,8456.0,100.221,1449.34,20.18,3.99,0.01,11.25,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-23,일요일,503.0,9350.0,100.221,1450.34,18.73,6.79,0.0,12.64,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-24,월요일,0.0,0.0,100.221,1450.83,16.18,6.9,0.0,9.66,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-25,화요일,0.0,0.0,100.221,1451.35,16.0,3.73,0.0,14.94,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-26,수요일,0.0,0.0,100.221,1451.71,16.81,5.54,0.0,10.19,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-27,목요일,7238.0,10389.0,100.221,1453.05,16.46,1.98,0.0,14.04,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-28,금요일,13623.0,9895.0,100.221,1454.51,16.05,7.51,0.14,11.36,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-29,토요일,17970.0,9564.0,100.221,1455.9,18.37,8.57,0.17,7.46,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-09-30,일요일,0.0,0.0,100.221,1456.47,19.49,3.62,0.1,12.17,14637.253333333332,106465.76666666666,128144.62666666666,346648.3,12795.0,240.04,7540,968241,0.12
2018-10-01,월요일,23318.0,8545.0,100.041,1458.98,16.24,6.75,0.59,7.09,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-02,화요일,16820.0,8288.0,100.041,1461.8,15.6,0.61,0.0,12.08,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-03,수요일,14107.0,8087.0,100.041,1463.91,14.87,0.98,0.0,15.37,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-04,목요일,16854.0,8119.0,100.041,1466.05,17.64,7.2,0.18,14.62,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-05,금요일,14016.0,7644.0,100.041,1469.06,17.78,10.0,54.9,2.85,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-06,토요일,8490.0,8674.0,100.041,1471.44,19.38,7.78,86.03,4.11,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-07,일요일,0.0,0.0,100.041,1472.75,18.41,1.13,0.0,11.47,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-08,월요일,19428.0,9163.0,100.041,1475.13,15.08,5.12,0.0,10.47,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-09,화요일,15296.0,8359.0,100.041,1478.23,14.47,9.79,0.0,9.72,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-10,수요일,14562.0,8977.0,100.041,1480.36,14.42,7.61,0.04,9.52,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-11,목요일,26388.0,9293.0,100.041,1483.11,11.1,1.98,0.0,10.59,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-12,금요일,16364.0,8620.0,100.041,1485.35,10.09,0.41,0.0,13.87,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-13,토요일,17893.0,8615.0,100.041,1486.85,11.82,5.0,0.0,14.88,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-14,일요일,0.0,0.0,100.041,1487.61,12.82,5.55,0.0,14.09,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-15,월요일,19286.0,9130.0,100.041,1489.18,14.26,3.18,0.0,12.62,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-16,화요일,17046.0,9120.0,100.041,1490.63,12.74,7.54,0.0,8.95,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-17,수요일,15988.0,9558.0,100.041,1491.89,12.2,3.15,0.0,12.17,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-18,목요일,16152.0,9654.0,100.041,1492.79,11.71,4.09,0.58,12.92,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-19,금요일,13796.0,9828.0,100.041,1493.51,12.37,0.85,0.1,12.27,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-20,토요일,15821.0,9806.0,100.041,1493.84,10.88,2.83,0.0,15.79,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-21,일요일,0.0,0.0,100.041,1494.0,10.49,1.88,0.0,17.5,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-22,월요일,14536.0,10310.0,100.041,1494.63,12.08,7.42,0.0,14.42,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-23,화요일,15344.0,10629.0,100.041,1494.64,13.67,3.42,0.0,11.85,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-24,수요일,11994.0,10961.0,100.041,1494.8,12.22,0.7,0.0,13.34,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-25,목요일,13010.0,10966.0,100.041,1494.8,11.29,2.79,0.0,16.01,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-26,금요일,11288.0,11192.0,100.041,1494.76,11.32,8.33,6.49,5.7,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-27,토요일,13334.0,11124.0,100.041,1494.82,11.58,2.96,0.04,7.82,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-28,일요일,0.0,0.0,100.041,1494.71,10.89,6.04,2.17,13.91,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-29,월요일,11618.0,11498.0,100.041,1495.16,9.42,3.81,0.96,9.67,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-30,화요일,9742.0,11711.0,100.041,1495.37,7.72,0.4,0.0,10.55,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-10-31,수요일,10906.0,11392.0,100.041,1495.5,7.92,1.22,0.0,12.94,7106.206451612903,80682.96774193548,200811.8129032258,532435.2258064516,12795.0,232.3,7540,967689,0.12
2018-11-01,목요일,8418.0,11908.0,99.33,1495.61,7.3,0.2,0.0,16.13,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-02,금요일,7940.0,12065.0,99.33,1495.76,7.73,0.0,0.0,17.2,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-03,토요일,10460.0,12061.0,99.33,1495.63,8.32,0.8,0.0,18.57,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-04,일요일,0.0,0.0,99.33,1495.6,9.18,1.74,0.0,18.79,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-05,월요일,7468.0,13524.0,99.33,1495.76,9.48,3.97,0.0,17.03,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-06,화요일,8195.0,14099.0,99.33,1478.46,11.04,4.3,0.0,15.79,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-07,수요일,8874.0,14025.0,99.33,1462.31,12.81,9.5,0.84,5.95,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-08,목요일,9938.0,14204.0,99.33,1444.76,14.57,8.88,14.41,5.91,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-09,금요일,20100.0,12716.0,99.33,1434.18,12.54,5.49,0.08,9.89,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-10,토요일,10828.0,12888.0,99.33,1427.93,9.81,3.07,0.0,15.42,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-11,일요일,0.0,0.0,99.33,1425.16,9.45,7.97,0.14,10.51,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-12,월요일,9412.0,13661.0,99.33,1422.44,9.79,4.49,0.02,10.75,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-13,화요일,12676.0,13645.0,99.33,1418.79,9.05,6.12,0.0,11.43,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-14,수요일,7634.0,14459.0,99.33,1416.15,8.45,2.18,0.0,13.29,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-15,목요일,8316.0,14900.0,99.33,1413.37,7.77,3.92,0.0,13.77,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-16,금요일,6656.0,15123.0,99.33,1410.52,7.79,7.45,0.0,9.97,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-17,토요일,8658.0,15242.0,99.33,1408.06,8.1,2.7,0.0,12.04,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-18,일요일,0.0,0.0,99.33,1407.06,6.86,9.31,0.0,9.22,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-19,월요일,6145.0,15877.0,99.33,1405.7,7.58,3.17,0.0,12.69,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-20,화요일,6830.0,15661.0,99.33,1402.88,5.99,0.7,0.0,13.3,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-21,수요일,6753.0,14680.0,99.33,1399.81,5.63,8.92,0.0,12.3,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-22,목요일,7284.0,14910.0,99.33,1396.99,4.79,0.53,0.0,9.35,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
2018-11-23,금요일,6110.0,14785.0,99.33,1394.1,2.08,0.2,0.0,11.43,7250.003333333333,101552.36666666667,298034.0,775849.6333333333,12795.0,240.04,7540,968689,0.11
