date,요일,팽이버섯_거래량(kg),팽이버섯_가격(원/kg),팽이버섯_거래량의_1주전_평균,팽이버섯_가격의_1주전_평균,팽이버섯_거래량의_2주전_평균,팽이버섯_가격의_2주전_평균,계절
2017-06-18,일요일,0.0,0.0,124555.63333333335,1130.6666666666667,125536.14999999998,1083.8333333333333,2
2017-06-19,월요일,124726.0,1317.0,130286.66666666667,1199.0,127421.15000000001,1164.8333333333333,2
2017-06-20,화요일,112365.0,1284.0,130286.66666666667,1199.0,127421.15000000001,1164.8333333333333,2
2017-06-21,수요일,126997.0,1170.0,130286.66666666667,1199.0,127421.15000000001,1164.8333333333333,2
2017-06-22,목요일,128815.5,1096.0,130286.66666666667,1199.0,127421.15000000001,1164.8333333333333,2
2017-06-23,금요일,131614.6,1014.0,130286.66666666667,1199.0,127421.15000000001,1164.8333333333333,2
2017-06-24,토요일,132599.0,968.0,130286.66666666667,1199.0,127421.15000000001,1164.8333333333333,2
2017-06-25,일요일,0.0,0.0,130286.66666666667,1199.0,127421.15000000001,1164.8333333333333,2
2017-06-26,월요일,135750.0,959.0,126186.18333333333,1141.5,128236.425,1170.25,2
2017-06-27,화요일,133221.6,928.0,126186.18333333333,1141.5,128236.425,1170.25,2
2017-06-28,수요일,130757.0,864.0,126186.18333333333,1141.5,128236.425,1170.25,2
2017-06-29,목요일,133093.0,806.0,126186.18333333333,1141.5,128236.425,1170.25,2
2017-06-30,금요일,139246.7,769.0,126186.18333333333,1141.5,128236.425,1170.25,2
2017-07-01,토요일,128311.0,734.0,126186.18333333333,1141.5,128236.425,1170.25,2
2017-07-02,일요일,0.0,0.0,126186.18333333333,1141.5,128236.425,1170.25,2
2017-07-03,월요일,135376.0,695.0,133396.55000000002,843.3333333333334,129791.36666666665,992.4166666666666,2
2017-07-04,화요일,130540.1,716.0,133396.55000000002,843.3333333333334,129791.36666666665,992.4166666666666,2
2017-07-05,수요일,129984.5,710.0,133396.55000000002,843.3333333333334,129791.36666666665,992.4166666666666,2
2017-07-06,목요일,109705.2,682.0,133396.55000000002,843.3333333333334,129791.36666666665,992.4166666666666,2
2017-07-07,금요일,115412.5,680.0,133396.55000000002,843.3333333333334,129791.36666666665,992.4166666666666,2
2017-07-08,토요일,116735.5,673.0,133396.55000000002,843.3333333333334,129791.36666666665,992.4166666666666,2
2017-07-09,일요일,0.0,0.0,133396.55000000002,843.3333333333334,129791.36666666665,992.4166666666666,2
2017-07-10,월요일,128858.0,671.0,122958.96666666667,692.6666666666666,128177.75833333335,768.0,2
2017-07-11,화요일,128125.0,707.0,122958.96666666667,692.6666666666666,128177.75833333335,768.0,2
2017-07-12,수요일,117864.0,746.0,122958.96666666667,692.6666666666666,128177.75833333335,768.0,2
2017-07-13,목요일,123119.8,732.0,122958.96666666667,692.6666666666666,128177.75833333335,768.0,2
2017-07-14,금요일,125286.0,759.0,122958.96666666667,692.6666666666666,128177.75833333335,768.0,2
2017-07-15,토요일,123976.0,769.0,122958.96666666667,692.6666666666666,128177.75833333335,768.0,2
2017-07-16,일요일,0.0,0.0,122958.96666666667,692.6666666666666,128177.75833333335,768.0,2
2017-07-17,월요일,131273.0,831.0,124538.13333333335,730.6666666666666,123748.55,711.6666666666666,2
2017-07-18,화요일,129089.0,836.0,124538.13333333335,730.6666666666666,123748.55,711.6666666666666,2
2017-07-19,수요일,125075.0,849.0,124538.13333333335,730.6666666666666,123748.55,711.6666666666666,2
2017-07-20,목요일,125904.0,826.0,124538.13333333335,730.6666666666666,123748.55,711.6666666666666,2
2017-07-21,금요일,122809.0,831.0,124538.13333333335,730.6666666666666,123748.55,711.6666666666666,2
2017-07-22,토요일,119153.0,838.0,124538.13333333335,730.6666666666666,123748.55,711.6666666666666,2
2017-07-23,일요일,0.0,0.0,124538.13333333335,730.6666666666666,123748.55,711.6666666666666,2
2017-07-24,월요일,134806.0,853.0,125550.5,835.1666666666666,125044.31666666667,782.9166666666666,2
2017-07-25,화요일,134481.0,813.0,125550.5,835.1666666666666,125044.31666666667,782.9166666666666,2
2017-07-26,수요일,124278.0,840.0,125550.5,835.1666666666666,125044.31666666667,782.9166666666666,2
2017-07-27,목요일,129380.0,777.0,125550.5,835.1666666666666,125044.31666666667,782.9166666666666,2
2017-07-28,금요일,128721.0,814.0,125550.5,835.1666666666666,125044.31666666667,782.9166666666666,2
2017-07-29,토요일,120106.0,828.0,125550.5,835.1666666666666,125044.31666666667,782.9166666666666,2
2017-07-30,일요일,0.0,0.0,125550.5,835.1666666666666,125044.31666666667,782.9166666666666,2
2017-07-31,월요일,134612.6,920.0,128628.66666666667,820.8333333333334,127089.58333333333,828.0,2
2017-08-01,화요일,123414.0,971.0,128628.66666666667,820.8333333333334,127089.58333333333,828.0,2
2017-08-02,수요일,117137.0,1115.0,128628.66666666667,820.8333333333334,127089.58333333333,828.0,2
2017-08-03,목요일,122282.0,1607.0,128628.66666666667,820.8333333333334,127089.58333333333,828.0,2
2017-08-04,금요일,131032.5,1966.0,128628.66666666667,820.8333333333334,127089.58333333333,828.0,2
2017-08-05,토요일,25883.0,1350.0,128628.66666666667,820.8333333333334,127089.58333333333,828.0,2
2017-08-06,일요일,0.0,0.0,128628.66666666667,820.8333333333334,127089.58333333333,828.0,2
2017-08-07,월요일,153283.0,1506.0,109060.18333333333,1321.5,118844.425,1071.1666666666667,2
2017-08-08,화요일,139752.0,1246.0,109060.18333333333,1321.5,118844.425,1071.1666666666667,2
2017-08-09,수요일,127432.0,1095.0,109060.18333333333,1321.5,118844.425,1071.1666666666667,2
2017-08-10,목요일,130712.0,1020.0,109060.18333333333,1321.5,118844.425,1071.1666666666667,2
2017-08-11,금요일,117591.0,1137.0,109060.18333333333,1321.5,118844.425,1071.1666666666667,2
2017-08-12,토요일,110110.0,1266.0,109060.18333333333,1321.5,118844.425,1071.1666666666667,2
2017-08-13,일요일,0.0,0.0,109060.18333333333,1321.5,118844.425,1071.1666666666667,2
2017-08-14,월요일,127975.0,1402.0,129813.33333333333,1211.6666666666667,119436.75833333335,1266.5833333333333,2
2017-08-15,화요일,132177.0,1361.0,129813.33333333333,1211.6666666666667,119436.75833333335,1266.5833333333333,2
2017-08-16,수요일,131237.0,1314.0,129813.33333333333,1211.6666666666667,119436.75833333335,1266.5833333333333,2
2017-08-17,목요일,132563.0,1216.0,129813.33333333333,1211.6666666666667,119436.75833333335,1266.5833333333333,2
2017-08-18,금요일,122563.5,1433.0,129813.33333333333,1211.6666666666667,119436.75833333335,1266.5833333333333,2
2017-08-19,토요일,118481.0,1394.0,129813.33333333333,1211.6666666666667,119436.75833333335,1266.5833333333333,2
2017-08-20,일요일,0.0,0.0,129813.33333333333,1211.6666666666667,119436.75833333335,1266.5833333333333,2
2017-08-21,월요일,128240.5,1490.0,127499.41666666667,1353.3333333333333,128656.375,1282.5,2
2017-08-22,화요일,127855.0,1467.0,127499.41666666667,1353.3333333333333,128656.375,1282.5,2
2017-08-23,수요일,117596.0,1508.0,127499.41666666667,1353.3333333333333,128656.375,1282.5,2
2017-08-24,목요일,122885.0,1455.0,127499.41666666667,1353.3333333333333,128656.375,1282.5,2
2017-08-25,금요일,126316.0,1425.0,127499.41666666667,1353.3333333333333,128656.375,1282.5,2
2017-08-26,토요일,120385.0,1449.0,127499.41666666667,1353.3333333333333,128656.375,1282.5,2
2017-08-27,일요일,0.0,0.0,127499.41666666667,1353.3333333333333,128656.375,1282.5,2
2017-08-28,월요일,133012.0,1655.0,123879.58333333333,1465.6666666666667,125689.5,1409.5,2
2017-08-29,화요일,127631.0,1823.0,123879.58333333333,1465.6666666666667,125689.5,1409.5,2
2017-08-30,수요일,120793.0,2048.0,123879.58333333333,1465.6666666666667,125689.5,1409.5,2
2017-08-31,목요일,133015.2,1772.0,123879.58333333333,1465.6666666666667,125689.5,1409.5,2
2017-09-01,금요일,124190.5,1866.0,123879.58333333333,1465.6666666666667,125689.5,1409.5,3
2017-09-02,토요일,119570.0,2181.0,123879.58333333333,1465.6666666666667,125689.5,1409.5,3
2017-09-03,일요일,0.0,0.0,123879.58333333333,1465.6666666666667,125689.5,1409.5,3
2017-09-04,월요일,127406.0,2377.0,126368.61666666665,1890.8333333333333,125124.09999999999,1678.25,3
2017-09-05,화요일,123365.0,2235.0,126368.61666666665,1890.8333333333333,125124.09999999999,1678.25,3
2017-09-06,수요일,119093.5,2093.0,126368.61666666665,1890.8333333333333,125124.09999999999,1678.25,3
2017-09-07,목요일,121113.0,2035.0,126368.61666666665,1890.8333333333333,125124.09999999999,1678.25,3
2017-09-08,금요일,109212.0,2303.0,126368.61666666665,1890.8333333333333,125124.09999999999,1678.25,3
2017-09-09,토요일,114471.0,2265.0,126368.61666666665,1890.8333333333333,125124.09999999999,1678.25,3
2017-09-10,일요일,0.0,0.0,126368.61666666665,1890.8333333333333,125124.09999999999,1678.25,3
2017-09-11,월요일,129530.5,2290.0,119110.08333333333,2218.0,122739.34999999999,2054.4166666666665,3
2017-09-12,화요일,130740.5,2099.0,119110.08333333333,2218.0,122739.34999999999,2054.4166666666665,3
2017-09-13,수요일,127609.0,2044.0,119110.08333333333,2218.0,122739.34999999999,2054.4166666666665,3
2017-09-14,목요일,122465.0,1855.0,119110.08333333333,2218.0,122739.34999999999,2054.4166666666665,3
2017-09-15,금요일,132938.0,1829.0,119110.08333333333,2218.0,122739.34999999999,2054.4166666666665,3
2017-09-16,토요일,118959.0,1793.0,119110.08333333333,2218.0,122739.34999999999,2054.4166666666665,3
2017-09-17,일요일,0.0,0.0,119110.08333333333,2218.0,122739.34999999999,2054.4166666666665,3
2017-09-18,월요일,126663.0,1975.0,127040.33333333333,1985.0,123075.20833333333,2101.5,3
2017-09-19,화요일,125751.0,1920.0,127040.33333333333,1985.0,123075.20833333333,2101.5,3
2017-09-20,수요일,128348.5,1815.0,127040.33333333333,1985.0,123075.20833333333,2101.5,3
2017-09-21,목요일,128701.5,1774.0,127040.33333333333,1985.0,123075.20833333333,2101.5,3
2017-09-22,금요일,120120.0,1742.0,127040.33333333333,1985.0,123075.20833333333,2101.5,3
2017-09-23,토요일,116399.5,1777.0,127040.33333333333,1985.0,123075.20833333333,2101.5,3
2017-09-24,일요일,0.0,0.0,127040.33333333333,1985.0,123075.20833333333,2101.5,3
2017-09-25,월요일,128144.5,1948.0,124330.58333333333,1833.8333333333333,125685.45833333333,1909.4166666666667,3
2017-09-26,화요일,126374.0,1942.0,124330.58333333333,1833.8333333333333,125685.45833333333,1909.4166666666667,3
2017-09-27,수요일,131829.0,1788.0,124330.58333333333,1833.8333333333333,125685.45833333333,1909.4166666666667,3
2017-09-28,목요일,136864.5,1653.0,124330.58333333333,1833.8333333333333,125685.45833333333,1909.4166666666667,3
2017-09-29,금요일,153061.0,1525.0,124330.58333333333,1833.8333333333333,125685.45833333333,1909.4166666666667,3
2017-09-30,토요일,145624.6,1406.0,124330.58333333333,1833.8333333333333,125685.45833333333,1909.4166666666667,3
2017-10-01,일요일,9911.0,1758.0,124330.58333333333,1833.8333333333333,125685.45833333333,1909.4166666666667,3
2017-10-02,월요일,143920.5,2146.0,118829.8,1717.142857142857,121368.62307692309,1771.0,3
2017-10-03,화요일,109852.0,2082.0,118829.8,1717.142857142857,121368.62307692309,1771.0,3
2017-10-04,수요일,0.0,0.0,118829.8,1717.142857142857,121368.62307692309,1771.0,3
2017-10-05,목요일,0.0,0.0,118829.8,1717.142857142857,121368.62307692309,1771.0,3
2017-10-06,금요일,0.0,0.0,118829.8,1717.142857142857,121368.62307692309,1771.0,3
2017-10-07,토요일,87368.0,1880.0,118829.8,1717.142857142857,121368.62307692309,1771.0,3
2017-10-08,일요일,0.0,0.0,118829.8,1717.142857142857,121368.62307692309,1771.0,3
2017-10-09,월요일,152342.0,1997.0,113713.5,2036.0,117294.91,1812.8,3
2017-10-10,화요일,146069.0,1941.0,113713.5,2036.0,117294.91,1812.8,3
2017-10-11,수요일,132422.0,1639.0,113713.5,2036.0,117294.91,1812.8,3
2017-10-12,목요일,128126.0,1419.0,113713.5,2036.0,117294.91,1812.8,3
2017-10-13,금요일,139043.0,1324.0,113713.5,2036.0,117294.91,1812.8,3
2017-10-14,토요일,122467.5,1239.0,113713.5,2036.0,117294.91,1812.8,3
2017-10-15,일요일,0.0,0.0,113713.5,2036.0,117294.91,1812.8,3
2017-10-16,월요일,138506.5,1387.0,136744.91666666666,1593.1666666666667,129067.77777777778,1740.7777777777778,3
2017-10-17,화요일,146730.0,1378.0,136744.91666666666,1593.1666666666667,129067.77777777778,1740.7777777777778,3
2017-10-18,수요일,133918.0,1230.0,136744.91666666666,1593.1666666666667,129067.77777777778,1740.7777777777778,3
2017-10-19,목요일,133694.5,1149.0,136744.91666666666,1593.1666666666667,129067.77777777778,1740.7777777777778,3
2017-10-20,금요일,129562.0,1125.0,136744.91666666666,1593.1666666666667,129067.77777777778,1740.7777777777778,3
2017-10-21,토요일,122039.0,1208.0,136744.91666666666,1593.1666666666667,129067.77777777778,1740.7777777777778,3
2017-10-22,일요일,0.0,0.0,136744.91666666666,1593.1666666666667,129067.77777777778,1740.7777777777778,3
2017-10-23,월요일,136153.3,1356.0,134075.0,1246.1666666666667,135409.95833333334,1419.6666666666667,3
2017-10-24,화요일,133276.0,1327.0,134075.0,1246.1666666666667,135409.95833333334,1419.6666666666667,3
2017-10-25,수요일,125642.0,1213.0,134075.0,1246.1666666666667,135409.95833333334,1419.6666666666667,3
2017-10-26,목요일,133104.5,1142.0,134075.0,1246.1666666666667,135409.95833333334,1419.6666666666667,3
2017-10-27,금요일,129337.5,1153.0,134075.0,1246.1666666666667,135409.95833333334,1419.6666666666667,3
2017-10-28,토요일,124445.5,1163.0,134075.0,1246.1666666666667,135409.95833333334,1419.6666666666667,3
2017-10-29,일요일,0.0,0.0,134075.0,1246.1666666666667,135409.95833333334,1419.6666666666667,3
2017-10-30,월요일,135856.5,1269.0,130326.46666666667,1225.6666666666667,132200.73333333334,1235.9166666666667,3
2017-10-31,화요일,135313.4,1262.0,130326.46666666667,1225.6666666666667,132200.73333333334,1235.9166666666667,3
2017-11-01,수요일,135172.5,1165.0,130326.46666666667,1225.6666666666667,132200.73333333334,1235.9166666666667,3
2017-11-02,목요일,120438.0,1129.0,130326.46666666667,1225.6666666666667,132200.73333333334,1235.9166666666667,3
2017-11-03,금요일,135468.0,1132.0,130326.46666666667,1225.6666666666667,132200.73333333334,1235.9166666666667,3
2017-11-04,토요일,130536.5,1160.0,130326.46666666667,1225.6666666666667,132200.73333333334,1235.9166666666667,3
2017-11-05,일요일,0.0,0.0,130326.46666666667,1225.6666666666667,132200.73333333334,1235.9166666666667,3
2017-11-06,월요일,129912.5,1246.0,132130.81666666668,1186.1666666666667,131228.64166666666,1205.9166666666667,3
2017-11-07,화요일,132587.5,1191.0,132130.81666666668,1186.1666666666667,131228.64166666666,1205.9166666666667,3
2017-11-08,수요일,130771.0,1178.0,132130.81666666668,1186.1666666666667,131228.64166666666,1205.9166666666667,3
2017-11-09,목요일,123732.0,1125.0,132130.81666666668,1186.1666666666667,131228.64166666666,1205.9166666666667,3
2017-11-10,금요일,132714.5,1101.0,132130.81666666668,1186.1666666666667,131228.64166666666,1205.9166666666667,3
2017-11-11,토요일,135220.5,1085.0,132130.81666666668,1186.1666666666667,131228.64166666666,1205.9166666666667,3
2017-11-12,일요일,0.0,0.0,132130.81666666668,1186.1666666666667,131228.64166666666,1205.9166666666667,3
2017-11-13,월요일,142720.0,1079.0,130823.0,1154.3333333333333,131476.90833333333,1170.25,3
2017-11-14,화요일,143020.5,1070.0,130823.0,1154.3333333333333,131476.90833333333,1170.25,3
2017-11-15,수요일,135177.0,1077.0,130823.0,1154.3333333333333,131476.90833333333,1170.25,3
2017-11-16,목요일,140277.0,1028.0,130823.0,1154.3333333333333,131476.90833333333,1170.25,3
2017-11-17,금요일,135326.5,1055.0,130823.0,1154.3333333333333,131476.90833333333,1170.25,3
2017-11-18,토요일,127491.5,1025.0,130823.0,1154.3333333333333,131476.90833333333,1170.25,3
2017-11-19,일요일,0.0,0.0,130823.0,1154.3333333333333,131476.90833333333,1170.25,3
2017-11-20,월요일,133691.5,1097.0,137335.41666666666,1055.6666666666667,134079.20833333334,1105.0,3
2017-11-21,화요일,130879.5,1084.0,137335.41666666666,1055.6666666666667,134079.20833333334,1105.0,3
2017-11-22,수요일,124406.5,1091.0,137335.41666666666,1055.6666666666667,134079.20833333334,1105.0,3
2017-11-23,목요일,131463.5,1074.0,137335.41666666666,1055.6666666666667,134079.20833333334,1105.0,3
2017-11-24,금요일,130492.0,1046.0,137335.41666666666,1055.6666666666667,134079.20833333334,1105.0,3
2017-11-25,토요일,126676.0,1075.0,137335.41666666666,1055.6666666666667,134079.20833333334,1105.0,3
2017-11-26,일요일,0.0,0.0,137335.41666666666,1055.6666666666667,134079.20833333334,1105.0,3
2017-11-27,월요일,135460.5,1087.0,129601.5,1077.8333333333333,133468.45833333334,1066.75,3
2017-11-28,화요일,133830.0,1077.0,129601.5,1077.8333333333333,133468.45833333334,1066.75,3
2017-11-29,수요일,128217.0,1071.0,129601.5,1077.8333333333333,133468.45833333334,1066.75,3
2017-11-30,목요일,138031.0,1071.0,129601.5,1077.8333333333333,133468.45833333334,1066.75,3
2017-12-01,금요일,133363.5,1046.0,129601.5,1077.8333333333333,133468.45833333334,1066.75,0
2017-12-02,토요일,118459.5,1049.0,129601.5,1077.8333333333333,133468.45833333334,1066.75,0
2017-12-03,일요일,0.0,0.0,129601.5,1077.8333333333333,133468.45833333334,1066.75,0
2017-12-04,월요일,129344.0,1128.0,131226.91666666666,1066.8333333333333,130414.20833333333,1072.3333333333333,0
2017-12-05,화요일,121569.0,1223.0,131226.91666666666,1066.8333333333333,130414.20833333333,1072.3333333333333,0
2017-12-06,수요일,118842.0,1208.0,131226.91666666666,1066.8333333333333,130414.20833333333,1072.3333333333333,0
2017-12-07,목요일,130817.0,1158.0,131226.91666666666,1066.8333333333333,130414.20833333333,1072.3333333333333,0
2017-12-08,금요일,131576.0,1114.0,131226.91666666666,1066.8333333333333,130414.20833333333,1072.3333333333333,0
2017-12-09,토요일,132547.5,1177.0,131226.91666666666,1066.8333333333333,130414.20833333333,1072.3333333333333,0
2017-12-10,일요일,0.0,0.0,131226.91666666666,1066.8333333333333,130414.20833333333,1072.3333333333333,0
2017-12-11,월요일,138139.5,1219.0,127449.25,1168.0,129338.08333333333,1117.4166666666667,0
2017-12-12,화요일,135950.5,1243.0,127449.25,1168.0,129338.08333333333,1117.4166666666667,0
2017-12-13,수요일,136090.5,1304.0,127449.25,1168.0,129338.08333333333,1117.4166666666667,0
2017-12-14,목요일,136432.0,1287.0,127449.25,1168.0,129338.08333333333,1117.4166666666667,0
2017-12-15,금요일,136015.2,1311.0,127449.25,1168.0,129338.08333333333,1117.4166666666667,0
2017-12-16,토요일,124625.5,1445.0,127449.25,1168.0,129338.08333333333,1117.4166666666667,0
2017-12-17,일요일,0.0,0.0,127449.25,1168.0,129338.08333333333,1117.4166666666667,0
2017-12-18,월요일,126437.5,1679.0,134542.19999999998,1301.5,130995.72499999999,1234.75,0
2017-12-19,화요일,125668.5,1759.0,134542.19999999998,1301.5,130995.72499999999,1234.75,0
2017-12-20,수요일,121385.5,1794.0,134542.19999999998,1301.5,130995.72499999999,1234.75,0
2017-12-21,목요일,121034.0,1830.0,134542.19999999998,1301.5,130995.72499999999,1234.75,0
2017-12-22,금요일,125726.5,1897.0,134542.19999999998,1301.5,130995.72499999999,1234.75,0
2017-12-23,토요일,122239.5,2000.0,134542.19999999998,1301.5,130995.72499999999,1234.75,0
2017-12-24,일요일,0.0,0.0,134542.19999999998,1301.5,130995.72499999999,1234.75,0
2017-12-25,월요일,132444.5,2062.0,123748.58333333333,1826.5,129145.39166666666,1564.0,0
2017-12-26,화요일,133664.0,2031.0,123748.58333333333,1826.5,129145.39166666666,1564.0,0
2017-12-27,수요일,134642.5,2064.0,123748.58333333333,1826.5,129145.39166666666,1564.0,0
2017-12-28,목요일,138533.0,1974.0,123748.58333333333,1826.5,129145.39166666666,1564.0,0
2017-12-29,금요일,147635.0,1965.0,123748.58333333333,1826.5,129145.39166666666,1564.0,0
2017-12-30,토요일,141272.0,1982.0,123748.58333333333,1826.5,129145.39166666666,1564.0,0
2017-12-31,일요일,0.0,0.0,123748.58333333333,1826.5,129145.39166666666,1564.0,0
2018-01-01,월요일,0.0,0.0,138031.83333333334,2013.0,130890.20833333333,1919.75,0
2018-01-02,화요일,44583.0,1916.0,138031.83333333334,2013.0,130890.20833333333,1919.75,0
2018-01-03,수요일,154473.0,2323.0,138031.83333333334,2013.0,130890.20833333333,1919.75,0
2018-01-04,목요일,137396.0,2228.0,138031.83333333334,2013.0,130890.20833333333,1919.75,0
2018-01-05,금요일,139689.0,1949.0,138031.83333333334,2013.0,130890.20833333333,1919.75,0
2018-01-06,토요일,134346.0,1937.0,138031.83333333334,2013.0,130890.20833333333,1919.75,0
2018-01-07,일요일,0.0,0.0,138031.83333333334,2013.0,130890.20833333333,1919.75,0
2018-01-08,월요일,130930.5,2032.0,122097.4,2070.6,130788.90909090909,2039.1818181818182,0
2018-01-09,화요일,134732.5,1953.0,122097.4,2070.6,130788.90909090909,2039.1818181818182,0
2018-01-10,수요일,124783.0,1891.0,122097.4,2070.6,130788.90909090909,2039.1818181818182,0
2018-01-11,목요일,121955.5,1825.0,122097.4,2070.6,130788.90909090909,2039.1818181818182,0
2018-01-12,금요일,120720.0,1779.0,122097.4,2070.6,130788.90909090909,2039.1818181818182,0
2018-01-13,토요일,121119.5,1851.0,122097.4,2070.6,130788.90909090909,2039.1818181818182,0
2018-01-14,일요일,0.0,0.0,122097.4,2070.6,130788.90909090909,2039.1818181818182,0
2018-01-15,월요일,126844.0,1965.0,125706.83333333333,1888.5,124066.18181818182,1971.2727272727273,0
2018-01-16,화요일,125608.0,1986.0,125706.83333333333,1888.5,124066.18181818182,1971.2727272727273,0
2018-01-17,수요일,127228.5,1928.0,125706.83333333333,1888.5,124066.18181818182,1971.2727272727273,0
2018-01-18,목요일,129665.0,1884.0,125706.83333333333,1888.5,124066.18181818182,1971.2727272727273,0
2018-01-19,금요일,127310.5,1907.0,125706.83333333333,1888.5,124066.18181818182,1971.2727272727273,0
2018-01-20,토요일,115789.0,1975.0,125706.83333333333,1888.5,124066.18181818182,1971.2727272727273,0
2018-01-21,일요일,0.0,0.0,125706.83333333333,1888.5,124066.18181818182,1971.2727272727273,0
2018-01-22,월요일,122690.0,2146.0,125407.5,1940.8333333333333,125557.16666666667,1914.6666666666667,0
2018-01-23,화요일,118889.5,2174.0,125407.5,1940.8333333333333,125557.16666666667,1914.6666666666667,0
2018-01-24,수요일,114744.5,2069.0,125407.5,1940.8333333333333,125557.16666666667,1914.6666666666667,0
2018-01-25,목요일,114629.5,2012.0,125407.5,1940.8333333333333,125557.16666666667,1914.6666666666667,0
2018-01-26,금요일,117150.0,1972.0,125407.5,1940.8333333333333,125557.16666666667,1914.6666666666667,0
2018-01-27,토요일,114219.0,2036.0,125407.5,1940.8333333333333,125557.16666666667,1914.6666666666667,0
2018-01-28,일요일,0.0,0.0,125407.5,1940.8333333333333,125557.16666666667,1914.6666666666667,0
2018-01-29,월요일,134992.0,2087.0,117053.75,2068.1666666666665,121230.625,2004.5,0
2018-01-30,화요일,127479.5,2195.0,117053.75,2068.1666666666665,121230.625,2004.5,0
2018-01-31,수요일,125437.0,2235.0,117053.75,2068.1666666666665,121230.625,2004.5,0
2018-02-01,목요일,122191.5,2161.0,117053.75,2068.1666666666665,121230.625,2004.5,0
2018-02-02,금요일,130464.0,2215.0,117053.75,2068.1666666666665,121230.625,2004.5,0
2018-02-03,토요일,122579.5,2309.0,117053.75,2068.1666666666665,121230.625,2004.5,0
2018-02-04,일요일,0.0,0.0,117053.75,2068.1666666666665,121230.625,2004.5,0
2018-02-05,월요일,135838.0,2670.0,127190.58333333333,2200.3333333333335,122122.16666666667,2134.25,0
2018-02-06,화요일,137440.0,2538.0,127190.58333333333,2200.3333333333335,122122.16666666667,2134.25,0
2018-02-07,수요일,131386.0,2440.0,127190.58333333333,2200.3333333333335,122122.16666666667,2134.25,0
2018-02-08,목요일,135159.0,2414.0,127190.58333333333,2200.3333333333335,122122.16666666667,2134.25,0
2018-02-09,금요일,137051.5,2415.0,127190.58333333333,2200.3333333333335,122122.16666666667,2134.25,0
2018-02-10,토요일,134790.0,2579.0,127190.58333333333,2200.3333333333335,122122.16666666667,2134.25,0
2018-02-11,일요일,0.0,0.0,127190.58333333333,2200.3333333333335,122122.16666666667,2134.25,0
2018-02-12,월요일,144754.5,2971.0,135277.41666666666,2509.3333333333335,131234.0,2354.8333333333335,0
2018-02-13,화요일,153447.5,2846.0,135277.41666666666,2509.3333333333335,131234.0,2354.8333333333335,0
2018-02-14,수요일,150094.0,2615.0,135277.41666666666,2509.3333333333335,131234.0,2354.8333333333335,0
2018-02-15,목요일,95229.0,1934.0,135277.41666666666,2509.3333333333335,131234.0,2354.8333333333335,0
2018-02-16,금요일,0.0,0.0,135277.41666666666,2509.3333333333335,131234.0,2354.8333333333335,0
2018-02-17,토요일,0.0,0.0,135277.41666666666,2509.3333333333335,131234.0,2354.8333333333335,0
2018-02-18,일요일,0.0,0.0,135277.41666666666,2509.3333333333335,131234.0,2354.8333333333335,0
2018-02-19,월요일,92514.0,1964.0,135881.25,2591.5,135518.95,2542.2,0
2018-02-20,화요일,108887.0,1860.0,135881.25,2591.5,135518.95,2542.2,0
2018-02-21,수요일,113074.5,1664.0,135881.25,2591.5,135518.95,2542.2,0
2018-02-22,목요일,106724.0,1593.0,135881.25,2591.5,135518.95,2542.2,0
2018-02-23,금요일,109521.0,1501.0,135881.25,2591.5,135518.95,2542.2,0
2018-02-24,토요일,117419.0,1502.0,135881.25,2591.5,135518.95,2542.2,0
2018-02-25,일요일,0.0,0.0,135881.25,2591.5,135518.95,2542.2,0
2018-02-26,월요일,124359.0,1524.0,108023.25,1680.6666666666667,119166.45,2045.0,0
2018-02-27,화요일,129242.0,1504.0,108023.25,1680.6666666666667,119166.45,2045.0,0
2018-02-28,수요일,127770.0,1527.0,108023.25,1680.6666666666667,119166.45,2045.0,0
2018-03-01,목요일,127406.5,1458.0,108023.25,1680.6666666666667,119166.45,2045.0,1
2018-03-02,금요일,125570.5,1436.0,108023.25,1680.6666666666667,119166.45,2045.0,1
2018-03-03,토요일,127622.0,1448.0,108023.25,1680.6666666666667,119166.45,2045.0,1
2018-03-04,일요일,0.0,0.0,108023.25,1680.6666666666667,119166.45,2045.0,1
2018-03-05,월요일,123186.5,1585.0,126995.0,1482.8333333333333,117509.125,1581.75,1
2018-03-06,화요일,121930.0,1579.0,126995.0,1482.8333333333333,117509.125,1581.75,1
2018-03-07,수요일,123079.8,1532.0,126995.0,1482.8333333333333,117509.125,1581.75,1
2018-03-08,목요일,119706.0,1470.0,126995.0,1482.8333333333333,117509.125,1581.75,1
2018-03-09,금요일,114527.5,1515.0,126995.0,1482.8333333333333,117509.125,1581.75,1
2018-03-10,토요일,120205.5,1610.0,126995.0,1482.8333333333333,117509.125,1581.75,1
2018-03-11,일요일,0.0,0.0,126995.0,1482.8333333333333,117509.125,1581.75,1
2018-03-12,월요일,126691.0,1725.0,120439.21666666667,1548.5,123717.10833333334,1515.6666666666667,1
2018-03-13,화요일,126841.5,1749.0,120439.21666666667,1548.5,123717.10833333334,1515.6666666666667,1
2018-03-14,수요일,123660.0,1740.0,120439.21666666667,1548.5,123717.10833333334,1515.6666666666667,1
2018-03-15,목요일,123089.0,1701.0,120439.21666666667,1548.5,123717.10833333334,1515.6666666666667,1
2018-03-16,금요일,120895.0,1669.0,120439.21666666667,1548.5,123717.10833333334,1515.6666666666667,1
