,date,요일,대파_거래량(kg),대파_가격(원/kg),대파_거래량의_1주전_평균,대파_가격의_1주전_평균,대파_거래량의_2주전_평균,대파_가격의_2주전_평균,계절_가을,계절_겨울,계절_봄,계절_여름
868,2018-05-18,금요일,592393.4,672.0,647607.1,885.6666666666666,685626.8916666667,817.8333333333334,0,0,1,0
869,2018-05-19,토요일,510682.2,733.0,647607.1,885.6666666666666,685626.8916666667,817.8333333333334,0,0,1,0
870,2018-05-20,일요일,0.0,0.0,647607.1,885.6666666666666,685626.8916666667,817.8333333333334,0,0,1,0
871,2018-05-21,월요일,628019.7,955.0,625522.8,709.8333333333334,636564.9500000001,797.75,0,0,1,0
872,2018-05-22,화요일,605919.5,1161.0,625522.8,709.8333333333334,636564.9500000001,797.75,0,0,1,0
873,2018-05-23,수요일,591232.1,1170.0,625522.8,709.8333333333334,636564.9500000001,797.75,0,0,1,0
874,2018-05-24,목요일,599639.9,1229.0,625522.8,709.8333333333334,636564.9500000001,797.75,0,0,1,0
875,2018-05-25,금요일,654631.9,1215.0,625522.8,709.8333333333334,636564.9500000001,797.75,0,0,1,0
876,2018-05-26,토요일,672206.8,1170.0,625522.8,709.8333333333334,636564.9500000001,797.75,0,0,1,0
877,2018-05-27,일요일,0.0,0.0,625522.8,709.8333333333334,636564.9500000001,797.75,0,0,1,0
878,2018-05-28,월요일,732398.8,1060.0,625274.9833333333,1150.0,625398.8916666667,929.9166666666666,0,0,1,0
879,2018-05-29,화요일,753704.4,1050.0,625274.9833333333,1150.0,625398.8916666667,929.9166666666666,0,0,1,0
880,2018-05-30,수요일,643409.3,895.0,625274.9833333333,1150.0,625398.8916666667,929.9166666666666,0,0,1,0
881,2018-05-31,목요일,599803.7,975.0,625274.9833333333,1150.0,625398.8916666667,929.9166666666666,0,0,1,0
882,2018-06-01,금요일,580561.4,939.0,625274.9833333333,1150.0,625398.8916666667,929.9166666666666,0,0,0,1
883,2018-06-02,토요일,565976.1,1107.0,625274.9833333333,1150.0,625398.8916666667,929.9166666666666,0,0,0,1
884,2018-06-03,일요일,0.0,0.0,625274.9833333333,1150.0,625398.8916666667,929.9166666666666,0,0,0,1
885,2018-06-04,월요일,713607.4,1148.0,645975.6166666667,1004.3333333333334,635625.2999999999,1077.1666666666667,0,0,0,1
886,2018-06-05,화요일,669124.4,1106.0,645975.6166666667,1004.3333333333334,635625.2999999999,1077.1666666666667,0,0,0,1
887,2018-06-06,수요일,622269.3,981.0,645975.6166666667,1004.3333333333334,635625.2999999999,1077.1666666666667,0,0,0,1
888,2018-06-07,목요일,588914.0,952.0,645975.6166666667,1004.3333333333334,635625.2999999999,1077.1666666666667,0,0,0,1
889,2018-06-08,금요일,597286.3,911.0,645975.6166666667,1004.3333333333334,635625.2999999999,1077.1666666666667,0,0,0,1
890,2018-06-09,토요일,541888.5,962.0,645975.6166666667,1004.3333333333334,635625.2999999999,1077.1666666666667,0,0,0,1
891,2018-06-10,일요일,0.0,0.0,645975.6166666667,1004.3333333333334,635625.2999999999,1077.1666666666667,0,0,0,1
892,2018-06-11,월요일,643103.2,1143.0,622181.65,1010.0,634078.6333333334,1007.1666666666666,0,0,0,1
893,2018-06-12,화요일,639315.5,1085.0,622181.65,1010.0,634078.6333333334,1007.1666666666666,0,0,0,1
894,2018-06-13,수요일,602244.5,991.0,622181.65,1010.0,634078.6333333334,1007.1666666666666,0,0,0,1
895,2018-06-14,목요일,578522.4,988.0,622181.65,1010.0,634078.6333333334,1007.1666666666666,0,0,0,1
896,2018-06-15,금요일,606982.7,943.0,622181.65,1010.0,634078.6333333334,1007.1666666666666,0,0,0,1
897,2018-06-16,토요일,570946.2,988.0,622181.65,1010.0,634078.6333333334,1007.1666666666666,0,0,0,1
898,2018-06-17,일요일,0.0,0.0,622181.65,1010.0,634078.6333333334,1007.1666666666666,0,0,0,1
899,2018-06-18,월요일,650595.7,1025.0,606852.4166666666,1023.0,614517.0333333334,1016.5,0,0,0,1
900,2018-06-19,화요일,625966.9,953.0,606852.4166666666,1023.0,614517.0333333334,1016.5,0,0,0,1
901,2018-06-20,수요일,654797.1,912.0,606852.4166666666,1023.0,614517.0333333334,1016.5,0,0,0,1
902,2018-06-21,목요일,565193.6,887.0,606852.4166666666,1023.0,614517.0333333334,1016.5,0,0,0,1
903,2018-06-22,금요일,551687.4,887.0,606852.4166666666,1023.0,614517.0333333334,1016.5,0,0,0,1
904,2018-06-23,토요일,545355.2,1069.0,606852.4166666666,1023.0,614517.0333333334,1016.5,0,0,0,1
905,2018-06-24,일요일,0.0,0.0,606852.4166666666,1023.0,614517.0333333334,1016.5,0,0,0,1
906,2018-06-25,월요일,632094.1,1121.0,598932.65,955.5,602892.5333333333,989.25,0,0,0,1
907,2018-06-26,화요일,677928.7,1017.0,598932.65,955.5,602892.5333333333,989.25,0,0,0,1
908,2018-06-27,수요일,535053.7,1383.0,598932.65,955.5,602892.5333333333,989.25,0,0,0,1
909,2018-06-28,목요일,607835.2,1020.0,598932.65,955.5,602892.5333333333,989.25,0,0,0,1
910,2018-06-29,금요일,594668.5,1083.0,598932.65,955.5,602892.5333333333,989.25,0,0,0,1
911,2018-06-30,토요일,659301.3,994.0,598932.65,955.5,602892.5333333333,989.25,0,0,0,1
912,2018-07-01,일요일,0.0,0.0,598932.65,955.5,602892.5333333333,989.25,0,0,0,1
913,2018-07-02,월요일,632951.9,1213.0,617813.5833333334,1103.0,608373.1166666667,1029.25,0,0,0,1
914,2018-07-03,화요일,554569.1,1228.0,617813.5833333334,1103.0,608373.1166666667,1029.25,0,0,0,1
915,2018-07-04,수요일,553522.5,986.0,617813.5833333334,1103.0,608373.1166666667,1029.25,0,0,0,1
916,2018-07-05,목요일,625949.3,885.0,617813.5833333334,1103.0,608373.1166666667,1029.25,0,0,0,1
917,2018-07-06,금요일,563576.5,869.0,617813.5833333334,1103.0,608373.1166666667,1029.25,0,0,0,1
918,2018-07-07,토요일,518803.0,976.0,617813.5833333334,1103.0,608373.1166666667,1029.25,0,0,0,1
919,2018-07-08,일요일,0.0,0.0,617813.5833333334,1103.0,608373.1166666667,1029.25,0,0,0,1
920,2018-07-09,월요일,652588.1,1008.0,574895.3833333333,1026.1666666666667,596354.4833333333,1064.5833333333333,0,0,0,1
921,2018-07-10,화요일,596494.1,1153.0,574895.3833333333,1026.1666666666667,596354.4833333333,1064.5833333333333,0,0,0,1
922,2018-07-11,수요일,578384.4,1067.0,574895.3833333333,1026.1666666666667,596354.4833333333,1064.5833333333333,0,0,0,1
923,2018-07-12,목요일,601942.2,993.0,574895.3833333333,1026.1666666666667,596354.4833333333,1064.5833333333333,0,0,0,1
924,2018-07-13,금요일,612502.3,895.0,574895.3833333333,1026.1666666666667,596354.4833333333,1064.5833333333333,0,0,0,1
925,2018-07-14,토요일,577775.4,907.0,574895.3833333333,1026.1666666666667,596354.4833333333,1064.5833333333333,0,0,0,1
926,2018-07-15,일요일,0.0,0.0,574895.3833333333,1026.1666666666667,596354.4833333333,1064.5833333333333,0,0,0,1
927,2018-07-16,월요일,629270.7,931.0,603281.0833333333,1003.8333333333334,589088.2333333334,1015.0,0,0,0,1
928,2018-07-17,화요일,657130.5,851.0,603281.0833333333,1003.8333333333334,589088.2333333334,1015.0,0,0,0,1
929,2018-07-18,수요일,543596.0,912.0,603281.0833333333,1003.8333333333334,589088.2333333334,1015.0,0,0,0,1
930,2018-07-19,목요일,531302.5,897.0,603281.0833333333,1003.8333333333334,589088.2333333334,1015.0,0,0,0,1
931,2018-07-20,금요일,497349.6,994.0,603281.0833333333,1003.8333333333334,589088.2333333334,1015.0,0,0,0,1
932,2018-07-21,토요일,484198.6,1048.0,603281.0833333333,1003.8333333333334,589088.2333333334,1015.0,0,0,0,1
933,2018-07-22,일요일,0.0,0.0,603281.0833333333,1003.8333333333334,589088.2333333334,1015.0,0,0,0,1
934,2018-07-23,월요일,562444.9,1095.0,557141.3166666668,938.8333333333334,580211.1999999998,971.3333333333334,0,0,0,1
935,2018-07-24,화요일,566383.4,1080.0,557141.3166666668,938.8333333333334,580211.1999999998,971.3333333333334,0,0,0,1
936,2018-07-25,수요일,570053.8,965.0,557141.3166666668,938.8333333333334,580211.1999999998,971.3333333333334,0,0,0,1
937,2018-07-26,목요일,483132.9,1108.0,557141.3166666668,938.8333333333334,580211.1999999998,971.3333333333334,0,0,0,1
938,2018-07-27,금요일,523339.2,1145.0,557141.3166666668,938.8333333333334,580211.1999999998,971.3333333333334,0,0,0,1
939,2018-07-28,토요일,475133.6,1284.0,557141.3166666668,938.8333333333334,580211.1999999998,971.3333333333334,0,0,0,1
940,2018-07-29,일요일,0.0,0.0,557141.3166666668,938.8333333333334,580211.1999999998,971.3333333333334,0,0,0,1
941,2018-07-30,월요일,532998.5,1514.0,530081.3,1112.8333333333333,543611.3083333333,1025.8333333333333,0,0,0,1
942,2018-07-31,화요일,598371.5,1250.0,530081.3,1112.8333333333333,543611.3083333333,1025.8333333333333,0,0,0,1
943,2018-08-01,수요일,533385.8,1243.0,530081.3,1112.8333333333333,543611.3083333333,1025.8333333333333,0,0,0,1
944,2018-08-02,목요일,589330.4,1326.0,530081.3,1112.8333333333333,543611.3083333333,1025.8333333333333,0,0,0,1
945,2018-08-03,금요일,549129.4,1573.0,530081.3,1112.8333333333333,543611.3083333333,1025.8333333333333,0,0,0,1
946,2018-08-04,토요일,111120.1,1376.0,530081.3,1112.8333333333333,543611.3083333333,1025.8333333333333,0,0,0,1
947,2018-08-05,일요일,0.0,0.0,530081.3,1112.8333333333333,543611.3083333333,1025.8333333333333,0,0,0,1
948,2018-08-06,월요일,628443.8,1504.0,485722.6166666667,1380.3333333333333,507901.95833333343,1246.5833333333333,0,0,0,1
949,2018-08-07,화요일,597770.1,1416.0,485722.6166666667,1380.3333333333333,507901.95833333343,1246.5833333333333,0,0,0,1
950,2018-08-08,수요일,581284.2,1466.0,485722.6166666667,1380.3333333333333,507901.95833333343,1246.5833333333333,0,0,0,1
951,2018-08-09,목요일,592084.6,1376.0,485722.6166666667,1380.3333333333333,507901.95833333343,1246.5833333333333,0,0,0,1
952,2018-08-10,금요일,566721.9,1387.0,485722.6166666667,1380.3333333333333,507901.95833333343,1246.5833333333333,0,0,0,1
953,2018-08-11,토요일,523658.4,1491.0,485722.6166666667,1380.3333333333333,507901.95833333343,1246.5833333333333,0,0,0,1
954,2018-08-12,일요일,0.0,0.0,485722.6166666667,1380.3333333333333,507901.95833333343,1246.5833333333333,0,0,0,1
955,2018-08-13,월요일,622404.0,1678.0,581660.4999999999,1440.0,533691.5583333333,1410.1666666666667,0,0,0,1
956,2018-08-14,화요일,610999.5,1567.0,581660.4999999999,1440.0,533691.5583333333,1410.1666666666667,0,0,0,1
957,2018-08-15,수요일,613361.8,1541.0,581660.4999999999,1440.0,533691.5583333333,1410.1666666666667,0,0,0,1
958,2018-08-16,목요일,601712.3,1413.0,581660.4999999999,1440.0,533691.5583333333,1410.1666666666667,0,0,0,1
959,2018-08-17,금요일,520748.8,1486.0,581660.4999999999,1440.0,533691.5583333333,1410.1666666666667,0,0,0,1
960,2018-08-18,토요일,532534.4,1686.0,581660.4999999999,1440.0,533691.5583333333,1410.1666666666667,0,0,0,1
961,2018-08-19,일요일,0.0,0.0,581660.4999999999,1440.0,533691.5583333333,1410.1666666666667,0,0,0,1
962,2018-08-20,월요일,622484.0,1709.0,583626.7999999999,1561.8333333333333,582643.65,1500.9166666666667,0,0,0,1
963,2018-08-21,화요일,619203.8,1911.0,583626.7999999999,1561.8333333333333,582643.65,1500.9166666666667,0,0,0,1
964,2018-08-22,수요일,597284.1,2009.0,583626.7999999999,1561.8333333333333,582643.65,1500.9166666666667,0,0,0,1
965,2018-08-23,목요일,638896.4,2349.0,583626.7999999999,1561.8333333333333,582643.65,1500.9166666666667,0,0,0,1
966,2018-08-24,금요일,519232.1,2949.0,583626.7999999999,1561.8333333333333,582643.65,1500.9166666666667,0,0,0,1
967,2018-08-25,토요일,444851.5,2912.0,583626.7999999999,1561.8333333333333,582643.65,1500.9166666666667,0,0,0,1
968,2018-08-26,일요일,0.0,0.0,583626.7999999999,1561.8333333333333,582643.65,1500.9166666666667,0,0,0,1
969,2018-08-27,월요일,705069.0,2105.0,573658.65,2306.5,578642.725,1934.1666666666667,0,0,0,1
970,2018-08-28,화요일,546154.8,2172.0,573658.65,2306.5,578642.725,1934.1666666666667,0,0,0,1
971,2018-08-29,수요일,518340.2,2176.0,573658.65,2306.5,578642.725,1934.1666666666667,0,0,0,1
972,2018-08-30,목요일,490888.1,2302.0,573658.65,2306.5,578642.725,1934.1666666666667,0,0,0,1
973,2018-08-31,금요일,442049.2,2718.0,573658.65,2306.5,578642.725,1934.1666666666667,0,0,0,1
974,2018-09-01,토요일,533412.7,2487.0,573658.65,2306.5,578642.725,1934.1666666666667,1,0,0,0
975,2018-09-02,일요일,0.0,0.0,573658.65,2306.5,578642.725,1934.1666666666667,1,0,0,0
976,2018-09-03,월요일,721575.8,2388.0,539319.0,2326.6666666666665,556488.8250000001,2316.5833333333335,1,0,0,0
977,2018-09-04,화요일,660804.1,2613.0,539319.0,2326.6666666666665,556488.8250000001,2316.5833333333335,1,0,0,0
978,2018-09-05,수요일,636516.8,2703.0,539319.0,2326.6666666666665,556488.8250000001,2316.5833333333335,1,0,0,0
979,2018-09-06,목요일,714748.6,2401.0,539319.0,2326.6666666666665,556488.8250000001,2316.5833333333335,1,0,0,0
980,2018-09-07,금요일,727818.1,2239.0,539319.0,2326.6666666666665,556488.8250000001,2316.5833333333335,1,0,0,0
981,2018-09-08,토요일,655428.0,2331.0,539319.0,2326.6666666666665,556488.8250000001,2316.5833333333335,1,0,0,0
982,2018-09-09,일요일,0.0,0.0,539319.0,2326.6666666666665,556488.8250000001,2316.5833333333335,1,0,0,0
983,2018-09-10,월요일,707425.0,2440.0,686148.5666666667,2445.8333333333335,612733.7833333332,2386.25,1,0,0,0
984,2018-09-11,화요일,769503.4,2302.0,686148.5666666667,2445.8333333333335,612733.7833333332,2386.25,1,0,0,0
985,2018-09-12,수요일,719131.5,2330.0,686148.5666666667,2445.8333333333335,612733.7833333332,2386.25,1,0,0,0
986,2018-09-13,목요일,727029.9,2291.0,686148.5666666667,2445.8333333333335,612733.7833333332,2386.25,1,0,0,0
987,2018-09-14,금요일,707613.3,2357.0,686148.5666666667,2445.8333333333335,612733.7833333332,2386.25,1,0,0,0
988,2018-09-15,토요일,716079.2,2452.0,686148.5666666667,2445.8333333333335,612733.7833333332,2386.25,1,0,0,0
989,2018-09-16,일요일,400.0,2410.0,686148.5666666667,2445.8333333333335,612733.7833333332,2386.25,1,0,0,0
990,2018-09-17,월요일,774804.8,2437.0,621026.0428571429,2368.8571428571427,651082.5923076924,2404.3846153846152,1,0,0,0
991,2018-09-18,화요일,885808.9,2092.0,621026.0428571429,2368.8571428571427,651082.5923076924,2404.3846153846152,1,0,0,0
992,2018-09-19,수요일,866484.5,2118.0,621026.0428571429,2368.8571428571427,651082.5923076924,2404.3846153846152,1,0,0,0
993,2018-09-20,목요일,837794.7,2055.0,621026.0428571429,2368.8571428571427,651082.5923076924,2404.3846153846152,1,0,0,0
994,2018-09-21,금요일,787333.8,2389.0,621026.0428571429,2368.8571428571427,651082.5923076924,2404.3846153846152,1,0,0,0
995,2018-09-22,토요일,670623.5,2855.0,621026.0428571429,2368.8571428571427,651082.5923076924,2404.3846153846152,1,0,0,0
996,2018-09-23,일요일,42664.2,1859.0,621026.0428571429,2368.8571428571427,651082.5923076924,2404.3846153846152,1,0,0,0
997,2018-09-24,월요일,0.0,0.0,695073.4857142858,2257.8571428571427,658049.7642857142,2313.3571428571427,1,0,0,0
998,2018-09-25,화요일,0.0,0.0,695073.4857142858,2257.8571428571427,658049.7642857142,2313.3571428571427,1,0,0,0
999,2018-09-26,수요일,0.0,0.0,695073.4857142858,2257.8571428571427,658049.7642857142,2313.3571428571427,1,0,0,0
1000,2018-09-27,목요일,714911.3,2310.0,695073.4857142858,2257.8571428571427,658049.7642857142,2313.3571428571427,1,0,0,0
1001,2018-09-28,금요일,767536.7,2178.0,695073.4857142858,2257.8571428571427,658049.7642857142,2313.3571428571427,1,0,0,0
1002,2018-09-29,토요일,718013.8,2283.0,695073.4857142858,2257.8571428571427,658049.7642857142,2313.3571428571427,1,0,0,0
1003,2018-09-30,일요일,0.0,0.0,695073.4857142858,2257.8571428571427,658049.7642857142,2313.3571428571427,1,0,0,0
1004,2018-10-01,월요일,802434.5,2589.0,733487.2666666666,2257.0,706597.62,2257.6,1,0,0,0
1005,2018-10-02,화요일,632164.1,2590.0,733487.2666666666,2257.0,706597.62,2257.6,1,0,0,0
1006,2018-10-03,수요일,650355.2,1907.0,733487.2666666666,2257.0,706597.62,2257.6,1,0,0,0
1007,2018-10-04,목요일,706653.6,1866.0,733487.2666666666,2257.0,706597.62,2257.6,1,0,0,0
1008,2018-10-05,금요일,646098.0,1814.0,733487.2666666666,2257.0,706597.62,2257.6,1,0,0,0
1009,2018-10-06,토요일,540646.2,2345.0,733487.2666666666,2257.0,706597.62,2257.6,1,0,0,0
1010,2018-10-07,일요일,0.0,0.0,733487.2666666666,2257.0,706597.62,2257.6,1,0,0,0
1011,2018-10-08,월요일,542740.2,2310.0,663058.6,2185.1666666666665,686534.8222222221,2209.1111111111113,1,0,0,0
1012,2018-10-09,화요일,660947.5,1900.0,663058.6,2185.1666666666665,686534.8222222221,2209.1111111111113,1,0,0,0
1013,2018-10-10,수요일,714117.6,1884.0,663058.6,2185.1666666666665,686534.8222222221,2209.1111111111113,1,0,0,0
1014,2018-10-11,목요일,707506.3,1847.0,663058.6,2185.1666666666665,686534.8222222221,2209.1111111111113,1,0,0,0
1015,2018-10-12,금요일,703279.7,1685.0,663058.6,2185.1666666666665,686534.8222222221,2209.1111111111113,1,0,0,0
1016,2018-10-13,토요일,761205.8,1518.0,663058.6,2185.1666666666665,686534.8222222221,2209.1111111111113,1,0,0,0
1017,2018-10-14,일요일,0.0,0.0,663058.6,2185.1666666666665,686534.8222222221,2209.1111111111113,1,0,0,0
1018,2018-10-15,월요일,767216.7,1505.0,681632.85,1857.3333333333333,672345.725,2021.25,1,0,0,0
1019,2018-10-16,화요일,738593.4,1459.0,681632.85,1857.3333333333333,672345.725,2021.25,1,0,0,0
1020,2018-10-17,수요일,708461.7,1376.0,681632.85,1857.3333333333333,672345.725,2021.25,1,0,0,0
1021,2018-10-18,목요일,632900.6,1424.0,681632.85,1857.3333333333333,672345.725,2021.25,1,0,0,0
1022,2018-10-19,금요일,585480.2,1517.0,681632.85,1857.3333333333333,672345.725,2021.25,1,0,0,0
1023,2018-10-20,토요일,594704.6,1606.0,681632.85,1857.3333333333333,672345.725,2021.25,1,0,0,0
1024,2018-10-21,일요일,0.0,0.0,681632.85,1857.3333333333333,672345.725,2021.25,1,0,0,0
1025,2018-10-22,월요일,694726.7,1633.0,671226.2,1481.1666666666667,676429.525,1669.25,1,0,0,0
1026,2018-10-23,화요일,703136.7,1592.0,671226.2,1481.1666666666667,676429.525,1669.25,1,0,0,0
1027,2018-10-24,수요일,662551.9,1563.0,671226.2,1481.1666666666667,676429.525,1669.25,1,0,0,0
1028,2018-10-25,목요일,668997.9,1520.0,671226.2,1481.1666666666667,676429.525,1669.25,1,0,0,0
1029,2018-10-26,금요일,639907.6,1435.0,671226.2,1481.1666666666667,676429.525,1669.25,1,0,0,0
1030,2018-10-27,토요일,593024.9,1533.0,671226.2,1481.1666666666667,676429.525,1669.25,1,0,0,0
1031,2018-10-28,일요일,0.0,0.0,671226.2,1481.1666666666667,676429.525,1669.25,1,0,0,0
1032,2018-10-29,월요일,695849.9,1525.0,660390.95,1546.0,665808.5750000001,1513.5833333333333,1,0,0,0
1033,2018-10-30,화요일,664677.7,1551.0,660390.95,1546.0,665808.5750000001,1513.5833333333333,1,0,0,0
1034,2018-10-31,수요일,699055.8,1469.0,660390.95,1546.0,665808.5750000001,1513.5833333333333,1,0,0,0
1035,2018-11-01,목요일,706409.0,1440.0,660390.95,1546.0,665808.5750000001,1513.5833333333333,1,0,0,0
1036,2018-11-02,금요일,699836.7,1416.0,660390.95,1546.0,665808.5750000001,1513.5833333333333,1,0,0,0
1037,2018-11-03,토요일,812835.8,1188.0,660390.95,1546.0,665808.5750000001,1513.5833333333333,1,0,0,0
1038,2018-11-04,일요일,0.0,0.0,660390.95,1546.0,665808.5750000001,1513.5833333333333,1,0,0,0
1039,2018-11-05,월요일,732332.7,1384.0,713110.8166666668,1431.5,686750.8833333333,1488.75,1,0,0,0
1040,2018-11-06,화요일,705401.8,1307.0,713110.8166666668,1431.5,686750.8833333333,1488.75,1,0,0,0
1041,2018-11-07,수요일,666479.2,1330.0,713110.8166666668,1431.5,686750.8833333333,1488.75,1,0,0,0
1042,2018-11-08,목요일,589264.7,1444.0,713110.8166666668,1431.5,686750.8833333333,1488.75,1,0,0,0
1043,2018-11-09,금요일,514769.9,1623.0,713110.8166666668,1431.5,686750.8833333333,1488.75,1,0,0,0
1044,2018-11-10,토요일,494245.4,1774.0,713110.8166666668,1431.5,686750.8833333333,1488.75,1,0,0,0
1045,2018-11-11,일요일,0.0,0.0,713110.8166666668,1431.5,686750.8833333333,1488.75,1,0,0,0
1046,2018-11-12,월요일,813786.4,1528.0,617082.2833333333,1477.0,665096.5500000002,1454.25,1,0,0,0
1047,2018-11-13,화요일,738153.7,1579.0,617082.2833333333,1477.0,665096.5500000002,1454.25,1,0,0,0
1048,2018-11-14,수요일,721788.8,1504.0,617082.2833333333,1477.0,665096.5500000002,1454.25,1,0,0,0
1049,2018-11-15,목요일,731290.5,1443.0,617082.2833333333,1477.0,665096.5500000002,1454.25,1,0,0,0
1050,2018-11-16,금요일,758594.3,1411.0,617082.2833333333,1477.0,665096.5500000002,1454.25,1,0,0,0
1051,2018-11-17,토요일,756181.5,1397.0,617082.2833333333,1477.0,665096.5500000002,1454.25,1,0,0,0
1052,2018-11-18,일요일,0.0,0.0,617082.2833333333,1477.0,665096.5500000002,1454.25,1,0,0,0
1053,2018-11-19,월요일,811675.5,1351.0,753299.2000000001,1477.0,685190.7416666667,1477.0,1,0,0,0
1054,2018-11-20,화요일,854057.0,1324.0,753299.2000000001,1477.0,685190.7416666667,1477.0,1,0,0,0
1055,2018-11-21,수요일,752361.3,1292.0,753299.2000000001,1477.0,685190.7416666667,1477.0,1,0,0,0
1056,2018-11-22,목요일,687182.5,1314.0,753299.2000000001,1477.0,685190.7416666667,1477.0,1,0,0,0
1057,2018-11-23,금요일,742700.4,1275.0,753299.2000000001,1477.0,685190.7416666667,1477.0,1,0,0,0
1058,2018-11-24,토요일,761523.9,1252.0,753299.2000000001,1477.0,685190.7416666667,1477.0,1,0,0,0
1059,2018-11-25,일요일,0.0,0.0,753299.2000000001,1477.0,685190.7416666667,1477.0,1,0,0,0
1060,2018-11-26,월요일,757733.8,1255.0,768250.1,1301.3333333333333,760774.65,1389.1666666666667,1,0,0,0
1061,2018-11-27,화요일,744564.3,1276.0,768250.1,1301.3333333333333,760774.65,1389.1666666666667,1,0,0,0
1062,2018-11-28,수요일,726608.7,1214.0,768250.1,1301.3333333333333,760774.65,1389.1666666666667,1,0,0,0
1063,2018-11-29,목요일,724535.9,1161.0,768250.1,1301.3333333333333,760774.65,1389.1666666666667,1,0,0,0
1064,2018-11-30,금요일,641727.9,1233.0,768250.1,1301.3333333333333,760774.65,1389.1666666666667,1,0,0,0
1065,2018-12-01,토요일,635152.2,1291.0,768250.1,1301.3333333333333,760774.65,1389.1666666666667,0,1,0,0
1066,2018-12-02,일요일,0.0,0.0,768250.1,1301.3333333333333,760774.65,1389.1666666666667,0,1,0,0
1067,2018-12-03,월요일,686136.2,1490.0,705053.7999999999,1238.3333333333333,736651.9500000001,1269.8333333333333,0,1,0,0
1068,2018-12-04,화요일,671867.5,1563.0,705053.7999999999,1238.3333333333333,736651.9500000001,1269.8333333333333,0,1,0,0
1069,2018-12-05,수요일,657391.9,1488.0,705053.7999999999,1238.3333333333333,736651.9500000001,1269.8333333333333,0,1,0,0
1070,2018-12-06,목요일,655291.7,1386.0,705053.7999999999,1238.3333333333333,736651.9500000001,1269.8333333333333,0,1,0,0
1071,2018-12-07,금요일,687217.1,1370.0,705053.7999999999,1238.3333333333333,736651.9500000001,1269.8333333333333,0,1,0,0
1072,2018-12-08,토요일,706347.0,1360.0,705053.7999999999,1238.3333333333333,736651.9500000001,1269.8333333333333,0,1,0,0
1073,2018-12-09,일요일,0.0,0.0,705053.7999999999,1238.3333333333333,736651.9500000001,1269.8333333333333,0,1,0,0
1074,2018-12-10,월요일,663986.0,1550.0,677375.2333333333,1442.8333333333333,691214.5166666667,1340.5833333333333,0,1,0,0
1075,2018-12-11,화요일,702692.1,1385.0,677375.2333333333,1442.8333333333333,691214.5166666667,1340.5833333333333,0,1,0,0
1076,2018-12-12,수요일,685510.1,1376.0,677375.2333333333,1442.8333333333333,691214.5166666667,1340.5833333333333,0,1,0,0
1077,2018-12-13,목요일,660529.3,1423.0,677375.2333333333,1442.8333333333333,691214.5166666667,1340.5833333333333,0,1,0,0
1078,2018-12-14,금요일,679029.3,1445.0,677375.2333333333,1442.8333333333333,691214.5166666667,1340.5833333333333,0,1,0,0
1079,2018-12-15,토요일,809071.1,1351.0,677375.2333333333,1442.8333333333333,691214.5166666667,1340.5833333333333,0,1,0,0
1080,2018-12-16,일요일,0.0,0.0,677375.2333333333,1442.8333333333333,691214.5166666667,1340.5833333333333,0,1,0,0
1081,2018-12-17,월요일,971830.8,1277.0,700136.3166666665,1421.6666666666667,688755.7749999999,1432.25,0,1,0,0
1082,2018-12-18,화요일,833500.7,1217.0,700136.3166666665,1421.6666666666667,688755.7749999999,1432.25,0,1,0,0
1083,2018-12-19,수요일,770994.3,1172.0,700136.3166666665,1421.6666666666667,688755.7749999999,1432.25,0,1,0,0
1084,2018-12-20,목요일,785022.9,1123.0,700136.3166666665,1421.6666666666667,688755.7749999999,1432.25,0,1,0,0
1085,2018-12-21,금요일,796127.5,1068.0,700136.3166666665,1421.6666666666667,688755.7749999999,1432.25,0,1,0,0
1086,2018-12-22,토요일,714594.8,1086.0,700136.3166666665,1421.6666666666667,688755.7749999999,1432.25,0,1,0,0
1087,2018-12-23,일요일,0.0,0.0,700136.3166666665,1421.6666666666667,688755.7749999999,1432.25,0,1,0,0
1088,2018-12-24,월요일,878828.0,1138.0,812011.8333333334,1157.1666666666667,756074.0750000001,1289.4166666666667,0,1,0,0
1089,2018-12-25,화요일,777592.3,1215.0,812011.8333333334,1157.1666666666667,756074.0750000001,1289.4166666666667,0,1,0,0
1090,2018-12-26,수요일,841379.8,1104.0,812011.8333333334,1157.1666666666667,756074.0750000001,1289.4166666666667,0,1,0,0
1091,2018-12-27,목요일,806853.4,1106.0,812011.8333333334,1157.1666666666667,756074.0750000001,1289.4166666666667,0,1,0,0
1092,2018-12-28,금요일,771009.2,1124.0,812011.8333333334,1157.1666666666667,756074.0750000001,1289.4166666666667,0,1,0,0
1093,2018-12-29,토요일,727330.4,1149.0,812011.8333333334,1157.1666666666667,756074.0750000001,1289.4166666666667,0,1,0,0
1094,2018-12-30,일요일,0.0,0.0,812011.8333333334,1157.1666666666667,756074.0750000001,1289.4166666666667,0,1,0,0
1095,2018-12-31,월요일,764819.5,1281.0,800498.8500000001,1139.3333333333333,806255.3416666667,1148.25,0,1,0,0
1096,2019-01-01,화요일,0.0,0.0,800498.8500000001,1139.3333333333333,806255.3416666667,1148.25,0,1,0,0
1097,2019-01-02,수요일,98788.2,1223.0,800498.8500000001,1139.3333333333333,806255.3416666667,1148.25,0,1,0,0
1098,2019-01-03,목요일,950901.4,1499.0,800498.8500000001,1139.3333333333333,806255.3416666667,1148.25,0,1,0,0
