date,캠벨얼리_가격(원/kg),캠벨얼리_거래량(kg),캠벨얼리_거래량의_1주전_평균,캠벨얼리_가격의_1주전_평균,캠벨얼리_거래량의_2주전_평균,캠벨얼리_가격의_2주전_평균,계절,요일_금요일,요일_목요일,요일_수요일,요일_월요일,요일_일요일,요일_토요일,요일_화요일
2018-07-21,4072.0,1.8427938442343572,0.5113312835983359,0.5064499028096836,0.44340185331766246,0.6152268064736723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-07-22,0.0,-0.060779805381926816,0.5113312835983359,0.5064499028096836,0.44340185331766246,0.6152268064736723,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-07-23,4066.0,2.0898295004863185,0.8813754073430095,0.25993991871355365,0.7950553967392133,0.4203328014588558,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-07-24,4041.0,1.9294316963300575,0.8813754073430095,0.25993991871355365,0.7950553967392133,0.4203328014588558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-07-25,3993.0,2.0840182672041303,0.8813754073430095,0.25993991871355365,0.7950553967392133,0.4203328014588558,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-07-26,3885.0,2.287942079217852,0.8813754073430095,0.25993991871355365,0.7950553967392133,0.4203328014588558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-27,3982.0,2.6141347571933427,0.8813754073430095,0.25993991871355365,0.7950553967392133,0.4203328014588558,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28,3835.0,2.8812832342037025,0.8813754073430095,0.25993991871355365,0.7950553967392133,0.4203328014588558,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-07-29,0.0,-0.060779805381926816,0.8813754073430095,0.25993991871355365,0.7950553967392133,0.4203328014588558,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-07-30,3716.0,3.4452058296117936,1.3644009888479414,0.09259586499381506,1.2806140123258922,0.20679279689993138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-07-31,3456.0,3.3401894669131806,1.3644009888479414,0.09259586499381506,1.2806140123258922,0.20679279689993138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-08-01,3483.0,3.487165781284076,1.3644009888479414,0.09259586499381506,1.2806140123258922,0.20679279689993138,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-08-02,3397.0,3.78925284235962,1.3644009888479414,0.09259586499381506,1.2806140123258922,0.20679279689993138,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,3597.0,4.548654194733263,1.3644009888479414,0.09259586499381506,1.2806140123258922,0.20679279689993138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-04,3511.0,2.2768373171775007,1.3644009888479414,0.09259586499381506,1.2806140123258922,0.20679279689993138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-08-05,0.0,-0.060779805381926816,1.3644009888479414,0.09259586499381506,1.2806140123258922,0.20679279689993138,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-08-06,3361.0,5.9701219776571675,2.0551240969943425,-0.1408376038169289,1.9486998501965758,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-08-07,3212.0,5.187682773964381,2.0551240969943425,-0.1408376038169289,1.9486998501965758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-08-08,3186.0,4.919718912328681,2.0551240969943425,-0.1408376038169289,1.9486998501965758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-08-09,3124.0,5.140015129914715,2.0551240969943425,-0.1408376038169289,1.9486998501965758,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-10,3264.0,5.321483508198822,2.0551240969943425,-0.1408376038169289,1.9486998501965758,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-11,3620.0,5.34802233636169,2.0551240969943425,-0.1408376038169289,1.9486998501965758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-08-12,0.0,-0.060779805381926816,2.0551240969943425,-0.1408376038169289,1.9486998501965758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-08-13,3536.0,7.205358500675929,3.140417148356945,-0.2639158861989751,2.959590217494801,-0.18395258718942356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-08-14,3529.0,6.498852313783302,3.140417148356945,-0.2639158861989751,2.959590217494801,-0.18395258718942356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-08-15,3458.0,6.462038345079834,3.140417148356945,-0.2639158861989751,2.959590217494801,-0.18395258718942356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-08-16,3372.0,6.934772465626039,3.140417148356945,-0.2639158861989751,2.959590217494801,-0.18395258718942356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-17,3616.0,6.187041467485244,3.140417148356945,-0.2639158861989751,2.959590217494801,-0.18395258718942356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-18,3683.0,6.887966799608875,3.140417148356945,-0.2639158861989751,2.959590217494801,-0.18395258718942356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-08-19,0.0,-0.060779805381926816,3.140417148356945,-0.2639158861989751,2.959590217494801,-0.18395258718942356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-08-20,3479.0,9.250343141029832,3.95825272882624,-0.13783353949461055,4.042831713552012,-0.18240255299749278,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-08-21,3260.0,8.973753027762553,3.95825272882624,-0.13783353949461055,4.042831713552012,-0.18240255299749278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-08-22,2953.0,9.70927525896551,3.95825272882624,-0.13783353949461055,4.042831713552012,-0.18240255299749278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-08-23,2932.0,8.225042273810041,3.95825272882624,-0.13783353949461055,4.042831713552012,-0.18240255299749278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-24,3271.0,3.9132107193310226,3.95825272882624,-0.13783353949461055,4.042831713552012,-0.18240255299749278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25,3764.0,4.724829044259208,3.95825272882624,-0.13783353949461055,4.042831713552012,-0.18240255299749278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-08-26,0.0,-0.060779805381926816,3.95825272882624,-0.13783353949461055,4.042831713552012,-0.18240255299749278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-08-27,3557.0,8.789857909522075,4.414128409508397,-0.2734582081639866,4.767815232267991,-0.18732619101891973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-08-28,3686.0,5.297423190444729,4.414128409508397,-0.2734582081639866,4.767815232267991,-0.18732619101891973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-08-29,3208.0,7.976777069313518,4.414128409508397,-0.2734582081639866,4.767815232267991,-0.18732619101891973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-08-30,2789.0,10.623813243270003,4.414128409508397,-0.2734582081639866,4.767815232267991,-0.18732619101891973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,2689.0,10.033144737889437,4.414128409508397,-0.2734582081639866,4.767815232267991,-0.18732619101891973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01,2846.0,9.23842299436414,4.414128409508397,-0.2734582081639866,4.767815232267991,-0.18732619101891973,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-09-02,0.0,-0.060779805381926816,4.414128409508397,-0.2734582081639866,4.767815232267991,-0.18732619101891973,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-09-03,2918.0,13.011544163755119,5.120866854783933,-0.3515638805442658,5.429563389525971,-0.29760656485069553,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-04,2784.0,9.798191010966924,5.120866854783933,-0.3515638805442658,5.429563389525971,-0.29760656485069553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-09-05,2865.0,9.484850347800371,5.120866854783933,-0.3515638805442658,5.429563389525971,-0.29760656485069553,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-09-06,2841.0,10.959466971422064,5.120866854783933,-0.3515638805442658,5.429563389525971,-0.29760656485069553,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-07,2899.0,10.557294683239252,5.120866854783933,-0.3515638805442658,5.429563389525971,-0.29760656485069553,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-08,3099.0,9.598680630020521,5.120866854783933,-0.3515638805442658,5.429563389525971,-0.29760656485069553,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-09-09,0.0,-0.060779805381926816,5.120866854783933,-0.3515638805442658,5.429563389525971,-0.29760656485069553,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-09-10,3196.0,11.938549767259461,6.250643122765352,-0.4725216469340872,6.474888919416515,-0.40031912468657427,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-11,3199.0,10.484330701884382,6.250643122765352,-0.4725216469340872,6.474888919416515,-0.40031912468657427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-09-12,3191.0,10.754352439003084,6.250643122765352,-0.4725216469340872,6.474888919416515,-0.40031912468657427,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-09-13,3186.0,10.138296998025606,6.250643122765352,-0.4725216469340872,6.474888919416515,-0.40031912468657427,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,3152.0,10.083433261091983,6.250643122765352,-0.4725216469340872,6.474888919416515,-0.40031912468657427,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-15,3216.0,9.18322922079645,6.250643122765352,-0.4725216469340872,6.474888919416515,-0.40031912468657427,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-09-16,3263.0,-0.04156002492747284,6.250643122765352,-0.4725216469340872,6.474888919416515,-0.40031912468657427,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-09-17,3257.0,11.267760015479366,5.283350636816272,-0.313785878373261,6.525021264504606,-0.37452613490908476,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-18,3209.0,9.005494786391878,5.283350636816272,-0.313785878373261,6.525021264504606,-0.37452613490908476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-09-19,3268.0,9.669852059460954,5.283350636816272,-0.313785878373261,6.525021264504606,-0.37452613490908476,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-09-20,3361.0,9.036991929633603,5.283350636816272,-0.313785878373261,6.525021264504606,-0.37452613490908476,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,3431.0,9.175534837308119,5.283350636816272,-0.313785878373261,6.525021264504606,-0.37452613490908476,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-22,3484.0,8.160937511122558,5.283350636816272,-0.313785878373261,6.525021264504606,-0.37452613490908476,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-09-23,4289.0,0.5164607389067246,5.283350636816272,-0.313785878373261,6.525021264504606,-0.37452613490908476,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-09-24,0.0,-0.060779805381926816,4.800657181484186,-0.1701966526140409,5.742055761513198,-0.22483311081441942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-25,0.0,-0.060779805381926816,4.800657181484186,-0.1701966526140409,5.742055761513198,-0.22483311081441942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-09-26,0.0,-0.060779805381926816,4.800657181484186,-0.1701966526140409,5.742055761513198,-0.22483311081441942,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-09-27,3696.0,3.938565298395181,4.800657181484186,-0.1701966526140409,5.742055761513198,-0.22483311081441942,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-28,3458.0,5.097427461507052,4.800657181484186,-0.1701966526140409,5.742055761513198,-0.22483311081441942,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-29,3436.0,5.625220752444698,4.800657181484186,-0.1701966526140409,5.742055761513198,-0.22483311081441942,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-09-30,0.0,-0.060779805381926816,4.800657181484186,-0.1701966526140409,5.742055761513198,-0.22483311081441942,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-10-01,3170.0,6.154120636802451,2.8873782695825057,-0.13907050715674152,4.813900187744902,-0.1411078185548211,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-10-02,2974.0,3.8479022936251814,2.8873782695825057,-0.13907050715674152,4.813900187744902,-0.1411078185548211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-10-03,2844.0,3.812355406744267,2.8873782695825057,-0.13907050715674152,4.813900187744902,-0.1411078185548211,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-10-04,2817.0,3.264863458667442,2.8873782695825057,-0.13907050715674152,4.813900187744902,-0.1411078185548211,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-05,2799.0,2.850311561053865,2.8873782695825057,-0.13907050715674152,4.813900187744902,-0.1411078185548211,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-06,2824.0,1.7248529880934431,2.8873782695825057,-0.13907050715674152,4.813900187744902,-0.1411078185548211,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-07,0.0,-0.060779805381926816,2.8873782695825057,-0.13907050715674152,4.813900187744902,-0.1411078185548211,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-10-08,3178.0,2.783126456448431,2.130810372355471,-0.47057784060788127,2.715099327447316,-0.34669098092850065,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-10-09,3326.0,1.923620463047869,2.130810372355471,-0.47057784060788127,2.715099327447316,-0.34669098092850065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-10-10,3480.0,1.9623447614449911,2.130810372355471,-0.47057784060788127,2.715099327447316,-0.34669098092850065,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-10-11,3577.0,1.6786426822789096,2.130810372355471,-0.47057784060788127,2.715099327447316,-0.34669098092850065,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-12,3632.0,1.7481238064483982,2.130810372355471,-0.47057784060788127,2.715099327447316,-0.34669098092850065,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-13,3555.0,1.4440966476690678,2.130810372355471,-0.47057784060788127,2.715099327447316,-0.34669098092850065,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-14,0.0,-0.060779805381926816,2.130810372355471,-0.47057784060788127,2.715099327447316,-0.34669098092850065,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-10-15,3610.0,1.4610100544689872,1.1328645342424801,-0.17723979501678744,1.859991510412464,-0.3093685890129932,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-10-16,3642.0,0.9021946141904104,1.1328645342424801,-0.17723979501678744,1.859991510412464,-0.3093685890129932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-10-17,3533.0,1.0253875827275651,1.1328645342424801,-0.17723979501678744,1.859991510412464,-0.3093685890129932,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-10-18,3527.0,0.8892597666576284,1.1328645342424801,-0.17723979501678744,1.859991510412464,-0.3093685890129932,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-19,3494.0,0.8839998886935274,1.1328645342424801,-0.17723979501678744,1.859991510412464,-0.3093685890129932,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-20,3506.0,0.7610631838957654,1.1328645342424801,-0.17723979501678744,1.859991510412464,-0.3093685890129932,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-21,0.0,-0.060779805381926816,1.1328645342424801,-0.17723979501678744,1.859991510412464,-0.3093685890129932,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-10-22,3593.0,0.6026015946593601,0.5786573780307859,-0.12740766919950525,0.9765217840054137,-0.13229997720537962,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-10-23,3666.0,0.39941033454713476,0.5786573780307859,-0.12740766919950525,0.9765217840054137,-0.13229997720537962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-10-24,3659.0,0.4174885765261121,0.5786573780307859,-0.12740766919950525,0.9765217840054137,-0.13229997720537962,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-10-25,3631.0,0.28068256752970167,0.5786573780307859,-0.12740766919950525,0.9765217840054137,-0.13229997720537962,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-26,3634.0,0.32931831903929576,0.5786573780307859,-0.12740766919950525,0.9765217840054137,-0.13229997720537962,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-27,3831.0,0.15736793842940097,0.5786573780307859,-0.12740766919950525,0.9765217840054137,-0.13229997720537962,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-28,0.0,-0.060779805381926816,0.5786573780307859,-0.12740766919950525,0.9765217840054137,-0.13229997720537962,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-10-29,3758.0,0.2777005894713137,0.21003913838597224,-0.06538257642693061,0.4512589375077682,-0.07458399817643045,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-10-30,3842.0,0.15078791392903437,0.21003913838597224,-0.06538257642693061,0.4512589375077682,-0.07458399817643045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-10-31,4827.0,0.4054571233877549,0.21003913838597224,-0.06538257642693061,0.4512589375077682,-0.07458399817643045,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-11-01,4368.0,0.0845916249644887,0.21003913838597224,-0.06538257642693061,0.4512589375077682,-0.07458399817643045,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-02,4162.0,0.07849047714884588,0.21003913838597224,-0.06538257642693061,0.4512589375077682,-0.07458399817643045,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-03,4000.0,0.09577404268344375,0.21003913838597224,-0.06538257642693061,0.4512589375077682,-0.07458399817643045,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-04,0.0,-0.060779805381926816,0.21003913838597224,-0.06538257642693061,0.4512589375077682,-0.07458399817643045,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-11-05,4460.0,0.05849413990835336,0.10209258643704051,0.1946456971196323,0.18000309637353595,0.09158878504672889,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-11-06,4230.0,0.0800202940173418,0.10209258643704051,0.1946456971196323,0.18000309637353595,0.09158878504672889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-11-07,4573.0,0.018778437347722065,0.10209258643704051,0.1946456971196323,0.18000309637353595,0.09158878504672889,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-11-08,5423.0,-0.00833633709812378,0.10209258643704051,0.1946456971196323,0.18000309637353595,0.09158878504672889,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-09,3862.0,0.00918796104014604,0.10209258643704051,0.1946456971196323,0.18000309637353595,0.09158878504672889,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-10,3831.0,0.0024707448409126307,0.10209258643704051,0.1946456971196323,0.18000309637353595,0.09158878504672889,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-11,0.0,-0.060779805381926816,0.10209258643704051,0.1946456971196323,0.18000309637353595,0.09158878504672889,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-11-12,4630.0,-0.00586429799590108,0.010118081745325053,0.3202862696589502,0.06621006059733843,0.2905858217460679,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-11-13,5011.0,-0.016679145502797876,0.010118081745325053,0.3202862696589502,0.06621006059733843,0.2905858217460679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-11-14,4203.0,0.050537021374078395,0.010118081745325053,0.3202862696589502,0.06621006059733843,0.2905858217460679,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-11-15,4843.0,-0.021949377557379465,0.010118081745325053,0.3202862696589502,0.06621006059733843,0.2905858217460679,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,4659.0,-0.016901758448128926,0.010118081745325053,0.3202862696589502,0.06621006059733843,0.2905858217460679,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-17,3925.0,-0.04117174653445357,0.010118081745325053,0.3202862696589502,0.06621006059733843,0.2905858217460679,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-18,0.0,-0.060779805381926816,0.010118081745325053,0.3202862696589502,0.06621006059733843,0.2905858217460679,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-11-19,4493.0,-0.009726373745132775,-0.010862565383349692,0.3990987807033044,0.001917134938650375,0.3960793252792339,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-11-20,4501.0,0.01863348008099487,-0.010862565383349692,0.3990987807033044,0.001917134938650375,0.3960793252792339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-11-21,3508.0,-0.01895704540851094,-0.010862565383349692,0.3990987807033044,0.001917134938650375,0.3960793252792339,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-11-22,4302.0,-0.032603736661828295,-0.010862565383349692,0.3990987807033044,0.001917134938650375,0.3960793252792339,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-23,5965.0,-0.023629328737842847,-0.010862565383349692,0.3990987807033044,0.001917134938650375,0.3960793252792339,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-24,2937.0,-0.04282322396609554,-0.010862565383349692,0.3990987807033044,0.001917134938650375,0.3960793252792339,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-25,0.0,-0.060779805381926816,-0.010862565383349692,0.3990987807033044,0.001917134938650375,0.3960793252792339,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-11-26,5249.0,0.023230696254343052,-0.016494079694994116,0.26082346704364695,-0.013230237177851769,0.36539776612719393,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-11-27,3379.0,0.009097362748441544,-0.016494079694994116,0.26082346704364695,-0.013230237177851769,0.36539776612719393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-11-28,5965.0,-0.02399689894990109,-0.016494079694994116,0.26082346704364695,-0.013230237177851769,0.36539776612719393,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-11-29,3641.0,-0.0312318196731602,-0.016494079694994116,0.26082346704364695,-0.013230237177851769,0.36539776612719393,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-30,7518.0,-0.04360495779737434,-0.016494079694994116,0.26082346704364695,-0.013230237177851769,0.36539776612719393,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-01,3488.0,-0.04408383448209811,-0.016494079694994116,0.26082346704364695,-0.013230237177851769,0.36539776612719393,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-02,0.0,-0.060779805381926816,-0.016494079694994116,0.26082346704364695,-0.013230237177851769,0.36539776612719393,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-12-03,3262.0,-0.028930623063865978,-0.016640422447854537,0.573069446898745,-0.016518934760281805,0.4551629815363572,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-12-04,2843.0,-0.040700635417590184,-0.016640422447854537,0.573069446898745,-0.016518934760281805,0.4551629815363572,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-05,2718.0,-0.030670110264592317,-0.016640422447854537,0.573069446898745,-0.016518934760281805,0.4551629815363572,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-12-06,3256.0,-0.06022327301859919,-0.016640422447854537,0.573069446898745,-0.016518934760281805,0.4551629815363572,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-07,3327.0,-0.023919243271297238,-0.016640422447854537,0.573069446898745,-0.016518934760281805,0.4551629815363572,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-08,2425.0,-0.05237487243436963,-0.016640422447854537,0.573069446898745,-0.016518934760281805,0.4551629815363572,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-09,0.0,-0.060779805381926816,-0.016640422447854537,0.573069446898745,-0.016518934760281805,0.4551629815363572,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-12-10,3960.0,-0.0445549455989615,-0.02909488028945728,-0.434970842905107,-0.02369118253121994,0.09614770914064281,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-12-11,3704.0,-0.042950061574481835,-0.02909488028945728,-0.434970842905107,-0.02369118253121994,0.09614770914064281,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-12,3364.0,-0.048800122695972205,-0.02909488028945728,-0.434970842905107,-0.02369118253121994,0.09614770914064281,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-12-13,3324.0,-0.05027558058944544,-0.02909488028945728,-0.434970842905107,-0.02369118253121994,0.09614770914064281,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-14,3123.0,-0.03391094058499318,-0.02909488028945728,-0.434970842905107,-0.02369118253121994,0.09614770914064281,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-15,4392.0,-0.052820098325031734,-0.02909488028945728,-0.434970842905107,-0.02369118253121994,0.09614770914064281,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-16,0.0,-0.060779805381926816,-0.02909488028945728,-0.434970842905107,-0.02369118253121994,0.09614770914064281,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-12-17,3061.0,-0.037954212917633866,-0.0326954738842674,-0.07837073687930736,-0.032829554812716634,-0.23998176430362453,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-12-18,3329.0,-0.034998120085447136,-0.0326954738842674,-0.07837073687930736,-0.032829554812716634,-0.23998176430362453,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-19,2927.0,-0.04868105065544629,-0.0326954738842674,-0.07837073687930736,-0.032829554812716634,-0.23998176430362453,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-12-20,3062.0,-0.039440024901587614,-0.0326954738842674,-0.07837073687930736,-0.032829554812716634,-0.23998176430362453,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-21,3983.0,-0.02816442036830795,-0.0326954738842674,-0.07837073687930736,-0.032829554812716634,-0.23998176430362453,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
