date,요일,캠벨얼리_거래량(kg),캠벨얼리_가격(원/kg),캠벨얼리_거래량의_1주전_평균,캠벨얼리_가격의_1주전_평균,캠벨얼리_거래량의_2주전_평균,캠벨얼리_가격의_2주전_평균,계절
2017-06-10,토요일,9383.0,6419.0,3877.8333333333335,7155.166666666667,3236.2000000000003,7725.166666666667,2
2017-06-11,일요일,0.0,0.0,3877.8333333333335,7155.166666666667,3236.2000000000003,7725.166666666667,2
2017-06-12,월요일,17845.0,6148.0,7966.5,6904.166666666667,5922.166666666667,7029.666666666667,2
2017-06-13,화요일,13606.0,6412.0,7966.5,6904.166666666667,5922.166666666667,7029.666666666667,2
2017-06-14,수요일,18715.0,6068.0,7966.5,6904.166666666667,5922.166666666667,7029.666666666667,2
2017-06-15,목요일,16592.2,5900.0,7966.5,6904.166666666667,5922.166666666667,7029.666666666667,2
2017-06-16,금요일,20908.0,5639.0,7966.5,6904.166666666667,5922.166666666667,7029.666666666667,2
2017-06-17,토요일,28590.0,5590.0,7966.5,6904.166666666667,5922.166666666667,7029.666666666667,2
2017-06-18,일요일,0.0,0.0,7966.5,6904.166666666667,5922.166666666667,7029.666666666667,2
2017-06-19,월요일,35956.0,5290.0,19376.033333333333,5959.5,13671.266666666668,6431.833333333333,2
2017-06-20,화요일,30308.0,5092.0,19376.033333333333,5959.5,13671.266666666668,6431.833333333333,2
2017-06-21,수요일,30269.0,5132.0,19376.033333333333,5959.5,13671.266666666668,6431.833333333333,2
2017-06-22,목요일,37374.0,4859.0,19376.033333333333,5959.5,13671.266666666668,6431.833333333333,2
2017-06-23,금요일,43103.0,4943.0,19376.033333333333,5959.5,13671.266666666668,6431.833333333333,2
2017-06-24,토요일,49603.0,4504.0,19376.033333333333,5959.5,13671.266666666668,6431.833333333333,2
2017-06-25,일요일,0.0,0.0,19376.033333333333,5959.5,13671.266666666668,6431.833333333333,2
2017-06-26,월요일,61633.0,4322.0,37768.833333333336,4970.0,28572.433333333334,5464.75,2
2017-06-27,화요일,51041.0,3983.0,37768.833333333336,4970.0,28572.433333333334,5464.75,2
2017-06-28,수요일,49975.0,3904.0,37768.833333333336,4970.0,28572.433333333334,5464.75,2
2017-06-29,목요일,57603.0,3875.0,37768.833333333336,4970.0,28572.433333333334,5464.75,2
2017-06-30,금요일,57227.0,3638.0,37768.833333333336,4970.0,28572.433333333334,5464.75,2
2017-07-01,토요일,60502.5,3720.0,37768.833333333336,4970.0,28572.433333333334,5464.75,2
2017-07-02,일요일,0.0,0.0,37768.833333333336,4970.0,28572.433333333334,5464.75,2
2017-07-03,월요일,73388.0,3718.0,56330.25,3907.0,47049.541666666664,4438.5,2
2017-07-04,화요일,63858.0,3544.0,56330.25,3907.0,47049.541666666664,4438.5,2
2017-07-05,수요일,61451.0,3644.0,56330.25,3907.0,47049.541666666664,4438.5,2
2017-07-06,목요일,79778.5,3618.0,56330.25,3907.0,47049.541666666664,4438.5,2
2017-07-07,금요일,91146.0,3735.0,56330.25,3907.0,47049.541666666664,4438.5,2
2017-07-08,토요일,102212.5,3578.0,56330.25,3907.0,47049.541666666664,4438.5,2
2017-07-09,일요일,0.0,0.0,56330.25,3907.0,47049.541666666664,4438.5,2
2017-07-10,월요일,125498.0,3623.0,78639.0,3639.5,67484.625,3773.25,2
2017-07-11,화요일,104163.5,3520.0,78639.0,3639.5,67484.625,3773.25,2
2017-07-12,수요일,112836.5,3538.0,78639.0,3639.5,67484.625,3773.25,2
2017-07-13,목요일,100488.5,3592.0,78639.0,3639.5,67484.625,3773.25,2
2017-07-14,금요일,113715.0,3675.0,78639.0,3639.5,67484.625,3773.25,2
2017-07-15,토요일,120538.0,3748.0,78639.0,3639.5,67484.625,3773.25,2
2017-07-16,일요일,0.0,0.0,78639.0,3639.5,67484.625,3773.25,2
2017-07-17,월요일,134890.5,3923.0,112873.25,3616.0,95756.125,3627.75,2
2017-07-18,화요일,125687.0,3891.0,112873.25,3616.0,95756.125,3627.75,2
2017-07-19,수요일,124918.5,3936.0,112873.25,3616.0,95756.125,3627.75,2
2017-07-20,목요일,133532.5,4037.0,112873.25,3616.0,95756.125,3627.75,2
2017-07-21,금요일,151618.5,4045.0,112873.25,3616.0,95756.125,3627.75,2
2017-07-22,토요일,180905.0,4079.0,112873.25,3616.0,95756.125,3627.75,2
2017-07-23,일요일,0.0,0.0,112873.25,3616.0,95756.125,3627.75,2
2017-07-24,월요일,189929.0,4165.0,141925.33333333334,3985.1666666666665,127399.29166666667,3800.5833333333335,2
2017-07-25,화요일,158405.0,4073.0,141925.33333333334,3985.1666666666665,127399.29166666667,3800.5833333333335,2
2017-07-26,수요일,128707.0,4224.0,141925.33333333334,3985.1666666666665,127399.29166666667,3800.5833333333335,2
2017-07-27,목요일,181240.0,4229.0,141925.33333333334,3985.1666666666665,127399.29166666667,3800.5833333333335,2
2017-07-28,금요일,205813.0,4247.0,141925.33333333334,3985.1666666666665,127399.29166666667,3800.5833333333335,2
2017-07-29,토요일,223003.6,4235.0,141925.33333333334,3985.1666666666665,127399.29166666667,3800.5833333333335,2
2017-07-30,일요일,0.0,0.0,141925.33333333334,3985.1666666666665,127399.29166666667,3800.5833333333335,2
2017-07-31,월요일,287792.0,4035.0,181182.93333333335,4195.5,161554.13333333333,4090.3333333333335,2
2017-08-01,화요일,218305.5,3752.0,181182.93333333335,4195.5,161554.13333333333,4090.3333333333335,2
2017-08-02,수요일,248585.0,3781.0,181182.93333333335,4195.5,161554.13333333333,4090.3333333333335,2
2017-08-03,목요일,329758.5,3559.0,181182.93333333335,4195.5,161554.13333333333,4090.3333333333335,2
2017-08-04,금요일,401956.0,3569.0,181182.93333333335,4195.5,161554.13333333333,4090.3333333333335,2
2017-08-05,토요일,228337.5,3484.0,181182.93333333335,4195.5,161554.13333333333,4090.3333333333335,2
2017-08-06,일요일,0.0,0.0,181182.93333333335,4195.5,161554.13333333333,4090.3333333333335,2
2017-08-07,월요일,538330.0,3065.0,285789.0833333333,3696.6666666666665,233486.00833333333,3946.0833333333335,2
2017-08-08,화요일,399954.0,2967.0,285789.0833333333,3696.6666666666665,233486.00833333333,3946.0833333333335,2
2017-08-09,수요일,393320.5,2961.0,285789.0833333333,3696.6666666666665,233486.00833333333,3946.0833333333335,2
2017-08-10,목요일,294035.0,3223.0,285789.0833333333,3696.6666666666665,233486.00833333333,3946.0833333333335,2
2017-08-11,금요일,357969.0,3278.0,285789.0833333333,3696.6666666666665,233486.00833333333,3946.0833333333335,2
2017-08-12,토요일,478796.0,3343.0,285789.0833333333,3696.6666666666665,233486.00833333333,3946.0833333333335,2
2017-08-13,일요일,0.0,0.0,285789.0833333333,3696.6666666666665,233486.00833333333,3946.0833333333335,2
2017-08-14,월요일,791015.0,3012.0,410400.75,3139.5,348094.9166666667,3418.0833333333335,2
2017-08-15,화요일,425731.0,3212.0,410400.75,3139.5,348094.9166666667,3418.0833333333335,2
2017-08-16,수요일,541046.0,2923.0,410400.75,3139.5,348094.9166666667,3418.0833333333335,2
2017-08-17,목요일,642858.0,2718.0,410400.75,3139.5,348094.9166666667,3418.0833333333335,2
2017-08-18,금요일,778625.0,2513.0,410400.75,3139.5,348094.9166666667,3418.0833333333335,2
2017-08-19,토요일,871829.7,2429.0,410400.75,3139.5,348094.9166666667,3418.0833333333335,2
2017-08-20,일요일,0.0,0.0,410400.75,3139.5,348094.9166666667,3418.0833333333335,2
2017-08-21,월요일,911836.9,2340.0,675184.1166666667,2801.1666666666665,542792.4333333333,2970.3333333333335,2
2017-08-22,화요일,699619.0,2316.0,675184.1166666667,2801.1666666666665,542792.4333333333,2970.3333333333335,2
2017-08-23,수요일,752715.0,2291.0,675184.1166666667,2801.1666666666665,542792.4333333333,2970.3333333333335,2
2017-08-24,목요일,767340.0,2229.0,675184.1166666667,2801.1666666666665,542792.4333333333,2970.3333333333335,2
2017-08-25,금요일,745224.3,2276.0,675184.1166666667,2801.1666666666665,542792.4333333333,2970.3333333333335,2
2017-08-26,토요일,806525.8,2575.0,675184.1166666667,2801.1666666666665,542792.4333333333,2970.3333333333335,2
2017-08-27,일요일,0.0,0.0,675184.1166666667,2801.1666666666665,542792.4333333333,2970.3333333333335,2
2017-08-28,월요일,1017331.3,2680.0,780543.5,2337.8333333333335,727863.8083333335,2569.5,2
2017-08-29,화요일,891513.8,2678.0,780543.5,2337.8333333333335,727863.8083333335,2569.5,2
2017-08-30,수요일,832903.4,2725.0,780543.5,2337.8333333333335,727863.8083333335,2569.5,2
2017-08-31,목요일,867114.6,2672.0,780543.5,2337.8333333333335,727863.8083333335,2569.5,2
2017-09-01,금요일,860803.4,2703.0,780543.5,2337.8333333333335,727863.8083333335,2569.5,3
2017-09-02,토요일,956034.8,2721.0,780543.5,2337.8333333333335,727863.8083333335,2569.5,3
2017-09-03,일요일,0.0,0.0,780543.5,2337.8333333333335,727863.8083333335,2569.5,3
2017-09-04,월요일,1257786.5,2657.0,904283.5499999999,2696.5,842413.525,2517.1666666666665,3
2017-09-05,화요일,1043794.5,2546.0,904283.5499999999,2696.5,842413.525,2517.1666666666665,3
2017-09-06,수요일,906576.2,2458.0,904283.5499999999,2696.5,842413.525,2517.1666666666665,3
2017-09-07,목요일,728777.0,2464.0,904283.5499999999,2696.5,842413.525,2517.1666666666665,3
2017-09-08,금요일,866642.5,2480.0,904283.5499999999,2696.5,842413.525,2517.1666666666665,3
2017-09-09,토요일,985408.8,2452.0,904283.5499999999,2696.5,842413.525,2517.1666666666665,3
2017-09-10,일요일,0.0,0.0,904283.5499999999,2696.5,842413.525,2517.1666666666665,3
2017-09-11,월요일,968375.3,2475.0,964830.9166666666,2509.5,934557.2333333334,2603.0,3
2017-09-12,화요일,649131.6,2560.0,964830.9166666666,2509.5,934557.2333333334,2603.0,3
2017-09-13,수요일,778158.9,2595.0,964830.9166666666,2509.5,934557.2333333334,2603.0,3
2017-09-14,목요일,839111.9,2541.0,964830.9166666666,2509.5,934557.2333333334,2603.0,3
2017-09-15,금요일,826654.0,2570.0,964830.9166666666,2509.5,934557.2333333334,2603.0,3
2017-09-16,토요일,867020.6,2545.0,964830.9166666666,2509.5,934557.2333333334,2603.0,3
2017-09-17,일요일,0.0,0.0,964830.9166666666,2509.5,934557.2333333334,2603.0,3
2017-09-18,월요일,922519.6,2592.0,821408.7166666667,2547.6666666666665,893119.8166666665,2528.5833333333335,3
2017-09-19,화요일,729974.5,2559.0,821408.7166666667,2547.6666666666665,893119.8166666665,2528.5833333333335,3
2017-09-20,수요일,708169.8,2519.0,821408.7166666667,2547.6666666666665,893119.8166666665,2528.5833333333335,3
2017-09-21,목요일,710595.3,2541.0,821408.7166666667,2547.6666666666665,893119.8166666665,2528.5833333333335,3
2017-09-22,금요일,653924.4,2561.0,821408.7166666667,2547.6666666666665,893119.8166666665,2528.5833333333335,3
2017-09-23,토요일,651452.4,2612.0,821408.7166666667,2547.6666666666665,893119.8166666665,2528.5833333333335,3
2017-09-24,일요일,0.0,0.0,821408.7166666667,2547.6666666666665,893119.8166666665,2528.5833333333335,3
2017-09-25,월요일,731040.4,2715.0,729439.3333333334,2564.0,775424.0249999999,2555.8333333333335,3
2017-09-26,화요일,594090.3,2718.0,729439.3333333334,2564.0,775424.0249999999,2555.8333333333335,3
2017-09-27,수요일,591037.8,2681.0,729439.3333333334,2564.0,775424.0249999999,2555.8333333333335,3
2017-09-28,목요일,516554.0,2765.0,729439.3333333334,2564.0,775424.0249999999,2555.8333333333335,3
2017-09-29,금요일,630347.4,2897.0,729439.3333333334,2564.0,775424.0249999999,2555.8333333333335,3
2017-09-30,토요일,722839.9,2987.0,729439.3333333334,2564.0,775424.0249999999,2555.8333333333335,3
2017-10-01,일요일,87493.9,3028.0,729439.3333333334,2564.0,775424.0249999999,2555.8333333333335,3
2017-10-02,월요일,743145.0,3165.0,553343.3857142857,2827.285714285714,634618.4384615385,2705.769230769231,3
2017-10-03,화요일,346441.0,3079.0,553343.3857142857,2827.285714285714,634618.4384615385,2705.769230769231,3
2017-10-04,수요일,0.0,0.0,553343.3857142857,2827.285714285714,634618.4384615385,2705.769230769231,3
2017-10-05,목요일,0.0,0.0,553343.3857142857,2827.285714285714,634618.4384615385,2705.769230769231,3
2017-10-06,금요일,0.0,0.0,553343.3857142857,2827.285714285714,634618.4384615385,2705.769230769231,3
2017-10-07,토요일,139284.6,2950.0,553343.3857142857,2827.285714285714,634618.4384615385,2705.769230769231,3
2017-10-08,일요일,0.0,0.0,553343.3857142857,2827.285714285714,634618.4384615385,2705.769230769231,3
2017-10-09,월요일,338386.7,2858.0,409623.5333333334,3064.6666666666665,510227.4299999999,2898.5,3
2017-10-10,화요일,297989.5,2750.0,409623.5333333334,3064.6666666666665,510227.4299999999,2898.5,3
2017-10-11,수요일,265175.5,2535.0,409623.5333333334,3064.6666666666665,510227.4299999999,2898.5,3
2017-10-12,목요일,230581.6,2400.0,409623.5333333334,3064.6666666666665,510227.4299999999,2898.5,3
2017-10-13,금요일,196592.4,2257.0,409623.5333333334,3064.6666666666665,510227.4299999999,2898.5,3
2017-10-14,토요일,221891.4,2245.0,409623.5333333334,3064.6666666666665,510227.4299999999,2898.5,3
2017-10-15,일요일,0.0,0.0,409623.5333333334,3064.6666666666665,510227.4299999999,2898.5,3
2017-10-16,월요일,202000.9,2327.0,258436.18333333332,2507.5,308831.9666666666,2693.222222222222,3
2017-10-17,화요일,177249.4,2386.0,258436.18333333332,2507.5,308831.9666666666,2693.222222222222,3
2017-10-18,수요일,167688.1,2350.0,258436.18333333332,2507.5,308831.9666666666,2693.222222222222,3
2017-10-19,목요일,146753.6,2161.0,258436.18333333332,2507.5,308831.9666666666,2693.222222222222,3
2017-10-20,금요일,160454.7,2078.0,258436.18333333332,2507.5,308831.9666666666,2693.222222222222,3
2017-10-21,토요일,146058.0,2059.0,258436.18333333332,2507.5,308831.9666666666,2693.222222222222,3
2017-10-22,일요일,0.0,0.0,258436.18333333332,2507.5,308831.9666666666,2693.222222222222,3
2017-10-23,월요일,137818.0,2241.0,166700.78333333333,2226.8333333333335,212568.4833333333,2367.1666666666665,3
2017-10-24,화요일,97693.4,2195.0,166700.78333333333,2226.8333333333335,212568.4833333333,2367.1666666666665,3
2017-10-25,수요일,88916.7,2166.0,166700.78333333333,2226.8333333333335,212568.4833333333,2367.1666666666665,3
2017-10-26,목요일,104488.7,2196.0,166700.78333333333,2226.8333333333335,212568.4833333333,2367.1666666666665,3
2017-10-27,금요일,89578.2,2010.0,166700.78333333333,2226.8333333333335,212568.4833333333,2367.1666666666665,3
2017-10-28,토요일,87460.5,2129.0,166700.78333333333,2226.8333333333335,212568.4833333333,2367.1666666666665,3
2017-10-29,일요일,0.0,0.0,166700.78333333333,2226.8333333333335,212568.4833333333,2367.1666666666665,3
2017-10-30,월요일,72422.6,2185.0,100992.58333333333,2156.1666666666665,133846.68333333332,2191.5,3
2017-10-31,화요일,78938.0,2812.0,100992.58333333333,2156.1666666666665,133846.68333333332,2191.5,3
2017-11-01,수요일,60559.2,2232.0,100992.58333333333,2156.1666666666665,133846.68333333332,2191.5,3
2017-11-02,목요일,61251.6,2076.0,100992.58333333333,2156.1666666666665,133846.68333333332,2191.5,3
2017-11-03,금요일,53995.3,2110.0,100992.58333333333,2156.1666666666665,133846.68333333332,2191.5,3
2017-11-04,토요일,59242.3,2145.0,100992.58333333333,2156.1666666666665,133846.68333333332,2191.5,3
2017-11-05,일요일,0.0,0.0,100992.58333333333,2156.1666666666665,133846.68333333332,2191.5,3
2017-11-06,월요일,53023.6,2103.0,64401.49999999999,2260.0,82697.04166666667,2208.0833333333335,3
2017-11-07,화요일,37411.0,2196.0,64401.49999999999,2260.0,82697.04166666667,2208.0833333333335,3
2017-11-08,수요일,40407.6,2021.0,64401.49999999999,2260.0,82697.04166666667,2208.0833333333335,3
2017-11-09,목요일,37347.8,2090.0,64401.49999999999,2260.0,82697.04166666667,2208.0833333333335,3
2017-11-10,금요일,36994.0,1823.0,64401.49999999999,2260.0,82697.04166666667,2208.0833333333335,3
2017-11-11,토요일,37533.0,1897.0,64401.49999999999,2260.0,82697.04166666667,2208.0833333333335,3
2017-11-12,일요일,0.0,0.0,64401.49999999999,2260.0,82697.04166666667,2208.0833333333335,3
2017-11-13,월요일,35616.0,1761.0,40452.833333333336,2021.6666666666667,52427.16666666666,2140.8333333333335,3
2017-11-14,화요일,29696.0,1858.0,40452.833333333336,2021.6666666666667,52427.16666666666,2140.8333333333335,3
2017-11-15,수요일,26925.8,1904.0,40452.833333333336,2021.6666666666667,52427.16666666666,2140.8333333333335,3
2017-11-16,목요일,21151.0,1766.0,40452.833333333336,2021.6666666666667,52427.16666666666,2140.8333333333335,3
2017-11-17,금요일,20308.0,1862.0,40452.833333333336,2021.6666666666667,52427.16666666666,2140.8333333333335,3
2017-11-18,토요일,22123.0,1878.0,40452.833333333336,2021.6666666666667,52427.16666666666,2140.8333333333335,3
2017-11-19,일요일,0.0,0.0,40452.833333333336,2021.6666666666667,52427.16666666666,2140.8333333333335,3
2017-11-20,월요일,25280.0,1920.0,25969.966666666664,1838.1666666666667,33211.4,1929.9166666666667,3
2017-11-21,화요일,21526.5,2145.0,25969.966666666664,1838.1666666666667,33211.4,1929.9166666666667,3
2017-11-22,수요일,14963.4,1890.0,25969.966666666664,1838.1666666666667,33211.4,1929.9166666666667,3
2017-11-23,목요일,14112.8,2172.0,25969.966666666664,1838.1666666666667,33211.4,1929.9166666666667,3
2017-11-24,금요일,22245.9,1794.0,25969.966666666664,1838.1666666666667,33211.4,1929.9166666666667,3
2017-11-25,토요일,12980.0,1846.0,25969.966666666664,1838.1666666666667,33211.4,1929.9166666666667,3
2017-11-26,일요일,0.0,0.0,25969.966666666664,1838.1666666666667,33211.4,1929.9166666666667,3
2017-11-27,월요일,18147.0,1813.0,18518.100000000002,1961.1666666666667,22244.03333333333,1899.6666666666667,3
2017-11-28,화요일,11702.8,2157.0,18518.100000000002,1961.1666666666667,22244.03333333333,1899.6666666666667,3
2017-11-29,수요일,11896.0,1873.0,18518.100000000002,1961.1666666666667,22244.03333333333,1899.6666666666667,3
2017-11-30,목요일,28841.8,2860.0,18518.100000000002,1961.1666666666667,22244.03333333333,1899.6666666666667,3
2017-12-01,금요일,13859.4,1853.0,18518.100000000002,1961.1666666666667,22244.03333333333,1899.6666666666667,0
2017-12-02,토요일,10952.0,1763.0,18518.100000000002,1961.1666666666667,22244.03333333333,1899.6666666666667,0
2017-12-03,일요일,0.0,0.0,18518.100000000002,1961.1666666666667,22244.03333333333,1899.6666666666667,0
2017-12-04,월요일,13363.0,1739.0,15899.833333333334,2053.1666666666665,17208.966666666664,2007.1666666666667,0
2017-12-05,화요일,11039.5,2254.0,15899.833333333334,2053.1666666666665,17208.966666666664,2007.1666666666667,0
2017-12-06,수요일,12376.0,1540.0,15899.833333333334,2053.1666666666665,17208.966666666664,2007.1666666666667,0
2017-12-07,목요일,7717.0,1935.0,15899.833333333334,2053.1666666666665,17208.966666666664,2007.1666666666667,0
2017-12-08,금요일,13530.0,1842.0,15899.833333333334,2053.1666666666665,17208.966666666664,2007.1666666666667,0
2017-12-09,토요일,7340.8,1963.0,15899.833333333334,2053.1666666666665,17208.966666666664,2007.1666666666667,0
2017-12-10,일요일,0.0,0.0,15899.833333333334,2053.1666666666665,17208.966666666664,2007.1666666666667,0
2017-12-11,월요일,8620.0,1778.0,10894.383333333333,1878.8333333333333,13397.108333333332,1966.0,0
2017-12-12,화요일,6066.4,3026.0,10894.383333333333,1878.8333333333333,13397.108333333332,1966.0,0
2017-12-13,수요일,6286.4,1791.0,10894.383333333333,1878.8333333333333,13397.108333333332,1966.0,0
2017-12-14,목요일,4256.0,1669.0,10894.383333333333,1878.8333333333333,13397.108333333332,1966.0,0
2017-12-15,금요일,10947.0,2267.0,10894.383333333333,1878.8333333333333,13397.108333333332,1966.0,0
2017-12-16,토요일,4938.8,2001.0,10894.383333333333,1878.8333333333333,13397.108333333332,1966.0,0
2017-12-17,일요일,0.0,0.0,10894.383333333333,1878.8333333333333,13397.108333333332,1966.0,0
2017-12-18,월요일,8150.0,1729.0,6852.433333333334,2088.6666666666665,8873.408333333333,1983.75,0
2017-12-19,화요일,7196.0,2027.0,6852.433333333334,2088.6666666666665,8873.408333333333,1983.75,0
2017-12-20,수요일,4120.0,1687.0,6852.433333333334,2088.6666666666665,8873.408333333333,1983.75,0
2017-12-21,목요일,2782.6,1905.0,6852.433333333334,2088.6666666666665,8873.408333333333,1983.75,0
2017-12-22,금요일,7622.2,2053.0,6852.433333333334,2088.6666666666665,8873.408333333333,1983.75,0
2017-12-23,토요일,2138.0,2709.0,6852.433333333334,2088.6666666666665,8873.408333333333,1983.75,0
2017-12-24,일요일,0.0,0.0,6852.433333333334,2088.6666666666665,8873.408333333333,1983.75,0
2017-12-25,월요일,7857.0,1719.0,5334.8,2018.3333333333333,6093.616666666668,2053.5,0
2017-12-26,화요일,1371.0,1895.0,5334.8,2018.3333333333333,6093.616666666668,2053.5,0
2017-12-27,수요일,6428.6,3048.0,5334.8,2018.3333333333333,6093.616666666668,2053.5,0
2017-12-28,목요일,4650.0,1464.0,5334.8,2018.3333333333333,6093.616666666668,2053.5,0
2017-12-29,금요일,6565.0,2203.0,5334.8,2018.3333333333333,6093.616666666668,2053.5,0
2017-12-30,토요일,3225.0,1836.0,5334.8,2018.3333333333333,6093.616666666668,2053.5,0
2017-12-31,일요일,0.0,0.0,5334.8,2018.3333333333333,6093.616666666668,2053.5,0
2018-01-01,월요일,0.0,0.0,5016.099999999999,2027.5,5175.45,2022.9166666666667,0
2018-01-02,화요일,765.0,1333.0,5016.099999999999,2027.5,5175.45,2022.9166666666667,0
2018-01-03,수요일,3025.0,2797.0,5016.099999999999,2027.5,5175.45,2022.9166666666667,0
2018-01-04,목요일,5305.8,3096.0,5016.099999999999,2027.5,5175.45,2022.9166666666667,0
2018-01-05,금요일,1790.0,1813.0,5016.099999999999,2027.5,5175.45,2022.9166666666667,0
2018-01-06,토요일,1942.0,3250.0,5016.099999999999,2027.5,5175.45,2022.9166666666667,0
2018-01-07,일요일,0.0,0.0,5016.099999999999,2027.5,5175.45,2022.9166666666667,0
2018-01-08,월요일,969.2,2511.0,2565.56,2457.8,3902.218181818182,2223.090909090909,0
2018-01-09,화요일,2222.8,2726.0,2565.56,2457.8,3902.218181818182,2223.090909090909,0
2018-01-10,수요일,2623.4,2534.0,2565.56,2457.8,3902.218181818182,2223.090909090909,0
2018-01-11,목요일,1432.2,1594.0,2565.56,2457.8,3902.218181818182,2223.090909090909,0
2018-01-12,금요일,1316.0,3643.0,2565.56,2457.8,3902.218181818182,2223.090909090909,0
2018-01-13,토요일,907.0,2076.0,2565.56,2457.8,3902.218181818182,2223.090909090909,0
2018-01-14,일요일,0.0,0.0,2565.56,2457.8,3902.218181818182,2223.090909090909,0
2018-01-15,월요일,1887.0,3645.0,1578.4333333333332,2514.0,2027.1272727272728,2488.4545454545455,0
2018-01-16,화요일,1524.2,3910.0,1578.4333333333332,2514.0,2027.1272727272728,2488.4545454545455,0
2018-01-17,수요일,180.4,4967.0,1578.4333333333332,2514.0,2027.1272727272728,2488.4545454545455,0
2018-01-18,목요일,738.0,6341.0,1578.4333333333332,2514.0,2027.1272727272728,2488.4545454545455,0
2018-01-19,금요일,934.8,3816.0,1578.4333333333332,2514.0,2027.1272727272728,2488.4545454545455,0
2018-01-20,토요일,1707.0,4469.0,1578.4333333333332,2514.0,2027.1272727272728,2488.4545454545455,0
2018-01-21,일요일,0.0,0.0,1578.4333333333332,2514.0,2027.1272727272728,2488.4545454545455,0
2018-01-22,월요일,3129.8,2092.0,1161.9,4524.666666666667,1370.1666666666667,3519.3333333333335,0
2018-01-23,화요일,984.0,3501.0,1161.9,4524.666666666667,1370.1666666666667,3519.3333333333335,0
2018-01-24,수요일,2595.0,5493.0,1161.9,4524.666666666667,1370.1666666666667,3519.3333333333335,0
2018-01-25,목요일,0.0,0.0,1161.9,4524.666666666667,1370.1666666666667,3519.3333333333335,0
2018-01-26,금요일,811.8,4603.0,1161.9,4524.666666666667,1370.1666666666667,3519.3333333333335,0
2018-01-27,토요일,1080.0,1333.0,1161.9,4524.666666666667,1370.1666666666667,3519.3333333333335,0
2018-01-28,일요일,0.0,0.0,1161.9,4524.666666666667,1370.1666666666667,3519.3333333333335,0
2018-01-29,월요일,770.0,1184.0,1720.1200000000001,3404.4,1415.6363636363637,4015.4545454545455,0
2018-01-30,화요일,829.0,6008.0,1720.1200000000001,3404.4,1415.6363636363637,4015.4545454545455,0
2018-01-31,수요일,934.8,3422.0,1720.1200000000001,3404.4,1415.6363636363637,4015.4545454545455,0
2018-02-01,목요일,2676.0,3759.0,1720.1200000000001,3404.4,1415.6363636363637,4015.4545454545455,0
2018-02-02,금요일,934.8,3460.0,1720.1200000000001,3404.4,1415.6363636363637,4015.4545454545455,0
2018-02-03,토요일,442.8,4878.0,1720.1200000000001,3404.4,1415.6363636363637,4015.4545454545455,0
2018-02-04,일요일,0.0,0.0,1720.1200000000001,3404.4,1415.6363636363637,4015.4545454545455,0
2018-02-05,월요일,0.0,0.0,1097.9,3785.1666666666665,1380.7272727272725,3612.090909090909,0
2018-02-06,화요일,3075.0,4282.0,1097.9,3785.1666666666665,1380.7272727272725,3612.090909090909,0
2018-02-07,수요일,779.0,5289.0,1097.9,3785.1666666666665,1380.7272727272725,3612.090909090909,0
2018-02-08,목요일,3280.8,3485.0,1097.9,3785.1666666666665,1380.7272727272725,3612.090909090909,0
2018-02-09,금요일,0.0,0.0,1097.9,3785.1666666666665,1380.7272727272725,3612.090909090909,0
2018-02-10,토요일,1744.8,3192.0,1097.9,3785.1666666666665,1380.7272727272725,3612.090909090909,0
2018-02-11,일요일,0.0,0.0,1097.9,3785.1666666666665,1380.7272727272725,3612.090909090909,0
2018-02-12,월요일,885.0,2555.0,2219.9,4062.0,1546.7,3895.9,0
2018-02-13,화요일,5725.0,3373.0,2219.9,4062.0,1546.7,3895.9,0
2018-02-14,수요일,0.0,0.0,2219.9,4062.0,1546.7,3895.9,0
2018-02-15,목요일,0.0,0.0,2219.9,4062.0,1546.7,3895.9,0
2018-02-16,금요일,0.0,0.0,2219.9,4062.0,1546.7,3895.9,0
2018-02-17,토요일,0.0,0.0,2219.9,4062.0,1546.7,3895.9,0
2018-02-18,일요일,0.0,0.0,2219.9,4062.0,1546.7,3895.9,0
2018-02-19,월요일,0.0,0.0,3305.0,2964.0,2581.6,3696.0,0
2018-02-20,화요일,3772.0,4099.0,3305.0,2964.0,2581.6,3696.0,0
2018-02-21,수요일,2405.2,3219.0,3305.0,2964.0,2581.6,3696.0,0
2018-02-22,목요일,16.4,3293.0,3305.0,2964.0,2581.6,3696.0,0
2018-02-23,금요일,1858.0,4267.0,3305.0,2964.0,2581.6,3696.0,0
2018-02-24,토요일,2002.0,4038.0,3305.0,2964.0,2581.6,3696.0,0
2018-02-25,일요일,0.0,0.0,3305.0,2964.0,2581.6,3696.0,0
2018-02-26,월요일,2220.6,3036.0,2010.7199999999998,3783.2,2380.5142857142855,3549.1428571428573,0
2018-02-27,화요일,1451.4,4169.0,2010.7199999999998,3783.2,2380.5142857142855,3549.1428571428573,0
2018-02-28,수요일,1221.6,3681.0,2010.7199999999998,3783.2,2380.5142857142855,3549.1428571428573,0
2018-03-01,목요일,951.2,4556.0,2010.7199999999998,3783.2,2380.5142857142855,3549.1428571428573,1
2018-03-02,금요일,2706.0,3817.0,2010.7199999999998,3783.2,2380.5142857142855,3549.1428571428573,1
2018-03-03,토요일,3632.6,3809.0,2010.7199999999998,3783.2,2380.5142857142855,3549.1428571428573,1
2018-03-04,일요일,0.0,0.0,2010.7199999999998,3783.2,2380.5142857142855,3549.1428571428573,1
